상가업소번호,TRDAR_CD,period_score,parking_score,floor_score,sales_score_grouped,rating_score,5bin_review_score,profit_score_grouped,총점,성공_여부
MA010120220800168364,3120021,5,0.0,1.0,4.0,3.0200000000000005,2,3.0,3.4060000000000006,0
MA010120220800168753,3120103,5,1.0,1.0,3.0,3.0,5,1.0,4.2,1
MA010120220800168796,3120002,1,0.0,1.0,2.0,3.0,0,3.0,1.7999999999999998,0
MA010120220800169314,3120023,5,0.0,1.0,0.0,3.0,0,3.0,2.4000000000000004,0
MA010120220800171614,3120023,5,0.0,1.0,1.0,3.0,0,4.0,2.6,0
MA010120220800171883,3120027,5,0.0,1.0,3.0,3.0,0,2.0,2.6000000000000005,0
MA010120220800174338,3110586,5,0.0,0.0,2.0,3.0,3,2.0,3.2,0
MA010120220800176762,3120106,5,0.0,1.0,4.0,3.595,2,4.0,3.6785,0
MA010120220800176790,3130184,5,0.0,1.0,3.0,3.635,3,3.0,3.7904999999999998,0
MA010120220800178626,3130190,5,0.0,1.0,3.0,3.1,3,2.0,3.5300000000000002,0
MA010120220800181817,3130191,5,0.0,1.0,3.0,3.3,3,3.0,3.6899999999999995,0
MA010120220800183729,3120147,5,1.0,1.0,1.0,4.065,2,2.0,3.5195000000000003,0
MA010120220800188977,3120047,5,0.0,1.0,1.0,3.0,0,1.0,2.3000000000000003,0
MA010120220800189171,3120103,5,1.0,1.0,3.0,4.665,4,4.0,4.6995000000000005,1
MA010120220800189795,3130195,5,0.0,1.0,3.0,3.95,2,3.0,3.585,0
MA010120220800189855,3130191,5,0.0,1.0,3.0,4.82,1,5.0,3.7459999999999996,0
MA010120220800190784,3130183,5,0.0,1.0,3.0,3.955,2,1.0,3.3865000000000003,0
MA010120220800191416,3120098,5,1.0,1.0,1.0,4.665,2,1.0,3.5995,0
MA010120220800192069,3120103,1,0.0,1.0,3.0,2.75,1,1.0,1.925,0
MA010120220800194027,3110558,5,0.0,1.0,5.0,3.8,4,5.0,4.54,1
MA010120220800194210,3130183,5,1.0,1.0,1.0,3.0,3,2.0,3.5,0
MA010120220800194511,3120041,5,0.0,1.0,3.0,3.0,0,3.0,2.7,0
MA010120220800194596,3110554,5,0.0,1.0,3.0,4.654999999999999,2,4.0,3.8965,0
MA010120220800195452,3130191,5,0.0,0.0,3.0,3.635,4,4.0,3.9904999999999995,1
MA010120220800196009,3110580,5,0.0,1.0,3.0,4.675,3,3.0,4.1025,1
MA010120220800196276,3120105,5,0.0,0.0,2.0,3.85,3,1.0,3.3550000000000004,0
MA010120220800197582,3130195,5,1.0,1.0,3.0,3.0,1,2.0,3.1,0
MA010120220800197704,3110064,5,0.0,1.0,3.0,3.67,3,3.0,3.801,0
MA010120220800197841,3120106,5,0.0,1.0,2.0,4.775,1,2.0,3.3325000000000005,0
MA010120220800198028,3120098,5,0.0,1.0,3.0,4.1850000000000005,1,5.0,3.5555000000000003,0
MA010120220800199222,3110566,5,1.0,1.0,3.0,4.375,5,5.0,5.0125,1
MA010120220800199512,3110569,5,0.0,1.0,3.0,3.0,0,2.0,2.6000000000000005,0
MA010120220800199693,3120103,5,0.0,0.0,3.0,3.0,0,2.0,2.4000000000000004,0
MA010120220800199722,3120103,5,0.0,1.0,3.0,4.73,2,1.0,3.619,0
MA010120220800200064,3120103,5,0.0,0.0,3.0,3.2,2,3.0,3.16,0
MA010120220800200818,3130191,5,1.0,1.0,3.0,4.23,3,1.0,3.9690000000000003,1
MA010120220800201324,3110578,5,0.0,1.0,3.0,3.0,0,4.0,2.8000000000000003,0
MA010120220800201916,3120186,5,0.0,0.0,3.0,3.71,5,2.0,4.113,1
MA010120220800202569,3120106,4,1.0,1.0,1.0,3.0,1,3.0,2.8000000000000003,0
MA010120220800203589,3120103,5,0.0,1.0,3.0,4.619999999999999,4,4.0,4.486,1
MA010120220800204275,3120102,5,0.0,1.0,1.0,3.725,5,1.0,4.0175,1
MA010120220800204305,3120104,5,0.0,0.0,3.0,3.75,5,1.0,4.0249999999999995,1
MA010120220800204454,3120102,5,0.0,1.0,1.0,3.0,0,3.0,2.5,0
MA010120220800204559,3110520,5,0.0,0.0,3.0,3.0,5,3.0,4.0,1
MA010120220800205027,3120103,5,1.0,1.0,3.0,4.565,4,4.0,4.669500000000001,1
MA010120220800205093,3110557,5,0.0,0.0,3.0,3.0,0,2.0,2.4000000000000004,0
MA010120220800205173,3110569,5,0.0,1.0,3.0,3.0,2,5.0,3.5,0
MA010120220800205833,3110554,1,0.0,1.0,3.0,3.0,0,2.0,1.7999999999999998,0
MA010120220800206029,3110542,5,0.0,1.0,3.0,3.565,1,2.0,3.0694999999999997,0
MA010120220800206048,3110566,5,0.0,0.0,3.0,3.55,3,3.0,3.5649999999999995,0
MA010120220800206206,3110547,5,0.0,1.0,2.0,3.65,2,3.0,3.3950000000000005,0
MA010120220800206497,3120103,5,0.0,1.0,3.0,3.5,1,1.0,2.9499999999999997,0
MA010120220800207236,3110561,5,0.0,1.0,3.0,4.57,5,5.0,4.871,1
MA010120220800207375,3120104,5,0.0,1.0,3.0,4.48,5,5.0,4.844,1
MA010120220800207870,3110507,5,0.0,1.0,2.0,3.0,0,1.0,2.4000000000000004,0
MA010120220800207966,3120100,5,0.0,1.0,3.0,4.005,3,3.0,3.9015000000000004,1
MA010120220800207989,3110558,5,0.0,1.0,1.0,3.0,0,2.0,2.4000000000000004,0
MA010120220800208023,3120103,4,0.0,1.0,3.0,4.365,5,1.0,4.2095,1
MA010120220800208123,3120105,5,0.0,1.0,5.0,4.225,5,5.0,4.9675,1
MA010120220800208608,3110569,5,0.0,1.0,3.0,3.75,5,5.0,4.625,1
MA010120220800209217,3120104,5,1.0,1.0,3.0,3.1,4,3.0,4.13,1
MA010120220800209650,3001492,5,0.0,1.0,1.0,3.72,0,2.0,2.6160000000000005,0
MA010120220800209837,3130192,5,0.0,1.0,3.0,3.72,0,3.0,2.9160000000000004,0
MA010120220800209884,3110566,5,0.0,1.0,3.0,4.37,4,4.0,4.4110000000000005,1
MA010120220800210197,3120104,5,0.0,1.0,0.0,3.77,5,1.0,3.9310000000000005,1
MA010120220800210240,3110560,5,1.0,1.0,3.0,4.625,5,5.0,5.0875,1
MA010120220800210383,3110562,4,0.0,1.0,4.0,4.0,3,4.0,3.9,0
MA010120220800210803,3120102,5,0.0,1.0,1.0,3.825,5,3.0,4.2475000000000005,1
MA010120220800211146,3120101,5,0.0,1.0,2.0,3.0,5,4.0,4.2,1
MA010120220800211290,3120186,5,1.0,1.0,3.0,3.775,0,3.0,3.1325,0
MA010120220800211443,3120103,5,0.0,1.0,3.0,3.4,5,5.0,4.5200000000000005,1
MA010120220800211577,3120104,5,0.0,1.0,3.0,2.5,1,1.0,2.65,0
MA010120220800211703,3110550,5,0.0,1.0,3.0,3.325,4,4.0,4.097499999999999,1
MA010120220800211721,3120103,5,0.0,1.0,3.0,3.4,2,2.0,3.3200000000000003,0
MA010120220800211797,3110543,5,1.0,1.0,3.0,3.885,3,3.0,4.0655,1
MA010120220800211802,3110509,1,0.0,0.0,1.0,3.0,0,2.0,1.4,0
MA010120220800212117,3120103,5,0.0,0.0,3.0,2.9,5,5.0,4.17,1
MA010120220800212185,3130191,5,0.0,0.0,3.0,3.84,4,1.0,3.7520000000000002,0
MA010120220800212427,3110562,5,0.0,1.0,5.0,4.155,4,5.0,4.6465000000000005,1
MA010120220800212591,3120103,5,1.0,0.0,3.0,4.34,2,2.0,3.6020000000000003,0
MA010120220800212932,3120104,5,0.0,1.0,3.0,4.5,4,2.0,4.25,1
MA010120220800213242,3110582,5,0.0,0.0,3.0,4.79,4,5.0,4.437,1
MA010120220800213387,3120103,5,1.0,1.0,3.0,2.79,5,5.0,4.537,1
MA010120220800213415,3120102,4,0.0,1.0,1.0,3.98,5,3.0,4.094,1
MA010120220800213478,3110509,5,0.0,0.0,1.0,3.85,4,4.0,3.8550000000000004,0
MA010120220800213566,3120106,5,0.0,1.0,1.0,3.0,0,3.0,2.5,0
MA010120220800213666,3120101,5,0.0,1.0,1.0,4.15,3,2.0,3.6450000000000005,0
MA010120220800213819,3120096,4,1.0,1.0,5.0,3.65,5,1.0,4.3950000000000005,1
MA010120220800213886,3120103,5,0.0,1.0,3.0,3.855,5,2.0,4.3565000000000005,1
MA010120220800214299,3110554,5,0.0,1.0,3.0,4.255,5,5.0,4.7765,1
MA010120220800214496,3110586,5,0.0,1.0,4.0,4.82,4,5.0,4.746,1
MA010120220800215126,3130191,5,0.0,0.0,3.0,3.895,5,4.0,4.3685,1
MA010120220800215192,3120103,5,0.0,1.0,3.0,2.1,3,4.0,3.43,0
MA010120220800215591,3110557,5,1.0,1.0,3.0,3.815,5,2.0,4.5445,1
MA010120220800215799,3110566,5,1.0,1.0,3.0,4.44,5,5.0,5.032,1
MA010120220800215943,3110554,5,0.0,1.0,3.0,3.5,1,2.0,3.05,0
MA010120220800216018,3110548,5,1.0,1.0,5.0,4.640000000000001,5,5.0,5.292000000000001,1
MA010120220800216056,3120104,5,0.0,0.0,3.0,4.4350000000000005,5,5.0,4.6305,1
MA010120220800216073,3120101,5,0.0,0.0,1.0,3.0,0,2.0,2.2,0
MA010120220800216131,3110551,5,0.0,1.0,3.0,3.65,5,3.0,4.395,1
MA010120220800216414,3110558,5,0.0,1.0,4.0,4.395,3,5.0,4.318499999999999,1
MA010120220800216991,3110566,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220800217312,3120104,5,0.0,1.0,3.0,3.69,5,4.0,4.507000000000001,1
MA010120220800217736,3110554,4,0.0,1.0,3.0,4.54,3,3.0,3.862,0
MA010120220800218618,3120105,5,0.0,1.0,5.0,3.78,0,5.0,3.334,0
MA010120220800218770,3120107,5,0.0,1.0,4.0,4.445,1,5.0,3.7335,0
MA010120220800218802,3110564,5,0.0,1.0,5.0,3.725,4,5.0,4.5175,1
MA010120220800219008,3130191,5,0.0,1.0,3.0,4.15,3,2.0,3.8450000000000006,0
MA010120220800219010,3130183,5,1.0,1.0,5.0,4.265000000000001,5,5.0,5.179500000000001,1
MA010120220800219039,3120102,5,1.0,1.0,3.0,4.69,2,4.0,4.107,1
MA010120220800219104,3130192,5,0.0,1.0,3.0,3.0,0,3.0,2.7,0
MA010120220800219115,3130183,5,1.0,1.0,4.0,4.25,4,4.0,4.675,1
MA010120220800219123,3110562,5,0.0,1.0,2.0,3.0,5,1.0,3.9000000000000004,1
MA010120220800219306,3120104,5,0.0,1.0,3.0,2.6,4,1.0,3.5800000000000005,0
MA010120220800219556,3120103,5,0.0,0.0,3.0,3.49,5,5.0,4.3469999999999995,1
MA010120220800219766,3110550,5,0.0,1.0,3.0,4.47,3,2.0,3.9410000000000007,1
MA010120220800220180,3120104,5,1.0,1.0,3.0,4.77,4,1.0,4.431,1
MA010120220800220295,3120103,5,0.0,0.0,3.0,4.0,1,4.0,3.1999999999999997,0
MA010120220800220766,3120107,5,0.0,1.0,2.0,3.03,3,1.0,3.309,0
MA010120220800220827,3120098,5,1.0,1.0,4.0,3.9,2,5.0,4.07,1
MA010120220800222865,3120104,5,0.0,1.0,3.0,4.295,3,3.0,3.9885,1
MA010120220800223084,3120005,5,0.0,1.0,3.0,4.21,5,5.0,4.763,1
MA010120220800223143,3120028,5,0.0,0.0,1.0,4.43,4,3.0,3.9290000000000003,1
MA010120220800224182,3120227,5,0.0,1.0,2.0,3.0,0,4.0,2.7,0
MA010120220800226335,3120120,5,0.0,0.0,4.0,4.1850000000000005,4,4.0,4.2555,1
MA010120220800226988,3120069,5,0.0,1.0,2.0,3.0,0,4.0,2.7,0
MA010120220800227556,3120122,5,0.0,1.0,5.0,4.125,3,1.0,3.9375,1
MA010120220800228800,3120128,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220800229742,3120225,5,0.0,1.0,1.0,3.685,2,1.0,3.1055000000000006,0
MA010120220800230238,3110953,5,1.0,1.0,3.0,4.41,5,3.0,4.823,1
MA010120220800230457,3001491,5,0.0,1.0,3.0,4.0,1,1.0,3.1,0
MA010120220800230617,3120061,1,0.0,1.0,3.0,3.865,5,3.0,3.6594999999999995,0
MA010120220800231005,3110404,1,0.0,1.0,3.0,3.0,1,1.0,2.0,0
MA010120220800233107,3120014,5,0.0,1.0,5.0,4.305,5,5.0,4.9915,1
MA010120220800233295,3110127,4,0.0,1.0,2.0,4.715,5,1.0,4.2145,1
MA010120220800234045,3111007,5,0.0,0.0,0.0,3.0,0,2.0,2.1,0
MA010120220800234325,3120136,5,0.0,1.0,2.0,3.4,3,1.0,3.4200000000000004,0
MA010120220800236488,3120156,5,1.0,1.0,1.0,3.75,3,1.0,3.625,0
MA010120220800240105,3120093,4,0.0,1.0,3.0,3.0,0,3.0,2.5,0
MA010120220800241217,3120105,5,0.0,1.0,1.0,3.0,0,3.0,2.5,0
MA010120220800241588,3120107,5,0.0,1.0,5.0,3.3,4,2.0,4.09,1
MA010120220800245722,3120103,5,0.0,1.0,3.0,3.0,0,3.0,2.7,0
MA010120220800249787,3120178,5,0.0,1.0,1.0,3.0,0,2.0,2.4000000000000004,0
MA010120220800250361,3120104,1,0.0,1.0,3.0,3.0,1,1.0,2.0,0
MA010120220800251079,3120197,5,0.0,1.0,2.0,3.0,0,2.0,2.5000000000000004,0
MA010120220800252042,3130190,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220800252138,3120024,1,0.0,1.0,3.0,3.0,4,2.0,3.0,0
MA010120220800252256,3110569,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220800252465,3110513,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220800252478,3120104,5,0.0,1.0,3.0,3.75,0,1.0,2.725,0
MA010120220800252716,3120104,5,0.0,0.0,3.0,3.0,0,4.0,2.6,0
MA010120220800253143,3111015,5,0.0,0.0,3.0,4.4350000000000005,5,5.0,4.6305,1
MA010120220800253198,3120098,5,0.0,1.0,5.0,3.0,0,5.0,3.1,0
MA010120220800254355,3120098,5,0.0,0.0,5.0,4.245,4,5.0,4.4735000000000005,1
MA010120220800258846,3110058,5,0.0,1.0,3.0,4.75,1,1.0,3.3249999999999997,0
MA010120220800259015,3110075,1,0.0,1.0,3.0,4.385,3,4.0,3.3154999999999997,0
MA010120220800259925,3110060,1,0.0,1.0,1.0,3.0,0,2.0,1.5999999999999999,0
MA010120220800261198,3120022,5,0.0,0.0,3.0,3.8,4,4.0,4.04,1
MA010120220800262151,3110076,1,0.0,1.0,3.0,3.455,5,3.0,3.5365,0
MA010120220800265367,3120044,5,0.0,1.0,3.0,3.25,3,1.0,3.475,0
MA010120220800268807,3110069,5,0.0,1.0,5.0,4.595000000000001,5,5.0,5.0785,1
MA010120220800269043,3130216,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220800272193,3120064,5,0.0,1.0,4.0,3.75,3,4.0,4.0249999999999995,1
MA010120220800272935,3110069,5,0.0,1.0,2.0,4.51,1,2.0,3.253,0
MA010120220800273344,3110942,5,0.0,1.0,1.0,3.25,2,4.0,3.2750000000000004,0
MA010120220800273668,3120043,5,0.0,0.0,3.0,4.02,1,4.0,3.205999999999999,0
MA010120220800276295,3110059,4,0.0,1.0,3.0,4.5,5,3.0,4.45,1
MA010120220800277195,3110210,5,0.0,1.0,4.0,3.735,3,1.0,3.7205,0
MA010120220800277614,3110085,5,0.0,1.0,3.0,4.375,3,4.0,4.1125,1
MA010120220800278695,3120041,5,0.0,1.0,3.0,3.0,0,4.0,2.8000000000000003,0
MA010120220800278728,3120041,5,0.0,0.0,2.0,3.65,3,1.0,3.295,0
MA010120220800278902,3110081,5,0.0,1.0,3.0,4.41,4,4.0,4.423,1
MA010120220800279153,3120044,5,0.0,1.0,1.0,3.0,0,2.0,2.4000000000000004,0
MA010120220800280317,3120047,5,0.0,0.0,5.0,3.69,4,5.0,4.307,1
MA010120220800280443,3110062,5,0.0,1.0,0.0,3.0,0,2.0,2.3000000000000003,0
MA010120220800280526,3130058,5,0.0,0.0,3.0,3.54,4,3.0,3.862,0
MA010120220800280678,3120040,5,0.0,1.0,3.0,3.695,2,2.0,3.4085,0
MA010120220800280888,3110069,5,0.0,0.0,4.0,4.84,4,4.0,4.452000000000001,1
MA010120220800281052,3110067,5,0.0,1.0,5.0,4.3,3,5.0,4.39,1
MA010120220800281167,3110082,5,0.0,0.0,0.0,3.0,0,1.0,2.0,0
MA010120220800281847,3001491,5,0.0,1.0,3.0,3.5,1,2.0,3.05,0
MA010120220800282628,3001491,5,0.0,0.0,3.0,3.0,0,1.0,2.3000000000000003,0
MA010120220800283198,3110079,5,0.0,1.0,3.0,3.85,3,3.0,3.8550000000000004,0
MA010120220800283349,3130056,5,1.0,1.0,2.0,3.0,1,3.0,3.1,0
MA010120220800284189,3001491,5,0.0,1.0,3.0,4.565,4,4.0,4.469500000000001,1
MA010120220800284229,3110085,1,0.0,1.0,3.0,3.0,0,3.0,1.9,0
MA010120220800284540,3110079,5,0.0,0.0,3.0,3.55,5,5.0,4.365,1
MA010120220800284641,3110085,5,0.0,0.0,3.0,3.05,5,5.0,4.215,1
MA010120220800284856,3110079,5,0.0,1.0,0.0,3.0,0,2.0,2.3000000000000003,0
MA010120220800284982,3120041,5,0.0,1.0,3.0,4.5,2,3.0,3.75,0
MA010120220800285088,3120044,5,0.0,1.0,3.0,4.109999999999999,3,2.0,3.833,0
MA010120220800285096,3110096,5,0.0,1.0,3.0,3.1,4,3.0,3.9299999999999997,1
MA010120220800285370,3130208,1,0.0,1.0,3.0,3.31,3,3.0,2.893,0
MA010120220800285671,3120043,5,0.0,1.0,4.0,3.485,3,3.0,3.8454999999999995,0
MA010120220800285834,3110085,5,0.0,1.0,3.0,4.395,5,5.0,4.8185,1
MA010120220800285931,3110077,5,0.0,1.0,5.0,4.475,4,3.0,4.5424999999999995,1
MA010120220800285981,3130058,5,0.0,0.0,3.0,3.405,3,3.0,3.5214999999999996,0
MA010120220800286240,3110066,5,0.0,1.0,2.0,3.65,3,4.0,3.795,0
MA010120220800287416,3110081,5,1.0,1.0,3.0,3.5,5,3.0,4.55,1
MA010120220800287979,3120047,5,0.0,0.0,4.0,4.27,3,4.0,3.9809999999999994,1
MA010120220800288125,3110081,5,0.0,1.0,3.0,3.65,1,3.0,3.1949999999999994,0
MA010120220800292087,3120131,5,1.0,1.0,5.0,3.545,5,2.0,4.6635,1
MA010120220800296116,3110789,5,0.0,1.0,3.0,3.85,2,1.0,3.355000000000001,0
MA010120220800296770,3120098,5,0.0,1.0,2.0,3.66,3,3.0,3.6980000000000004,0
MA010120220800296895,3130274,5,0.0,1.0,3.0,4.09,3,4.0,4.026999999999999,1
MA010120220800297471,3130024,5,0.0,0.0,5.0,4.225,5,5.0,4.7675,1
MA010120220800298749,3110632,5,1.0,1.0,1.0,3.0,4,4.0,3.9999999999999996,1
MA010120220800299599,3130056,5,0.0,1.0,1.0,3.635,3,1.0,3.3905,0
MA010120220800299608,3120003,5,0.0,1.0,1.0,3.575,1,2.0,2.8725,0
MA010120220800299662,3120238,5,0.0,1.0,4.0,4.055,3,4.0,4.116499999999999,1
MA010120220800300769,3120160,5,0.0,1.0,1.0,3.765,5,3.0,4.229500000000001,1
MA010120220800300851,3120186,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220800301105,3120102,5,0.0,1.0,3.0,4.27,3,3.0,3.981,1
MA010120220800301442,3110586,5,0.0,1.0,5.0,4.0,4,4.0,4.500000000000001,1
MA010120220800302466,3120106,5,0.0,1.0,5.0,4.275,5,5.0,4.9825,1
MA010120220800304748,3120006,5,0.0,1.0,1.0,4.25,2,3.0,3.4750000000000005,0
MA010120220800304881,3110309,5,0.0,1.0,3.0,3.865,0,3.0,2.9595000000000002,0
MA010120220800304926,3130225,5,0.0,1.0,4.0,3.0,1,1.0,2.9,0
MA010120220800315673,3110397,4,0.0,1.0,3.0,4.69,4,5.0,4.407,1
MA010120220800315922,3110083,4,0.0,1.0,3.0,3.0,0,3.0,2.5,0
MA010120220800319528,3120171,5,0.0,0.0,3.0,3.0,0,2.0,2.4000000000000004,0
MA010120220800319870,3120183,5,0.0,1.0,2.0,3.0,1,1.0,2.7,0
MA010120220800321118,3120041,5,0.0,1.0,3.0,3.0,0,2.0,2.6000000000000005,0
MA010120220800321747,3120195,5,0.0,0.0,3.0,3.0,0,3.0,2.5,0
MA010120220800329796,3120136,5,0.0,1.0,2.0,3.0,0,3.0,2.6000000000000005,0
MA010120220800330859,3120136,5,0.0,1.0,2.0,3.0,0,4.0,2.7,0
MA010120220800333956,3120145,5,0.0,1.0,5.0,4.085,5,5.0,4.9255,1
MA010120220800333986,3130257,5,0.0,1.0,3.0,3.7,0,3.0,2.91,0
MA010120220800334712,3120149,1,0.0,1.0,1.0,3.72,3,3.0,2.8160000000000007,0
MA010120220800335461,3120136,5,0.0,1.0,4.0,4.25,3,4.0,4.175,1
MA010120220800336668,3120149,5,0.0,1.0,1.0,2.5,1,2.0,2.5500000000000003,0
MA010120220800336756,3110759,5,0.0,1.0,0.0,3.545,1,1.0,2.6635,0
MA010120220800337158,3120146,5,0.0,1.0,2.0,3.0,1,1.0,2.7,0
MA010120220800342128,3120138,5,0.0,1.0,3.0,3.0,0,2.0,2.6000000000000005,0
MA010120220800343608,3110762,5,0.0,1.0,2.0,3.635,4,2.0,3.8905000000000003,0
MA010120220800345312,3120008,5,0.0,0.0,3.0,3.415,5,4.0,4.2245,1
MA010120220800346107,3120149,5,0.0,1.0,5.0,4.225,1,5.0,3.7675,0
MA010120220800346271,3120149,5,0.0,1.0,1.0,3.665,3,2.0,3.4995000000000003,0
MA010120220800346352,3120150,5,0.0,1.0,3.0,4.73,1,5.0,3.7190000000000003,0
MA010120220800346994,3120145,5,0.0,1.0,2.0,3.0,0,4.0,2.7,0
MA010120220800347506,3120204,5,0.0,1.0,2.0,3.0,0,2.0,2.5000000000000004,0
MA010120220800347909,3120145,5,0.0,1.0,4.0,2.76,2,4.0,3.428,0
MA010120220800349466,3120148,5,1.0,1.0,4.0,3.6,3,4.0,4.18,1
MA010120220800349881,3130248,5,0.0,1.0,3.0,3.555,4,1.0,3.8665,0
MA010120220800351078,3130248,5,0.0,1.0,3.0,3.0,0,4.0,2.8000000000000003,0
MA010120220800351084,3120148,5,0.0,1.0,5.0,3.6,5,4.0,4.680000000000001,1
MA010120220800352615,3120145,5,0.0,1.0,0.0,3.715,2,1.0,3.0145,0
MA010120220800353659,3120143,5,1.0,1.0,1.0,3.0,4,3.0,3.9,0
MA010120220800355576,3110760,4,0.0,1.0,3.0,4.0,1,2.0,3.0,0
MA010120220800356060,3120136,5,0.0,1.0,1.0,4.0,1,2.0,3.0000000000000004,0
MA010120220800356654,3120149,5,0.0,1.0,5.0,3.435,1,5.0,3.5305,0
MA010120220800356802,3120149,5,1.0,1.0,5.0,4.35,5,5.0,5.205,1
MA010120220800358889,3120149,5,0.0,1.0,4.0,4.140000000000001,2,4.0,3.842,0
MA010120220800360065,3110794,5,1.0,1.0,3.0,4.805,3,4.0,4.4415000000000004,1
MA010120220800360773,3120136,5,0.0,1.0,2.0,3.0,1,3.0,2.9000000000000004,0
MA010120220800361098,3120136,5,0.0,1.0,4.0,3.05,3,5.0,3.915,1
MA010120220800361391,3120148,5,0.0,1.0,2.0,3.05,3,3.0,3.5150000000000006,0
MA010120220800361713,3120149,5,0.0,1.0,2.0,3.7,3,1.0,3.5100000000000007,0
MA010120220800362437,3120141,5,0.0,1.0,4.0,4.615,1,5.0,3.7845,0
MA010120220800362545,3120149,5,0.0,1.0,2.0,3.675,3,1.0,3.5025000000000004,0
MA010120220800362794,3110760,5,0.0,1.0,3.0,3.0,1,1.0,2.8000000000000003,0
MA010120220800362840,3120149,5,0.0,1.0,0.0,3.73,2,3.0,3.2190000000000003,0
MA010120220800363142,3120149,4,0.0,1.0,5.0,3.65,4,5.0,4.295,1
MA010120220800363609,3110763,5,0.0,1.0,3.0,3.15,1,1.0,2.845,0
MA010120220800364333,3120137,5,0.0,0.0,3.0,3.31,2,3.0,3.1929999999999996,0
MA010120220800364455,3130240,5,0.0,1.0,3.0,3.76,2,1.0,3.3280000000000007,0
MA010120220800364474,3120140,5,1.0,1.0,4.0,3.0,1,1.0,3.0999999999999996,0
MA010120220800364521,3110762,5,0.0,1.0,3.0,3.005,3,2.0,3.5015,0
MA010120220800364730,3120148,5,0.0,1.0,3.0,4.5,4,3.0,4.35,1
MA010120220800364764,3110762,5,0.0,0.0,5.0,4.405,4,4.0,4.421500000000001,1
MA010120220800365037,3120149,5,0.0,1.0,5.0,3.725,5,5.0,4.8175,1
MA010120220800365399,3110760,5,0.0,1.0,3.0,3.885,0,4.0,3.0654999999999997,0
MA010120220800365413,3110759,5,0.0,1.0,3.0,3.65,1,3.0,3.1949999999999994,0
MA010120220800366262,3120149,5,0.0,1.0,3.0,2.0,2,4.0,3.1,0
MA010120220800366420,3110759,5,0.0,1.0,1.0,3.77,5,4.0,4.331,1
MA010120220800366631,3120149,5,0.0,1.0,1.0,2.0,2,2.0,2.7000000000000006,0
MA010120220800366644,3120149,5,0.0,1.0,1.0,3.5,1,3.0,2.95,0
MA010120220800367090,3120149,5,0.0,1.0,2.0,4.525,4,3.0,4.2575,1
MA010120220800367617,3120143,4,0.0,1.0,1.0,3.0,0,1.0,2.1,0
MA010120220800367985,3120145,5,0.0,1.0,5.0,4.165,5,1.0,4.5495,1
MA010120220800368003,3120149,5,0.0,1.0,2.0,4.24,2,3.0,3.572000000000001,0
MA010120220800368217,3120148,5,0.0,1.0,1.0,3.0,5,2.0,3.9000000000000004,1
MA010120220800368237,3120140,5,0.0,1.0,3.0,3.775,1,2.0,3.1325000000000003,0
MA010120220800369980,3120044,5,0.0,0.0,1.0,3.0,0,3.0,2.3,0
MA010120220800372630,3120077,5,0.0,0.0,4.0,3.0,1,4.0,2.9999999999999996,0
MA010120220800372924,3120112,4,0.0,1.0,3.0,3.3,2,3.0,3.1900000000000004,0
MA010120220800373325,3111052,5,0.0,1.0,3.0,4.715,1,4.0,3.6145,0
MA010120220800375351,3110064,5,0.0,0.0,3.0,3.0,0,1.0,2.3000000000000003,0
MA010120220800375718,3130278,1,1.0,1.0,3.0,3.0,1,2.0,2.3,0
MA010120220800376394,3120173,4,0.0,1.0,3.0,3.05,3,3.0,3.415,0
MA010120220800380864,3120141,5,0.0,1.0,2.0,3.745,5,4.0,4.423500000000001,1
MA010120220800381588,3120191,1,0.0,1.0,3.0,3.0,0,3.0,1.9,0
MA010120220800383050,3120145,5,1.0,1.0,5.0,4.315,5,5.0,5.194500000000001,1
MA010120220800383621,3120189,5,1.0,1.0,4.0,3.91,3,3.0,4.173,1
MA010120220800386757,3130225,5,0.0,1.0,2.0,4.0,2,4.0,3.6000000000000005,0
MA010120220800387533,3120210,5,0.0,0.0,3.0,4.6,4,1.0,3.98,1
MA010120220800388499,3120217,5,0.0,1.0,3.0,3.0,0,3.0,2.7,0
MA010120220800394674,3120051,5,0.0,1.0,2.0,3.0,0,4.0,2.7,0
MA010120220800398263,3120149,5,0.0,1.0,3.0,3.0,0,1.0,2.5000000000000004,0
MA010120220800398383,3120149,5,0.0,1.0,5.0,3.5,1,2.0,3.25,0
MA010120220800398537,3130179,5,0.0,1.0,0.0,3.0,0,1.0,2.2,0
MA010120220800399386,3120194,1,0.0,1.0,3.0,3.45,5,1.0,3.3350000000000004,0
MA010120220800400764,3110093,1,0.0,1.0,3.0,3.0,0,1.0,1.7,0
MA010120220800407089,3110137,5,0.0,1.0,0.0,3.0,0,1.0,2.2,0
MA010120220800407923,3110570,5,1.0,1.0,3.0,4.425,4,1.0,4.3275,1
