상가업소번호,법정동코드,지번본번지,지번부번지,상호명,지점명,상권_코드,전용면적,리뷰수,별점,카페_추정매출
MA0101202308A0080555,1159010700,319.0,40.0,퐁치커피이수역점,,3110848,,12.0,4.0,1732096.3842429991
MA010120220804124917,1150010900,182.0,17.0,카페HBD,,3110641,,61.0,4.734999999999999,211078103.0
MA0101202309A0022962,1120011500,335.0,24.0,누와,,3130073,,0.0,,0.0
MA0101202409A0099011,1138010700,583.0,6.0,카페오방,,3110463,,24.0,4.7,15129815.938775508
MA0101202211A0025676,1153010200,476.0,40.0,카페하이,,3110708,,45.0,4.875,
MA010120220809300704,1129013600,16.0,7.0,빽다방,월곡역점,3120075,,13.869565217391305,3.652173913043478,88181253.97376865
MA0101202306A0022690,1117013000,34.0,118.0,플로우FLOW,,3110082,,334.0,4.9,560959470.0290139
MA010120220800544081,1150010200,73.0,1.0,유니토스엔카페주,,3110667,,0.0,,8609437.17142857
MA010120220812135593,1150010200,73.0,1.0,카마노,코리아,3110667,,0.0,,8609437.17142857
MA0106202201A0963655,1150010200,73.0,1.0,롯데컬처웍스㈜롯데시네마가양,,3110667,,0.0,3.3,8609437.17142857
MA0101202406A0122495,1150010200,73.0,1.0,카페쿠디,,3110667,,56.0,5.0,54296614.24794989
MA0106202406A2465804,1150010200,73.0,1.0,스타벅스,가양역,3110667,,126.05636743215031,4.132901878914405,111451572.53742298
MA0106202406A2465601,1111017700,222.0,,스타벅스,서대문역,3120001,,126.05636743215031,4.132901878914405,362165499.7424209
MA010120220806945587,1111017700,222.0,,커피기업디타워돈의문점,,3120001,,18.0,4.73,51714793.37505429
MA0101202308A0093522,1120011500,300.0,1.0,메가엠지씨커피,성수역점,3120052,,29.9375,3.8875,85820435.17745815
MA010120220803750599,1120011500,300.0,1.0,Webconey,,3120052,,0.0,,72090635.93067226
MA010120220813482205,1174010500,360.0,4.0,씽씽커피,,3130324,,0.0,4.21,17083458.14285714
MA010120220800365399,1156012900,2.0,2.0,카페리시오,,3110760,,0.0,4.77,101001057.36263737
MA010120220809778001,1174010800,444.0,3.0,삼광석회카페아셀,,3111062,,0.0,4.4,29701719.263736263
MA010120220811889254,1120011400,13.0,330.0,웜히어,,3130070,,94.0,5.0,207341469.0971123
MA010120220803776588,1120011400,13.0,304.0,커피볶는집낙타,,3130070,,43.0,4.805,144651389.61339733
MA010120220814085547,1114010700,111.0,4.0,매머드익스프레스을지로,입구점,3120026,,4.0,3.45,15580415.492476566
MA0101202409A0159982,1159010300,809.0,,카페레인보우,,3110835,,100.5,4.9,
MA010120220811878493,1138010700,753.0,6.0,에그카페24,가좌점,3110469,,5.666666666666667,2.6666666666666665,5155199.526872373
MA0101202406A0387719,1156013200,235.0,6.0,카페보스,신길점,3110805,,0.0,,
MA0101202310A0089089,1123010800,42.0,84.0,컴포즈커피서울경희대점,,3120064,,4.0,3.0,10961230.736286767
MA010120220804686815,1123010800,42.0,84.0,비브릿지,,3120064,,0.0,,0.0
MA010120220803173480,1130510100,164.0,57.0,까까당,,3110369,,35.0,5.0,17488818.710821595
MA010120220808496271,1168010700,534.0,20.0,차밍디쉬,,3120186,,0.0,4.66,40955522.165934056
MA010120220800128142,1168010700,534.0,20.0,빈스빈스커피가로수길점,,3120186,,0.0,3.3,40955522.165934056
MA010120220804602992,1120011400,656.0,671.0,베러,,3110126,,31.0,4.5,33450240.879275654
MA010120220805473485,1144011400,108.0,3.0,광흥창카페,,3110568,,17.0,4.675,13767961.348421432
MA010120220803862561,1126010400,154.0,26.0,한잎,,3110250,,15.0,4.495,
MA010120220811794725,1162010200,499.0,55.0,채플린커피호프,,3110858,,0.0,,21960550.371428568
MA010120220807096965,1114016200,372.0,49.0,정정,,3130042,,0.0,,8341195.714285712
MA0101202406A0245564,1154510200,876.0,2.0,놀면뭐하개,,3120134,,0.0,3.7,32778605.294117644
MA010120220808607182,1168010100,671.0,31.0,카페아에,강남점,3110967,,42.333333333333336,4.324999999999999,69508593.90789475
MA010120220812916557,1159010700,318.0,8.0,에스티이사사,,3130272,,34.0,4.545,
MA010120220802085837,1120010900,1777.0,,디무무,,3110109,,0.0,5.0,24416813.428571425
MA010120220806440777,1154510200,1058.0,28.0,행스카페,,3110735,,0.0,5.0,2619712.1904761908
MA010120220811698001,1162010200,1694.0,,민스가베,,3130288,,0.0,,
MA010120220812691255,1168011100,598.0,,커스텀커피세곡점,,3110998,,43.0,3.2,191839197.97097787
MA0101202303A0120594,1129013700,65.0,,요지트,,3110323,,38.5,4.95,35926778.142528735
MA010120220806696567,1141011700,188.0,65.0,노란손수건,,3120093,,6.0,4.865,149790825.74574053
MA010120220811715190,1114013800,14.0,2.0,설빙충무로점,,3120032,,128.0,3.865,111799924.50903444
MA010120220814348210,1159010800,344.0,1.0,카페529,,3110824,,0.0,,47957138.14285714
MA0106202406A2464833,1171010700,97.0,7.0,스타벅스,가락본동,3120234,,126.05636743215031,4.132901878914405,236784616.45531207
MA0101202305A0102437,1117010200,1.0,510.0,끼,,3130060,,0.0,,0.0
MA010120220805518649,1144010800,20.0,10.0,얀앤욘,,3110580,,188.0,4.4,33325629.525046386
MA0101202302A0036296,1144012000,347.0,3.0,조블라,,3130191,,365.0,4.8,440268286.37764204
MA010120220812994293,1114016500,246.0,,로투스랩,,3130052,,0.0,4.3,28655083.285714284
MA010120220812228674,1156013200,315.0,8.0,백스트로크,,3110787,,0.0,,
MA0101202409A0149481,1156013200,315.0,8.0,커딕트커피CODDICTCOFFEE,,3110787,,0.0,5.0,
MA0101202212A0039773,1117013100,790.0,12.0,세드릭커피컴퍼니,,3110096,,0.0,,75444146.75510205
MA010120220803900848,1129012500,156.0,3.0,아임빈,,3110312,,32.0,4.505,344881750.9607541
MA010120220800299599,1117012100,41.0,19.0,연진,,3130056,,0.0,4.27,21964311.918367345
MA010120220802784599,1114016200,377.0,43.0,퀸즈베리도넛하우스,,3110049,,0.0,,50600960.76190476
MA010120220812985460,1165010100,900.0,37.0,방배동커피집,,3110922,,65.0,4.685,34892965.39687643
MA0101202411A0119768,1165010100,900.0,37.0,비어니스트유기농베이커리,,3110922,,43.0,4.875,28667763.25815342
MA010120220813164764,1141011200,34.0,21.0,베가니끄,,3130178,,149.0,4.49,9263378.299517844
MA010120220806307820,1129013300,396.0,41.0,요거프레소,,3130117,,11.166666666666666,4.0249999999999995,11703084.458447624
MA0106202201A0655138,1168010100,701.0,2.0,원피앤에스,,3120204,,0.0,,235887602.77639747
MA010120220810234062,1135010500,617.0,,빽다방노원문화의,거리점,3120081,,27.0,3.3,225504499.01482135
MA0101202406A0542237,1111010600,105.0,,인텔리젠시아커피서촌,,3120002,,767.0,3.1,534490274.0324734
MA010120220804848931,1147010100,1003.0,16.0,워니트리,,3110616,,21.0,4.3,8388340.734693878
MA010120220814383277,1144012300,467.0,18.0,오늘의위로,,3110542,,45.0,4.59,54323729.25141548
MA0101202303A0084047,1141011900,340.0,12.0,밍기적,,3110498,,231.0,4.8,207249772.25
MA010120220810290434,1117013000,34.0,91.0,스위트이스트,,3130061,,0.0,,
MA010120220814338014,1130510300,222.0,3.0,소소카페,,3110367,,1.0,4.765000000000001,35773180.47149895
MA010120220807125288,1130510300,435.0,50.0,마을찻집마주이야기,,3110342,,72.0,4.865,
MA0101202211A0059810,1117013000,44.0,18.0,매머드익스프레스용산,구청점,3110082,,43.0,4.7,185427149.04337922
MA010120220800285981,1117012900,301.0,53.0,이디야커피,,3130058,,19.217391304347824,3.804509803921569,6113625.298911161
MA010120220810206758,1123010300,137.0,510.0,일찍여는카페,,3110191,,22.0,4.8,84697238.31810088
MA010120220809696895,1174010900,87.0,4.0,피카롱,,3111069,,0.0,,20561262.535714287
MA010120220813600144,1156013300,756.0,4.0,이디야커피대림1동점,,3110779,,8.0,4.140000000000001,
MA010120220804174431,1165010800,1580.0,6.0,오도레,,3120172,,153.0,4.904999999999999,143971010.9948562
MA0101202406A0066910,1165010800,1580.0,6.0,커피베이서초사임당점,,3120172,,0.0,,57697195.053571425
MA0101202310A0093831,1126010100,463.0,25.0,사가커피,,3130112,,0.0,,12501544.163265303
MA0101202406A0179877,1144012400,239.0,45.0,케이오지,,3110562,,60.0,5.0,9781894.514986537
MA0101202306A0060223,1156012600,36.0,33.0,할로,,3110757,,49.0,5.0,101175988.17193404
MA010120220800375718,1162010200,755.0,14.0,샌드데이,미성점,3130278,,9.0,4.8,50313480.715313464
MA010120220809997484,1114010300,29.0,1.0,뉴서울호텔,시청지점,3120023,,65.0,3.565,322056007.1442682
MA010120220803108425,1147010300,114.0,18.0,뉴제로마켓,,3130202,,0.0,,14876640.964285715
MA0101202306A0022618,1141011600,30.0,6.0,비엔나커피하우스,신촌점,3120094,,149.75,4.1,141387735.41383982
MA0101202209A0079458,1111017400,315.0,1.0,빽다방동묘역점,,3120017,,15.0,4.62,148848803.1887755
MA0101202406A0263608,1174010800,429.0,10.0,더벤티,,3120245,,13.333333333333334,3.816666666666667,88359886.18331926
MA0101202308A0067110,1171010100,211.0,,별콩다방,잠실새내점,3130311,,176.66666666666666,4.8999999999999995,80211625.3016225
MA010120220800218802,1144012100,148.0,3.0,낙랑파라,,3110564,,1081.0,3.725,223269717.7499454
MA0101202409A0029994,1114013200,132.0,12.0,헤이키커피충무로점,,3120032,,4.0,5.0,3493747.6409073262
MA010120220813058298,1121510300,218.0,37.0,만렙커피,구의점,3120059,,16.0,4.705,172198974.82376087
MA010120220808471756,1126010200,101.0,,이디야상봉,중앙점,3120069,,31.0,4.0,75429743.38326593
MA0101202406A0144081,1126010200,101.0,,빽다방상봉이지,팰리스점,3120069,,21.0,5.0,64053657.31856942
MA010120220800323883,1117013600,260.0,7.0,빅벨에프앤비,,3130062,,0.0,,
MA010120220802902996,1171010100,188.0,,신천비버리지,,3120225,,0.0,,0.0
MA010120220809576129,1117010200,1.0,486.0,잎차,,3130060,,229.0,4.1,92572644.92433414
MA010120220812495554,1130510100,860.0,289.0,커피에반하다,,3120078,,21.857142857142858,3.776190476190476,74177241.37579997
MA0101202211A0029659,1144012400,227.0,16.0,부트카페,,3130192,,681.0,3.9,89843513.57142857
MA010120220807131467,1130510100,860.0,188.0,아마스빈미아사거리역점,,3120078,,29.0,4.720000000000001,270209204.4121258
MA010120220804785986,1117010500,81.0,3.0,골드버튼커피,,3120045,,459.0,3.9,348963014.73059213
MA010120220808462068,1117013000,123.0,32.0,에이치지케이그룹이태원지점,,3120046,,0.0,,0.0
MA010120220803496779,1114013400,189.0,22.0,은정,,3130032,,0.0,4.36,0.0
MA0101202210A0062380,1162010200,727.0,15.0,모크커피;MOCC,,3130278,,0.0,,16188828.285714285
MA0106202211A1669540,1162010200,727.0,15.0,뫀커피점,,3130278,,0.0,4.9,16188828.285714285
MA010120220805470693,1168010100,700.0,14.0,발렙,,3130306,,0.0,,43590623.35714286
MA0101202307A0099353,1117012500,53.0,4.0,골든볼,,3110073,,0.0,4.57,
MA0106202411A0018078,1165010100,444.0,8.0,채가/구테로이테,사당점,3120160,,0.0,3.7,56833434.09845559
MA010120220800804852,1165010100,444.0,8.0,정,,3120160,,653.0,4.273333333333333,410698023.32758737
MA010120220806419607,1168010500,39.0,9.0,리드커피스탠드,,3120207,,0.0,4.73,38694656.31818181
MA010120220805421451,1117013100,790.0,10.0,더룸컴퍼니,,3110096,,369.0,3.75,367715959.38116664
MA010120220804694949,1165010100,444.0,3.0,노아스로스팅파스텔시티점,,3120160,,150.0,2.4,119174849.45670871
MA0101202311A0072473,1165010100,444.0,3.0,카페봄울,,3120160,,11.0,2.7,43849921.58098233
MA010120220800823163,1165010100,444.0,3.0,페라주,,3120160,,0.0,,37888956.065637074
MA0101202305A0051691,1168010400,128.0,24.0,글레이트,,3110987,,0.0,,
MA010120220802633659,1117013100,790.0,4.0,이루리,,3110096,,0.0,,75444146.75510205
MA0106202201A0153185,1165010100,761.0,6.0,커피빈방배카페골목점,코리아,3120162,,51.0,4.41,1163079256.7903316
MA010120220814331232,1135010300,438.0,2.0,공차서울과학기술대점,,3110435,,0.0,3.4,58519837.89795917
MA0101202302A0097145,1114016200,217.0,94.0,메가엠지씨커피동평화점,동대문,3130048,,0.0,4.5,0.0
MA010120220805196300,1147010300,205.0,35.0,서서울,,3110596,,134.0,4.58,52156410.44523597
MA010120220813578096,1162010200,1596.0,1.0,죠아찌쥬스,,3130283,,0.0,,
MA010120220800219008,1144012000,347.0,6.0,더에일,,3130191,,20.0,4.15,131103705.06218
MA010120220800623752,1138011000,186.0,11.0,한국농아인협회서울특별시협회은평구지회사,,3110449,,0.0,,0.0
MA010120220804965359,1147010200,408.0,44.0,미미씨,,3110621,,26.0,5.0,83833063.36528823
MA010120220808111060,1111014800,99.0,12.0,어텐디북촌점,,3120007,,369.0,4.33,808106357.005595
MA010120220806991297,1121510700,7.0,3.0,위드미건대입구역점,,3120053,,0.0,,174135082.1602787
MA010120220810286763,1141011100,167.0,41.0,세움사회적협동조합,,3110522,,0.0,,2664892.071428571
MA010120220810297663,1144012000,347.0,24.0,버티컬,,3130191,,827.0,3.8,854279986.574
MA010120220811898951,1114011500,130.0,,10꼬르소꼬모카페,,3001492,,588.0,3.5549999999999997,7691084814.509915
MA010120220803494289,1114011500,130.0,,10꼬르소꼬모,,3001492,,588.0,3.5549999999999997,7691084814.509915
MA010120220814057230,1111011500,303.0,,사직커피,,3110007,,662.0,4.525,6151725.730292116
MA0101202409A0078972,1168010100,700.0,23.0,카페엔지,,3130306,,143.0,4.395,146836323.39973384
MA010120220803348714,1156012700,15.0,1.0,메가엠지씨커피,양평역점,3120135,,29.9375,3.8875,308500862.1318294
MA010120220808677562,1117012800,40.0,309.0,스톡드!,,3110062,,0.0,,50090966.074285716
MA0101202409A0058767,1165010800,1542.0,1.0,텐퍼센트스페셜티커피서초역점,,3120169,,0.0,,37924987.656370655
MA0101202307A0066890,1120011400,13.0,331.0,리틀웜히어,,3130070,,4.0,5.0,4916868.979114904
MA0101202406A0316210,1171010800,47.0,14.0,리와리커피패밀리,,3111023,,0.0,5.0,0.0
MA0101202309A0083614,1165010100,773.0,17.0,이디야커피함지박사거리,,3110912,,23.0,4.4,827664886.3571428
MA010120220808609228,1165010100,773.0,17.0,휘게릿,,3110912,,0.0,,48686169.78571428
MA010120220812992125,1120011400,13.0,382.0,디스코커피,,3110129,,79.0,5.0,2151082.537581545
MA010120220812225091,1120011500,269.0,185.0,버치커피,코리아,3110136,,0.0,,44344839.62857143
MA010120220812596082,1174010900,415.0,29.0,천호역백다방,로데오점,3130318,,40.0,3.665,127478675.39803879
MA010120220809269678,1150010300,1117.0,18.0,메가엠지씨커피강서,구청점,3120122,,23.0,3.8550000000000004,88238889.32296018
MA010120220812895797,1114016500,29.0,,은정다방,,3110055,,0.0,,
MA0101202211A0013385,1165010600,61.0,7.0,힐리HILLI,,3110927,,45.0,4.3,
MA010120220800288373,1150010100,261.0,12.0,커피그리머,,3110679,,40.0,5.0,
MA010120220804553795,1117012800,40.0,221.0,에헤야,,3110062,,0.0,,50090966.074285716
MA010120220812338416,1114016200,204.0,1.0,골든타임,,3130046,,0.0,4.44,
MA010120220813221976,1126010400,245.0,89.0,커피복스,,3110241,,27.0,4.95,59475845.944227
MA0101202406A0262755,1120011400,685.0,325.0,블랙로드커피성수,,3110120,,35.0,4.8,2667451.98774233
MA0101202406A0549136,1120011400,685.0,325.0,센트럴모굴,,3110120,,0.0,,1534947.732142857
MA0101202306A0089393,1168010100,774.0,37.0,카라바지오,,3120206,,0.0,,31302619.928571433
MA010120220813424395,1168010100,774.0,37.0,카페앤바바이끄끄흐디자인,,3120206,,0.0,,31302619.928571433
MA010120220813116750,1156010400,8.0,,설빙,영등포점,3120145,,161.38095238095238,3.795227272727273,372333304.1321625
MA010120220812133363,1156010400,8.0,,와이블랙,영등포점,3120145,,0.0,,87043804.53246751
MA010120220810340671,1150010300,798.0,19.0,나연건강카페,,3130221,,7.0,5.0,29230145.15662861
MA010120220809996951,1159010100,119.0,160.0,카페노량,,3130266,,42.0,5.0,
MA0106202311A0883586,1138010600,15.0,130.0,불광동커피공방,,3120092,,42.0,4.78,61964272.950053975
MA010120220812899500,1153010200,1125.0,9.0,메가엠지씨커피구로깔깔,거리점,3120130,,0.0,3.4,142722751.9915966
MA0106202406A2465140,1135010500,763.0,3.0,스타벅스,중계역,3120082,,126.05636743215031,4.132901878914405,140403935.1381237
MA010120220812912952,1141010200,281.0,11.0,카페충정,,3110538,,119.0,3.8,124745133.9347079
MA0101202305A0029206,1114016200,217.0,106.0,스페이스제이피,,3130048,,0.0,,0.0
MA0101202409A0220165,1114016200,217.0,106.0,매머드익스프레스동평화점,,3130048,,6.0,1.0,60109854.30303031
MA010120220812851645,1144012100,113.0,71.0,우니쿠스커피,,3110564,,316.0,4.62,104967811.92756432
MA010120220803522431,1114012700,55.0,16.0,에프앤디,코리아,3120028,,0.0,4.61,641645019.6428572
MA010120220805169038,1111015900,86.0,1.0,원남가베,,3120010,,52.0,4.87,50541828.13197908
MA010120220810554437,1111015900,86.0,1.0,원남당,,3120010,,0.0,4.9,0.0
MA010120220803385477,1117012800,40.0,224.0,카토&카토베이커리,,3110062,,0.0,4.25,50090966.074285716
MA0101202406A0003681,1168010100,699.0,14.0,커피나인역삼상록회관,,3130306,,9.0,4.6,50088604.47870453
MA0101202406A0365880,1174010500,445.0,,텀브커피강동성심,병원점,3111068,,7.0,4.675,903904880.0840336
MA010120220806556594,1120011400,72.0,71.0,야한생두,,3110127,,0.0,,76222417.92857143
MA0106202406A2464885,1114010700,115.0,,스타벅스,을지로경기빌딩,3120026,,126.05636743215031,4.132901878914405,960030680.1795636
MA0101202409A0148526,1144012100,197.0,15.0,뉴노멀커피로스터스,,3120104,,41.0,4.3,108945309.09293707
MA0106202406A2464880,1165010100,444.0,7.0,스타벅스,사당로데오,3120160,,126.05636743215031,4.132901878914405,181977564.4926147
MA010120220810001244,1121510700,502.0,1.0,윤이커피,,3110148,,0.0,4.42,22430219.35714286
MA010120220813462597,1153010800,60.0,8.0,넥스트도어카페,,3110693,,4.0,5.0,
MA0101202411A0078916,1150010300,102.0,12.0,카페인중독,화곡점,3110659,,16.2,3.9,71096165.18495478
MA0101202209A0053852,1147010100,1182.0,7.0,더벤티신정네거리역점,,3130206,,15.0,4.1,
MA0101202311A0008437,1174010100,339.0,21.0,더오캄더OKLM,,3111080,,0.0,,80007900.45
MA010120220802903019,1135010300,584.0,2.0,행운커피,,3130159,,17.0,5.0,2818280.7101090467
MA010120220804815622,1171011100,101.0,7.0,알로하포롱,,3111014,,18.0,4.165,141962144.22360247
MA010120220806801868,1114013600,25.0,17.0,칠이핫도그,,3110043,,0.0,,0.0
MA010120220812277080,1138010800,34.0,1.0,컴포즈커피,역촌점,3110468,,9.941176470588236,3.5500000000000003,27493467.67152675
MA0101202305A0072107,1138010700,105.0,36.0,향기카페,,3110475,,0.0,,0.0
MA0101202305A0106484,1147010300,205.0,36.0,서서울호수빌딩,,3110596,,0.0,,13959183.673469385
MA010120220804987066,1114012700,54.0,26.0,에딕티,코리아,3120028,,303.0,4.405,1184531822.503248
MA010120220800886427,1147010200,405.0,16.0,뉴웨이브커피로스터스,,3120113,,115.0,3.8,218619964.75063357
MA010120220812252571,1174010900,461.0,85.0,감나무집까페,,3111048,,16.0,5.0,11398257.220152019
MA0101202409A0139705,1138010400,427.0,4.0,냐냐케이크,,3110465,,0.0,,0.0
MA010120220813365066,1132010600,632.0,60.0,로스터투바리스타,,3130148,,0.0,,40143018.21428571
MA0101202305A0174632,1129011600,101.0,,아레밀,,3120072,,75.0,2.6,170024173.07316777
MA010120220808698564,1129011700,72.0,,구월,,3110300,,8753.0,3.7,1762709090.6514084
