상가업소번호,상호명,도로명주소,지점명,시군구명,상가유형,행정동명_추정,임대료_분류,전용면적,전용면적(평),평당임대료,추정임대료(천원)
MA0101202406A0076241,아오리,서울특별시 중랑구 중랑천로 93,,중랑구,소규모,중화동,기타,217.4721400453132,65.78502633108876,225.257212,14818.551622687644
MA010120220814152484,지쿠커피,서울특별시 마포구 월드컵로14길 60,,마포구,소규모,서교동,기타,69.67066634434227,21.075281730395748,145.984128,3076.6566257661543
MA010120220812785769,우드브루,서울특별시 마포구 월드컵북로 168,,마포구,소규모,성산동,기타,113.97614077009824,34.47762743363126,150.645306,5193.892734893377
MA0101202411A0027225,공차장안사거리,서울특별시 동대문구 답십리로 289,,동대문구,소규모,장안동,기타,245.40224198335864,74.23384414766733,226.84399600000003,16839.501844898074
MA010120220810191489,공차장안동,서울특별시 동대문구 답십리로 289,사거리점,동대문구,소규모,장안동,기타,245.40224198335864,74.23384414766733,115.934406,8606.256626356388
MA010120220800975860,투썸플레이스서울대역,서울특별시 관악구 봉천로 472,중앙점,관악구,집합,봉천동,기타,809.2484781806927,244.79656306512572,139.60393399999998,34174.56323357065
MA010120220803093635,앙떼띠커피로스터리,서울특별시 강남구 영동대로 326,,,,,,,,,
MA010120220813293773,투썸플레이스,서울특별시 마포구 월드컵로 62,,마포구,집합,서교동,기타,377.4219027444399,114.16961181693988,177.984272,20320.39524376064
MA010120220803717831,학다방,서울특별시 성동구 왕십리로 296-1,,성동구,소규모,행당동,기타,122.42043355995284,37.03201450782044,131.33943399999998,4863.763825336925
MA010120220810126486,카페홍시,서울특별시 서대문구 통일로 107,,서대문구,소규모,미근동,기타,92.65028694079218,28.026585679954074,225.257212,6313.190552145579
MA0101202309A0072852,마지드도로시,서울특별시 서초구 동광로3길 47,,서초구,소규모,방배동,기타,100.67571379612374,30.454266379128725,177.984272,5420.380430783303
MA0101202406A0091887,원커피숍,서울특별시 은평구 불광로 46,,은평구,소규모,불광동,기타,153.34990985928073,46.38813898580698,136.463424,6330.284278991108
MA010120220814353242,분카샤,서울특별시 중구 을지로14길 20,,중구,소규모,을지로3가,기타,74.20406516297766,22.44662870197158,101.256654,2272.870515942005
MA010120220806807200,과일에반하다;프루타,서울특별시 광진구 동일로22길 31,,광진구,소규모,화양동,기타,91.09005552226476,27.554617799704992,140.33121,3866.772856920139
MA010120220804610033,단골카페24,서울특별시 중랑구 공릉로18길 72,,중랑구,소규모,묵동,기타,91.60420804144832,27.71014823687105,150.645306,4174.403760448799
MA010120220803411959,커피상점,서울특별시 강서구 화곡로66길 90,,강서구,집합,등촌동,기타,1200.684735306127,363.2054980053625,174.083428,63228.05816122066
MA010120220800511311,타무르트,서울특별시 강서구 화곡로31가길 40,,강서구,소규모,화곡동,기타,92.3040422699072,27.9218471383348,145.984128,4076.146506639101
MA010120220800590590,비단뜨락,서울특별시 은평구 증산로15길 47,,은평구,집합,신사동,기타,563.492013441028,170.4555670158594,114.744318,19558.807786538084
MA010120220803885062,밀플렉스,서울특별시 성북구 성북로 76,,성북구,집합,성북동,기타,348.3031196012106,105.3612195538782,150.645306,15872.173160227168
MA010120220808920580,노원실버카페,서울특별시 노원구 동일로 1229,,노원구,집합,중계동,기타,1964.2042130242155,594.169100678872,148.794058,88408.83162821992
MA010120220800535761,유림다방,서울특별시 강서구 초록마을로4길 2,,강서구,소규모,화곡동,기타,125.3776517886732,37.92656899651316,225.257212,8543.233192880192
MA010120220806961526,메가엠지씨커피보라매공원점,서울특별시 영등포구 여의대방로 87,,영등포구,소규모,신길동,기타,127.24106906220668,38.49025018519168,140.33121,5401.383381690673
MA0101202406A0476317,빠말Pasmal,서울특별시 노원구 광운로 7,,노원구,소규모,월계동,기타,137.37899266330118,41.55695827433637,123.273282,5122.8626364145
MA0106202406A2465197,스타벅스,서울특별시 구로구 경인로 216,오류동역,구로구,집합,오류동,기타,347.4162108639539,105.09293086815714,114.744318,12058.81667908784
MA010120220806785155,월드베브릿지한국외대점,서울특별시 동대문구 휘경로 4-10,,동대문구,소규모,이문동,기타,82.61931403800605,24.992230031461688,164.397434,4108.65848711004
MA0101202210A0039157,꽁다방,서울특별시 금천구 금하로24길 28,,금천구,소규모,시흥동,기타,122.04934422189724,36.91976048820172,225.257212,8316.442315280077
MA010120220800864094,하늘나리,서울특별시 양천구 은행정로4길 24,,양천구,소규모,신정동,기타,102.71538891996885,31.0712653275966,131.33943399999998,4080.882401790361
MA010120220804002643,함께그린카페,서울특별시 금천구 가산로 133,가산점,금천구,소규모,가산동,기타,95.7916187822558,28.97683428587809,150.645306,4365.224067907397
MA010120220809231021,꿈나눔카페,서울특별시 성북구 오패산로3길 95,,성북구,소규모,하월곡동,기타,263.2521525669991,79.63341780113711,149.785798,11927.955032810729
MA010120220803260834,소보로인,서울특별시 영등포구 당산로40길 16,,영등포구,소규모,당산동4가,기타,176.27299969526712,53.32234245727725,139.60393399999998,7444.008777131129
MA010120220804259638,마시모,서울특별시 송파구 송파대로42길 30,,송파구,소규모,송파동,기타,59.20108769297239,17.90824844000617,177.984272,3187.3865613896337
MA010120220813478654,빅스트로우버블티,서울특별시 성북구 솔샘로24길 65,성북점,성북구,소규모,정릉동,기타,110.3102824358504,33.368710277648496,140.33121,4682.67148940185
MA010120220813690638,레스트인무드,서울특별시 광진구 천호대로134길 31,,광진구,소규모,구의동,기타,123.88992192232396,37.47653273710568,102.97567,3859.171067880391
MA0101202305A0124716,보헤미안,서울특별시 강남구 봉은사로 174,,강남구,소규모,역삼동,기타,293.6758907189156,88.83655717796466,174.083428,15464.972405258097
MA0101202306A0034760,플틴,서울특별시 강서구 강서로 279-33,,강서구,소규모,내발산동,기타,107.3340368717122,32.46840004589273,115.934406,3764.2046730909465
MA010120220807053165,아마스빈수유역점,서울특별시 강북구 노해로8길 29,,강북구,집합,수유동,기타,673.1904994285685,203.6392097006983,145.984128,29728.09245476558
MA010120220803448240,더홀릭보드게임카페수유역점,서울특별시 강북구 노해로8길 29,,강북구,집합,수유동,기타,673.1904994285685,203.6392097006983,102.97567,20969.884057199903
MA0101202409A0010910,쥐쥐앤비카페,서울특별시 강서구 강서로 330,,강서구,집합,내발산동,기타,759.0067015013606,229.5984940109385,148.794058,34162.89163457624
MA010120220813012590,충무로점컴포즈,서울특별시 중구 필동로 3,,중구,소규모,필동2가,기타,155.138230219812,46.92910346052755,139.60393399999998,6551.487462182658
MA010120220808273157,놀숲,서울특별시 서대문구 이화여대길 75,이대점,서대문구,소규모,대현동,기타,216.1674528222229,65.39036022210144,90.975616,5948.928301667575
MA010120220810236516,이화다방,서울특별시 서대문구 이화여대길 75,,서대문구,소규모,대현동,기타,216.1674528222229,65.39036022210144,139.60393399999998,9128.751532682472
MA0101202409A0009024,달팽이모카,서울특별시 강북구 인수봉로68길 47,,강북구,소규모,수유동,기타,61.19620891985018,18.51176989529015,145.984128,2702.424585900584
MA010120220813084628,커피렉,서울특별시 송파구 백제고분로45길 19,,송파구,소규모,송파동,기타,160.84349283887195,48.6549376365394,140.33121,6827.806271010114
MA010120220812107980,오렌지보트,서울특별시 강북구 삼양로112길 9-4,,강북구,소규모,수유동,기타,134.27513172689495,40.618044566185176,102.97567,4182.670353292778
MA010120220812015045,연남동그라미,서울특별시 마포구 성미산로32길 10,,마포구,소규모,연남동,기타,128.31658289566468,38.81559165577612,114.744318,4453.868592308521
MA010120220812022634,앨리14,서울특별시 관악구 낙성대역14길 3,,관악구,소규모,봉천동,기타,87.64937349747774,26.51381617081425,148.794058,3945.0983011214735
MA010120220811920308,과자굽는땅콩누나,서울특별시 강동구 구천면로35길 16,,강동구,소규모,천호동,기타,78.48602745202473,23.741916465613382,208.033994,4939.125707555916
MA010120220804759479,카페달빛,서울특별시 서대문구 성산로22길 4,,서대문구,소규모,창천동,기타,183.54887228078707,55.52328401016004,149.785798,8316.59940304246
MA010120220800037417,나인커피로스터스,서울특별시 종로구 자하문로 100,,,,,,,,,
MA010120220800042370,비스트로에버,서울특별시 마포구 월드컵북로 332-16,,마포구,소규모,상암동,기타,97.21566063373618,29.40760500748266,115.934406,3409.353218425128
MA010120220811722744,에버델리,서울특별시 마포구 월드컵북로 332-16,,마포구,소규모,상암동,기타,97.21566063373618,29.40760500748266,114.744318,3374.3555805969827
MA0101202311A0047800,더벤티외대역점,서울특별시 동대문구 휘경로 17,,동대문구,소규모,이문동,기타,263.792472614388,79.7968638799649,285.224424,22760.014537169394
MA010120220814253356,오더바틀,서울특별시 송파구 백제고분로9길 41,,송파구,소규모,잠실동,기타,81.31427205788607,24.597456608955795,174.083428,4282.00956656828
MA010120220800650247,컴포스커피수서점,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA0106202201A0605704,폴바셋수서역점,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA0101202411A0063309,슈바빙,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA010120220805484646,타이거,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA010120220809985243,까페오,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA010120220808296186,쥬씨수서역점,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA010120220813749663,커피;온수서현대벤처빌점,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA010120220811764520,할리스커피수서점,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA010120220809964863,모노치즈,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA010120220801045848,공차수서역점,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA010120220805493635,빽다방수서역점,서울특별시 강남구 밤고개로1길 10,,,,,,,,,
MA010120220803084789,카페리버런랜드,서울특별시 서초구 반포대로18길 36,,,,,,,,,
MA010120220807138965,파오리,서울특별시 중구 동호로5길 2-1,,중구,소규모,신당동,기타,60.935071238994254,18.4327761023033,140.33121,2586.693774095306
MA010120220812083595,국민우유집,서울특별시 서대문구 증가로10길 49,,,,,,,,,
MA0101202309A0006227,쥬스쿨,서울특별시 양천구 지양로 74,,양천구,소규모,신월동,기타,277.15879628473306,83.84015859541807,123.273282,10335.251513457695
MA010120220809952573,투썸플레이스등촌역점,서울특별시 강서구 공항대로 519,,강서구,집합,등촌동,기타,462.3668045194048,139.86532897313958,149.785798,20949.839912774238
MA010120220803575488,마치커피,서울특별시 도봉구 덕릉로59아길 48,,도봉구,소규모,창동,기타,130.91299057003474,39.60100144292901,285.224424,11295.172826382595
MA0101202406A0484087,스페이스코르,서울특별시 양천구 목동중앙남로 57-7,목동점,양천구,소규모,목동,기타,184.97309847738157,55.95411049591068,174.083428,9740.683365818912
MA010120220807332770,커피이터니티,서울특별시 종로구 종로53길 3,,,,,,,,,
MA010120220801792817,프리스타일,서울특별시 성북구 삼선교로10길 77-1,,성북구,소규모,삼선동2가,기타,24.453148347409197,7.397044088392883,136.463424,1009.4259637810516
MA010120220812229989,하,서울특별시 종로구 종로 269-8,,종로구,소규모,종로6가,기타,83.46558076808817,25.248224565336127,140.33121,3543.113903605343
MA0101202411A0176497,카페폴라리스,서울특별시 강남구 삼성로71길 9,,강남구,소규모,대치동,기타,180.46550727148716,54.59057029205854,90.975616,4966.4107601113255
MA010120220808264292,브론즈레인,서울특별시 서대문구 충정로11길 8,,서대문구,소규모,충정로2가,기타,165.29887203261757,50.00268377778981,174.083428,8704.63860123764
MA0101202406A0376415,하무모카,서울특별시 마포구 연남로 10,,마포구,소규모,연남동,기타,97.51179270169304,29.497184554931643,285.224424,8413.317474302074
MA010120220808051946,에이더블유오,서울특별시 성동구 연무장길 28-16,,성동구,소규모,성수동2가,기타,236.5609433461212,71.5593633450666,139.60393399999998,9989.968637506696
MA010120220808079683,카페인중독,서울특별시 중랑구 동일로109길 8,중랑점,중랑구,소규모,상봉동,기타,123.78719493285334,37.4454579626273,285.224424,10680.359178806586
