상권_코드,총_유동인구,상권_카페수,상권명,행정동,성공률,상권_면적_m2,인구_밀집도(명/500m2),카페_밀집도(개/500m2),성공률_표시,인구_밀집도_표시,카페_밀집도_표시,최대_월세,최대_보증금,최대_면적,평균_성공확률
3110161,596624.0,9.0,중곡역 3번,중곡3동,54.2,141901.0,2102.3,0.032,54.2%,2102.3명/500m²,0.032개/500m² (총 9개),400.0,45000.0,205.0,0.5424420187030642
3110162,371032.0,5.0,군자역 4번,중곡2동,62.0,70945.0,2614.9,0.035,62.0%,2614.9명/500m²,0.035개/500m² (총 5개),320.0,4000.0,165.0,0.6203186138826309
3110163,556486.0,7.0,성자초등학교,자양2동,58.1,66483.0,4185.2,0.053,58.1%,4185.2명/500m²,0.053개/500m² (총 7개),560.0,50000.0,190.0,0.5808319296632858
3110164,0.0,3.0,아차산역 5번,능동,63.3,85050.0,0.0,0.018,63.3%,0.0명/500m²,0.018개/500m² (총 3개),90.0,42000.0,49.0,0.6326140225257978
3110165,703884.0,6.0,국립정신건강센터,중곡2동,56.1,95687.0,3678.1,0.031,56.1%,3678.1명/500m²,0.031개/500m² (총 6개),300.0,5000.0,110.0,0.5609064409164629
3110166,1632471.6923076925,13.0,구의1동주민센터,구의1동,59.8,131620.0,6201.5,0.049,59.8%,6201.5명/500m²,0.049개/500m² (총 13개),520.0,50000.0,187.0,0.5975447115536396
3110167,1576625.0,10.0,용마초등학교,중곡2동,50.4,154354.0,5107.2,0.032,50.4%,5107.2명/500m²,0.032개/500m² (총 10개),400.0,7000.0,280.0,0.504076495288808
3110168,0.0,6.0,대원고등학교,중곡4동,47.7,58514.0,0.0,0.051,47.7%,0.0명/500m²,0.051개/500m² (총 6개),594.0,10000.0,475.0,0.4773283702579883
3110169,597813.0,4.0,성동초등학교,자양2동,52.9,75500.0,3959.0,0.026,52.9%,3959.0명/500m²,0.026개/500m² (총 4개),600.0,5000.0,264.0,0.5294311801553695
3110170,2181942.0,7.0,동대부여고,구의1동,58.0,120727.0,9036.7,0.029,58.0%,9036.7명/500m²,0.029개/500m² (총 7개),260.0,4000.0,195.0,0.580015399090998
3110171,,,,,48.1,,,,48.1%,,,60.0,1000.0,126.0,0.48126099624814883
3110172,0.0,10.0,광진초등학교,구의2동,59.8,95499.0,0.0,0.052,59.8%,0.0명/500m²,0.052개/500m² (총 10개),500.0,30000.0,165.0,0.5977631430381009
3110173,340037.0,6.0,구남초등학교,구의3동,58.4,49267.0,3451.0,0.061,58.4%,3451.0명/500m²,0.061개/500m² (총 6개),1200.0,140000.0,332.0,0.583864986034863
3110174,694905.0,9.0,아차산역 1번,중곡4동,60.2,103458.0,3358.4,0.043,60.2%,3358.4명/500m²,0.043개/500m² (총 9개),465.0,4000.0,132.0,0.6023771310139319
3110175,985614.0000000002,9.0,푸른동산공원,구의3동,60.0,96115.0,5127.3,0.047,60.0%,5127.3명/500m²,0.047개/500m² (총 9개),1800.0,20000.0,512.0,0.5999371299275574
3110176,1352766.9999999998,12.0,해오름공원,중곡4동,46.6,135318.0,4998.5,0.044,46.6%,4998.5명/500m²,0.044개/500m² (총 12개),230.0,135000.0,85.0,0.46564254306219327
3110177,0.0,4.0,동의초등학교,구의2동,53.2,29079.0,0.0,0.069,53.2%,0.0명/500m²,0.069개/500m² (총 4개),140.0,2000.0,66.0,0.5322621518844985
3110178,360734.0,7.0,장로회신학대학교,광장동,69.0,45933.0,3926.7,0.076,69.0%,3926.7명/500m²,0.076개/500m² (총 7개),400.0,7000.0,191.0,0.6898337027178145
3110179,336979.1666666666,6.0,광나루역 1번,광장동,41.1,42085.0,4003.6,0.071,41.1%,4003.6명/500m²,0.071개/500m² (총 6개),3800.0,60000.0,1112.0,0.41124618834348614
3110180,237194.66666666663,11.0,광진정보도서관,광장동,61.5,74699.0,1587.7,0.074,61.5%,1587.7명/500m²,0.074개/500m² (총 11개),600.0,45000.0,203.0,0.6147333866856584
3110181,0.0,4.0,신설동역 9번,용신동,49.8,141747.0,0.0,0.014,49.8%,0.0명/500m²,0.014개/500m² (총 4개),2000.0,10000.0,281.0,0.4979976507046296
3110182,0.0,1.0,용두희망어린이공원,용신동,33.4,59118.0,0.0,0.008,33.4%,0.0명/500m²,0.008개/500m² (총 1개),300.0,360000.0,238.0,0.3343806497557697
3110183,284655.6,5.0,한국의류시험연구원,용신동,50.7,43441.0,3276.3,0.058,50.7%,3276.3명/500m²,0.058개/500m² (총 5개),150.0,2000.0,100.0,0.5072612845348358
3110184,0.0,2.0,용두사거리,용신동,52.7,24379.0,0.0,0.041,52.7%,0.0명/500m²,0.041개/500m² (총 2개),140.0,2000.0,70.0,0.5269635601637203
3110185,0.0,1.0,용두초등학교,용신동,57.7,28847.0,0.0,0.017,57.7%,0.0명/500m²,0.017개/500m² (총 1개),150.0,2000.0,65.0,0.5770486728542378
3110186,0.0,3.0,종암초등학교,제기동,53.4,22890.0,0.0,0.066,53.4%,0.0명/500m²,0.066개/500m² (총 3개),450.0,5000.0,198.0,0.5338336073223543
3110187,1576319.4,11.0,제기동역 6번,용신동,48.7,159981.0,4926.6,0.034,48.7%,4926.6명/500m²,0.034개/500m² (총 11개),480.0,50000.0,231.0,0.4866937440475985
3110188,562864.0,6.0,용두동신동아아파트,용신동,57.9,152517.0,1845.3,0.02,57.9%,1845.3명/500m²,0.02개/500m² (총 6개),330.0,120000.0,124.0,0.5785447673287949
3110189,0.0,4.0,제기동역 1번,제기동,44.6,88499.0,0.0,0.023,44.6%,0.0명/500m²,0.023개/500m² (총 4개),400.0,5000.0,280.0,0.44553982855498325
3110190,347994.3333333334,9.0,고대앞사거리,제기동,58.7,101416.0,1715.7,0.044,58.7%,1715.7명/500m²,0.044개/500m² (총 9개),240.0,30000.0,102.0,0.5866349112725893
3110191,816881.0,13.0,고려대역 6번,제기동,52.6,79173.0,5158.8,0.082,52.6%,5158.8명/500m²,0.082개/500m² (총 13개),150.0,3000.0,182.0,0.5260735605652969
3110192,123155.0,2.0,동의보감타워,용신동,39.6,33231.0,1853.0,0.03,39.6%,1853.0명/500m²,0.03개/500m² (총 2개),140.0,190260.0,130.0,0.3955890628633423
3110193,0.0,4.0,고려대역 4번,제기동,31.9,67780.0,0.0,0.03,31.9%,0.0명/500m²,0.03개/500m² (총 4개),200.0,3000.0,96.0,0.3191873238545495
3110194,0.0,1.0,홍파초등학교,제기동,36.9,87946.0,0.0,0.006,36.9%,0.0명/500m²,0.006개/500m² (총 1개),500.0,90000.0,210.0,0.3689446846158077
3110195,958314.0,5.0,동대문구청,용신동,51.6,115383.0,4152.8,0.022,51.6%,4152.8명/500m²,0.022개/500m² (총 5개),700.0,182200.0,188.0,0.5158506516042816
3110198,,,,,41.7,,,,41.7%,,,300.0,3000.0,41.0,0.41684438089720005
3110199,0.0,2.0,홍릉시장,제기동,36.0,69877.0,0.0,0.014,36.0%,0.0명/500m²,0.014개/500m² (총 2개),150.0,330000.0,221.0,0.3595328796237034
3110201,161479.0,2.0,전농119안전센터,전농1동,32.9,24149.0,3343.4,0.041,32.9%,3343.4명/500m²,0.041개/500m² (총 2개),150.0,2000.0,67.0,0.32921572863174386
3110202,,,,,14.2,,,,14.2%,,,140.0,2000.0,185.0,0.14159130496975714
3110203,426947.0,2.0,떡전교사거리,청량리동,47.0,46180.0,4622.6,0.022,47.0%,4622.6명/500m²,0.022개/500m² (총 2개),300.0,3000.0,343.0,0.47014156257077017
3110204,842570.3999999999,11.0,간데메공원,전농1동,48.2,122554.0,3437.5,0.045,48.2%,3437.5명/500m²,0.045개/500m² (총 11개),700.0,130000.0,521.0,0.4822063765213942
3110205,919795.294117647,19.0,경희대삼거리,회기동,59.9,88816.0,5178.1,0.107,59.9%,5178.1명/500m²,0.107개/500m² (총 19개),350.0,5000.0,263.0,0.5987719365968418
3110206,885224.7272727274,11.0,텃골근린공원,전농1동,44.9,100623.0,4398.7,0.055,44.9%,4398.7명/500m²,0.055개/500m² (총 11개),300.0,3000.0,141.0,0.448822594064646
3110207,553986.0,3.0,시립대앞사거리,전농1동,36.7,29327.0,9445.0,0.051,36.7%,9445.0명/500m²,0.051개/500m² (총 3개),300.0,3000.0,163.0,0.3668628959332207
3110208,0.0,2.0,시조사삼거리,청량리동,49.2,42223.0,0.0,0.024,49.2%,0.0명/500m²,0.024개/500m² (총 2개),1000.0,20000.0,141.0,0.4917252393072454
3110209,0.0,1.0,답십리 장령당공원,답십리1동,54.7,27972.0,0.0,0.018,54.7%,0.0명/500m²,0.018개/500m² (총 1개),472.0,5000.0,284.0,0.5471529116002315
3110210,1577462.4,12.0,서울시립대,전농2동,55.9,110970.0,7107.6,0.054,55.9%,7107.6명/500m²,0.054개/500m² (총 12개),380.0,15000.0,185.0,0.5586892221076339
3110211,844493.6666666666,6.0,전곡마을마당공원,전농1동,51.1,126403.0,3340.5,0.024,51.1%,3340.5명/500m²,0.024개/500m² (총 6개),400.0,169470.0,172.0,0.5109331213936708
3110212,416325.8571428572,14.0,답십리초등학교,답십리1동,47.5,80982.0,2570.5,0.086,47.5%,2570.5명/500m²,0.086개/500m² (총 14개),600.0,100000.0,282.0,0.4745853607847615
3110213,96284.25,4.0,청량초등학교,이문1동,51.4,35455.0,1357.8,0.056,51.4%,1357.8명/500m²,0.056개/500m² (총 4개),500.0,7000.0,304.0,0.5142825148997667
3110214,1334987.1428571427,16.0,경희대후문,이문1동,59.5,79862.0,8358.1,0.1,59.5%,8358.1명/500m²,0.1개/500m² (총 16개),600.0,600000.0,202.0,0.5950275780805001
3110215,287573.3333333333,3.0,회기역 1번,휘경1동,47.3,51478.0,2793.2,0.029,47.3%,2793.2명/500m²,0.029개/500m² (총 3개),170.0,2000.0,167.0,0.4725580935168526
3110216,0.0,3.0,전농중학교,전농2동,51.5,65069.0,0.0,0.023,51.5%,0.0명/500m²,0.023개/500m² (총 3개),200.0,110000.0,198.0,0.5151616341330482
3110217,0.0,1.0,자동차부품상가,답십리2동,46.8,56649.0,0.0,0.009,46.8%,0.0명/500m²,0.009개/500m² (총 1개),75.0,58000.0,42.0,0.46781732395984615
3110218,0.0,4.0,답십리사거리,답십리2동,41.5,82160.0,0.0,0.024,41.5%,0.0명/500m²,0.024개/500m² (총 4개),550.0,115000.0,237.0,0.41460538406862263
3110219,699781.4285714285,23.0,삼육보건대학교,휘경2동,55.7,179445.0,1949.8,0.064,55.7%,1949.8명/500m²,0.064개/500m² (총 23개),800.0,15000.0,253.0,0.5574833046267941
3110220,740961.4736842106,19.0,외대앞역 1번,이문1동,48.7,98625.0,3756.5,0.096,48.7%,3756.5명/500m²,0.096개/500m² (총 19개),2000.0,30000.0,606.0,0.48716457152945
3110221,199146.0,4.0,의릉,석관동,40.7,47130.0,2112.7,0.042,40.7%,2112.7명/500m²,0.042개/500m² (총 4개),220.0,210000.0,167.0,0.40707269111406397
3110222,,,,,54.2,,,,54.2%,,,150.0,3000.0,44.0,0.5416276247701576
3110223,0.0,2.0,군자초등학교,장안1동,65.3,43581.0,0.0,0.023,65.3%,0.0명/500m²,0.023개/500m² (총 2개),80.0,1000.0,39.0,0.6526275395284842
3110224,0.0,2.0,외대앞역 2번,이문1동,55.4,45770.0,0.0,0.022,55.4%,0.0명/500m²,0.022개/500m² (총 2개),300.0,112689.0,105.0,0.5540805523480966
3110225,218122.0,3.0,촬영소사거리,답십리2동,41.2,54806.0,1989.9,0.027,41.2%,1989.9명/500m²,0.027개/500m² (총 3개),300.0,5000.0,211.0,0.41226911524557286
3110226,1713192.6,17.0,장안1동주민센터,장안1동,51.2,285861.0,2996.5,0.03,51.2%,2996.5명/500m²,0.03개/500m² (총 17개),1050.0,110000.0,366.0,0.5123397065257249
3110227,249269.0,6.0,답십리공원,답십리2동,45.5,55458.0,2247.4,0.054,45.5%,2247.4명/500m²,0.054개/500m² (총 6개),700.0,1170000.0,3711.0,0.4547842459406026
3110228,639974.8,6.0,장안근린공원,장안2동,46.4,177937.0,1798.3,0.017,46.4%,1798.3명/500m²,0.017개/500m² (총 6개),460.0,280000.0,633.0,0.4636554571630185
3110229,369080.8888888889,10.0,장평중학교,장안1동,55.4,205648.0,897.4,0.024,55.4%,897.4명/500m²,0.024개/500m² (총 10개),560.0,160000.0,280.0,0.5538730877741808
3110230,625977.0,4.0,장안현대홈타운1차아파트,장안2동,53.2,79796.0,3922.4,0.025,53.2%,3922.4명/500m²,0.025개/500m² (총 4개),900.0,135600.0,330.0,0.5316416450720363
3110231,0.0,2.0,장안교,휘경2동,51.1,8256.0,0.0,0.121,51.1%,0.0명/500m²,0.121개/500m² (총 2개),150.0,58000.0,79.0,0.5108453333697865
3110232,337562.6666666667,11.0,동대부고,장안2동,61.5,104535.0,1614.6,0.053,61.5%,1614.6명/500m²,0.053개/500m² (총 11개),900.0,38500.0,396.0,0.6147416034454796
3110233,,,,,24.3,,,,24.3%,,,350.0,4000.0,161.0,0.24251820444888922
3110234,0.0,4.0,중랑역 4번,중화2동,43.9,58421.0,0.0,0.034,43.9%,0.0명/500m²,0.034개/500m² (총 4개),1000.0,220000.0,181.0,0.4389714736646649
3110235,0.0,2.0,세화어린이공원,중화2동,56.2,32631.0,0.0,0.031,56.2%,0.0명/500m²,0.031개/500m² (총 2개),45.0,700.0,28.0,0.562045514213339
3110236,1680486.9999999993,9.0,신묵초등학교,묵2동,49.5,180650.0,4651.2,0.025,49.5%,4651.2명/500m²,0.025개/500m² (총 9개),230.0,70000.0,241.0,0.4948482456671586
3110237,781522.0000000001,8.0,메가박스 상봉,상봉2동,48.6,124410.0,3140.9,0.032,48.6%,3140.9명/500m²,0.032개/500m² (총 8개),840.0,310000.0,300.0,0.4859862349094739
3110238,0.0,1.0,배꽃어린이공원,중화2동,38.7,29174.0,0.0,0.017,38.7%,0.0명/500m²,0.017개/500m² (총 1개),90.0,2000.0,56.0,0.3870178049709519
3110239,0.0,2.0,중랑역 2번,중화2동,31.8,10368.0,0.0,0.096,31.8%,0.0명/500m²,0.096개/500m² (총 2개),250.0,7300.0,74.0,0.3175262310924802
3110240,681693.0,3.0,태릉시장 특화거리,중화2동,35.8,45536.0,7485.2,0.033,35.8%,7485.2명/500m²,0.033개/500m² (총 3개),450.0,5000.0,265.0,0.35802099993609693
3110241,997773.0,10.0,먹골역 5번,묵2동,43.5,99076.0,5035.4,0.05,43.5%,5035.4명/500m²,0.05개/500m² (총 10개),700.0,10000.0,413.0,0.43533045230791856
3110242,0.0,5.0,면목5동주민센터,면목5동,39.7,105010.0,0.0,0.024,39.7%,0.0명/500m²,0.024개/500m² (총 5개),400.0,5000.0,206.0,0.3969580033866334
3110243,425109.2222222223,9.0,중랑노인종합복지관,면목2동,52.7,128302.0,1656.7,0.035,52.7%,1656.7명/500m²,0.035개/500m² (총 9개),350.0,6000.0,191.0,0.5272168624441251
3110244,853670.125,8.0,중화역 4번,중화2동,47.0,63066.0,6768.1,0.063,47.0%,6768.1명/500m²,0.063개/500m² (총 8개),2000.0,20000.0,300.0,0.47043898778149995
3110245,0.0,1.0,KB국민은행 중화동지점,중화2동,44.6,62374.0,0.0,0.008,44.6%,0.0명/500m²,0.008개/500m² (총 1개),300.0,5000.0,66.0,0.445980748745498
3110246,1157527.5,6.0,월드순복음교회,상봉2동,50.3,87353.0,6625.6,0.034,50.3%,6625.6명/500m²,0.034개/500m² (총 6개),580.0,10000.0,397.0,0.5025959790151419
3110247,2015952.0,7.0,먹골역 1번,묵1동,38.9,148439.0,6790.5,0.024,38.9%,6790.5명/500m²,0.024개/500m² (총 7개),1750.0,30000.0,666.0,0.3887717360677303
3110248,0.0,2.0,먹골파출소,묵1동,44.9,37643.0,0.0,0.027,44.9%,0.0명/500m²,0.027개/500m² (총 2개),150.0,3000.0,111.0,0.44936707342420407
3110249,1611423.0,9.0,중화역 1번,중화1동,46.0,170317.0,4730.7,0.026,46.0%,4730.7명/500m²,0.026개/500m² (총 9개),500.0,10000.0,227.0,0.45971239509048034
3110250,0.0,3.0,화랑대역 7번,묵1동,48.1,39367.0,0.0,0.038,48.1%,0.0명/500m²,0.038개/500m² (총 3개),250.0,3000.0,226.0,0.4813551324352111
3110251,716965.0,3.0,장안중학교,중화1동,49.7,90556.0,3958.7,0.017,49.7%,3958.7명/500m²,0.017개/500m² (총 3개),600.0,5000.0,286.0,0.497466872783023
3110252,0.0,8.0,장안제일시장,면목5동,49.9,121544.0,0.0,0.033,49.9%,0.0명/500m²,0.033개/500m² (총 8개),390.0,38000.0,165.0,0.49887127186191504
3110253,0.0,4.0,중곡초등학교,면목4동,49.1,86503.0,0.0,0.023,49.1%,0.0명/500m²,0.023개/500m² (총 4개),150.0,50000.0,116.0,0.4910010564623336
3110254,2924613.0000000005,7.0,오거리공원,면목4동,46.0,165615.0,8829.6,0.021,46.0%,8829.6명/500m²,0.021개/500m² (총 7개),185.0,3000.0,126.0,0.45990482052613374
3110255,2335481.0,10.0,상봉역 4번,상봉2동,50.6,191245.0,6106.0,0.026,50.6%,6106.0명/500m²,0.026개/500m² (총 10개),1500.0,32000.0,614.0,0.5058861431200652
3110256,1411421.0,6.0,면목2동체육관,면목2동,39.4,221861.0,3180.9,0.014,39.4%,3180.9명/500m²,0.014개/500m² (총 6개),500.0,50000.0,319.0,0.3938388452612204
3110257,0.0,4.0,상봉역 7번,상봉1동,46.2,114328.0,0.0,0.017,46.2%,0.0명/500m²,0.017개/500m² (총 4개),280.0,4000.0,95.0,0.46169606479561565
3110258,493590.66666666674,6.0,면동초등학교,면목본동,52.8,111432.0,2214.8,0.027,52.8%,2214.8명/500m²,0.027개/500m² (총 6개),2150.0,25000.0,631.0,0.5280699392275096
3110259,1113471.0,7.0,사가정역 1번,면목3.8동,54.0,86298.0,6451.3,0.041,54.0%,6451.3명/500m²,0.041개/500m² (총 7개),380.0,35000.0,244.0,0.5404188893576907
3110260,722634.5,2.0,면목역 3번,면목본동,38.3,65941.0,5479.4,0.015,38.3%,5479.4명/500m²,0.015개/500m² (총 2개),350.0,10000.0,270.0,0.3831410475112307
3110261,1509983.0,9.0,사가정역 4번,면목7동,53.5,109503.0,6894.7,0.041,53.5%,6894.7명/500m²,0.041개/500m² (총 9개),350.0,7000.0,154.0,0.53480970671187
3110262,1776192.0,6.0,상봉역 3번,상봉2동,43.5,121975.0,7281.0,0.025,43.5%,7281.0명/500m²,0.025개/500m² (총 6개),780.0,170000.0,222.0,0.43490562261277943
3110263,1322860.0,2.0,면목역 1번,면목본동,37.1,152104.0,4348.5,0.007,37.1%,4348.5명/500m²,0.007개/500m² (총 2개),580.0,23000.0,529.0,0.37064583551131886
3110264,2852010.0,11.0,면목역 2번,면목본동,33.9,216948.0,6573.0,0.025,33.9%,6573.0명/500m²,0.025개/500m² (총 11개),400.0,400000.0,1032.0,0.3385018984469111
3110265,332123.3333333334,6.0,망우역 1번,망우본동,42.1,164846.0,1007.4,0.018,42.1%,1007.4명/500m²,0.018개/500m² (총 6개),700.0,10000.0,992.0,0.42125861588391766
3110266,1418207.0,3.0,면목동우체국,면목3.8동,50.9,114047.0,6217.6,0.013,50.9%,6217.6명/500m²,0.013개/500m² (총 3개),620.0,18000.0,163.0,0.5092197175001248
3110267,993769.0,9.0,망우역 2번,상봉1동,44.7,125682.0,3953.5,0.036,44.7%,3953.5명/500m²,0.036개/500m² (총 9개),340.0,40000.0,267.0,0.4474241375367264
3110268,605043.0,3.0,망우3동주민센터,망우3동,41.9,71237.0,4246.7,0.021,41.9%,4246.7명/500m²,0.021개/500m² (총 3개),250.0,3000.0,138.0,0.41881684871323643
3110269,0.0,2.0,용마문화복지센터,면목3.8동,38.3,50066.0,0.0,0.02,38.3%,0.0명/500m²,0.02개/500m² (총 2개),260.0,3000.0,89.0,0.38303549314218216
3110270,207947.0,3.0,혜원여고,망우3동,49.5,35644.0,2917.0,0.042,49.5%,2917.0명/500m²,0.042개/500m² (총 3개),300.0,6000.0,108.0,0.49472120841994444
3110271,0.0,2.0,신내역 1번,신내1동,56.0,112596.0,0.0,0.009,56.0%,0.0명/500m²,0.009개/500m² (총 2개),150.0,2000.0,125.0,0.5604482214937209
3110272,1276143.0,23.0,신내1동주민센터,신내1동,43.2,146352.0,4359.8,0.079,43.2%,4359.8명/500m²,0.079개/500m² (총 23개),2300.0,70000.0,1439.0,0.4315565782632819
3110273,724576.9999999999,4.0,장스여성병원,신내1동,31.3,69230.0,5233.1,0.029,31.3%,5233.1명/500m²,0.029개/500m² (총 4개),300.0,5000.0,264.0,0.31342778309045527
3110274,1371252.0,17.0,서일대학교,면목3.8동,38.2,164098.0,4178.1,0.052,38.2%,4178.1명/500m²,0.052개/500m² (총 17개),370.0,6000.0,396.0,0.3818220991455632
3110275,465058.0,5.0,하나은행 망우동지점,망우본동,43.1,35477.0,6554.4,0.07,43.1%,6554.4명/500m²,0.07개/500m² (총 5개),330.0,5000.0,199.0,0.43144495367085905
3110276,0.0,3.0,신내IC북측,신내1동,59.5,118914.0,0.0,0.013,59.5%,0.0명/500m²,0.013개/500m² (총 3개),500.0,20000.0,223.0,0.5952634701479443
3110277,869531.0,5.0,러스크서울병원,망우본동,46.8,118173.0,3679.1,0.021,46.8%,3679.1명/500m²,0.021개/500m² (총 5개),2000.0,40000.0,770.0,0.46763768332244593
3110278,796399.0,13.0,망우본동주민센터,망우본동,38.8,137523.0,2895.5,0.047,38.8%,2895.5명/500m²,0.047개/500m² (총 13개),250.0,5000.0,228.0,0.38810191341326145
3110279,0.0,3.0,신내역 2번,신내1동,52.7,481217.0,0.0,0.003,52.7%,0.0명/500m²,0.003개/500m² (총 3개),400.0,135000.0,123.0,0.5268968556178848
3110281,0.0,1.0,길상사,성북동,36.0,244583.0,0.0,0.002,36.0%,0.0명/500m²,0.002개/500m² (총 1개),600.0,10000.0,176.0,0.35999206806535905
3110282,0.0,3.0,국민대학교앞,정릉3동,68.9,69438.0,0.0,0.022,68.9%,0.0명/500m²,0.022개/500m² (총 3개),140.0,3000.0,59.0,0.6892625991807326
3110283,170935.0,5.0,성북초등학교앞,성북동,45.0,42242.0,2023.3,0.059,45.0%,2023.3명/500m²,0.059개/500m² (총 5개),350.0,180000.0,91.0,0.4499193072006349
3110284,0.0,3.0,정릉북한산국립공원입구,정릉4동,46.3,57402.0,0.0,0.026,46.3%,0.0명/500m²,0.026개/500m² (총 3개),130.0,2000.0,107.0,0.46258229537890605
3110285,45037.333333333336,6.0,홍대부중,성북동,53.1,90071.0,250.0,0.033,53.1%,250.0명/500m²,0.033개/500m² (총 6개),450.0,10000.0,198.0,0.5306752786500031
3110286,573933.25,17.0,한성대입구역 5번,성북동,53.4,112177.0,2558.2,0.076,53.4%,2558.2명/500m²,0.076개/500m² (총 17개),800.0,250000.0,155.0,0.5335066571458769
3110287,218338.0,3.0,정릉3동주민센터,정릉3동,55.3,60168.0,1814.4,0.025,55.3%,1814.4명/500m²,0.025개/500m² (총 3개),210.0,3000.0,128.0,0.5525862280953304
3110288,112694.0,10.0,동구여중,성북동,61.1,82760.0,680.8,0.06,61.1%,680.8명/500m²,0.06개/500m² (총 10개),520.0,140000.0,256.0,0.6110521047820745
3110289,0.0,7.0,북한산보국문역 2번,정릉3동,59.0,162270.0,0.0,0.022,59.0%,0.0명/500m²,0.022개/500m² (총 7개),150.0,100000.0,116.0,0.590489847457225
3110290,0.0,4.0,북한산보국문역 1번,정릉4동,56.4,45706.0,0.0,0.044,56.4%,0.0명/500m²,0.044개/500m² (총 4개),176.0,100000.0,91.0,0.5637704728777729
3110291,1062078.2307692308,13.0,한성대입구역 3번,삼선동,57.4,175682.0,3022.7,0.037,57.4%,3022.7명/500m²,0.037개/500m² (총 13개),400.0,32000.0,182.0,0.5742911159427481
