상가업소번호,상호명,TRDAR_CD,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수
MA010120220809775939,피프틴;스위티,3120018,18705.0,2981.4,4109.2,3351.6,3288.9,3261.6,1712.2
MA010120220814150471,스탁,3111088,33917.1,8399.0,7366.3,3868.7,3939.4,5973.7,4370.1
MA010120220809542196,플러스카페,3110028,209745.1,60662.5,45052.3,25326.9,23653.5,29469.2,25580.5
MA010120220811842155,카페포코,3120015,29117.9,2797.9,6367.1,6114.0,6007.0,5609.8,2222.3
MA0101202211A0090541,킹콩커피,3110782,66380.7,14580.0,14532.3,9452.7,9091.3,11012.0,7712.7
MA010120220813830844,익스테리어라운지,3110943,65926.8,15175.0,13559.6,8711.1,8478.2,11431.2,8571.5
MA0101202301A0071068,커넥츠커피,3120100,29689.6,5347.8,5935.8,4202.7,4548.1,6098.5,3556.8
MA010120220812272518,메가엠지씨삼양,3130132,34968.6,9737.0,6825.6,3703.6,3932.8,5886.0,4883.6
MA010120220813292922,메가커피신월경창,3130204,47348.8,12444.2,8961.2,5252.8,5679.0,8504.8,6506.8
MA0101202409A0191092,르서울카페,3120022,46753.9,2034.1,9129.5,11557.6,11851.4,9860.1,2321.0
MA010120220805190912,세영컴퍼니주,3110936,30418.3,6486.7,6881.9,4393.6,4409.3,4947.9,3299.3
MA010120220804600869,오페라빈,3110936,30418.3,6486.7,6881.9,4393.6,4409.3,4947.9,3299.3
MA0101202406A0354969,쏘댓,3130293,39622.0,5550.3,8093.7,6244.3,6526.0,8842.0,4364.7
MA010120220811223038,누메아커피바,3110982,183270.0,49284.5,38735.5,21422.0,23502.0,28565.5,21759.5
MA010120220812861323,공차수유역점,3120076,63580.1,12856.7,12051.9,8275.8,8894.9,13036.4,8464.5
MA010120220803434483,플래터스,3110070,53972.0,8773.0,11231.0,8498.0,8516.0,10799.0,6158.0
MA010120220804809347,리커버리커피바,3110124,24150.7,3878.9,5108.0,3941.2,4124.8,4722.9,2374.9
MA010120220813006194,미스터힐링노량진점,3130265,38159.4,7931.8,7175.2,5201.8,5424.0,7622.2,4804.4
MA010120220800600409,아마스빈,3130179,28603.6,6961.5,6072.2,3893.2,3728.1,4723.5,3225.2
MA0101202406A0165477,프롬커피바동교점,3110564,33532.7,3586.3,4644.3,5409.6,6831.7,9281.6,3779.3
MA010120220811812417,언차일드,3120065,63141.4,13384.3,13604.7,7964.6,8089.4,11895.6,8202.7
MA0101202411A0095118,온로스트,3110307,40127.9,7998.2,7574.8,5466.0,6234.9,8276.4,4577.7
MA010120220800969046,차연,3120158,25846.9,5866.3,5107.4,3291.6,3423.6,4741.2,3416.8
MA010120220800690111,카페트리,3110088,84261.5,26541.2,17882.2,8667.8,8269.0,11678.0,11223.0
MA0101202406A0185780,일라일라,3110567,152084.0,25387.5,30210.5,23016.5,24162.0,32949.0,16358.5
MA010120220813726153,카페루407,3110718,119049.1,21882.0,23076.8,17076.3,18342.0,24762.8,13909.3
MA010120220812293265,성내천커피,3111037,119072.5,28533.5,24269.0,14681.0,14761.5,21054.5,15772.5
MA0101202310A0064700,닻별커피,3110390,93076.0,21840.3,18164.7,12041.5,11902.8,17221.8,11904.7
MA0101202307A0015445,이끼,3110053,301496.3,81375.7,63893.3,36621.7,36044.3,47024.0,36538.0
MA0101202409A0163227,카페로에르츠,3111016,101947.9,24292.1,23867.6,14625.3,12868.1,14859.4,11435.7
MA0101202406A0423244,팔공티,3110021,109836.9,25400.2,21183.5,14174.4,14462.9,20294.6,14321.4
MA010120220812289126,더니즈,3130307,44181.5,4780.5,7898.5,6327.5,8288.0,11198.0,5689.0
MA010120220804317357,플래이스308,3110119,163630.0,33891.0,33485.0,22447.0,23867.0,31578.0,18361.0
MA0101202211A0100558,매머드익스프레스수유,3130137,33512.7,7837.2,6781.8,4587.3,4685.2,5835.5,3785.7
MA0101202305A0101845,컴포즈커피수유,3130137,33512.7,7837.2,6781.8,4587.3,4685.2,5835.5,3785.7
MA0101202310A0073426,고디바,3120186,28431.6,4242.4,5043.1,4803.4,5144.7,6202.7,2995.4
MA0101202409A0173867,온더테이블,3111028,79803.6,17158.5,17510.4,11136.8,10934.9,13879.0,9184.0
MA0101202302A0088674,욤카페,3120232,32969.9,7021.9,6385.2,4301.7,4416.8,6735.2,4108.9
MA0101202406A0541577,스트렝스,3110360,195082.2,55275.3,40961.7,21940.0,21909.2,29883.8,25112.2
MA010120220803195744,투썸플레이스,3120072,28257.1,5222.1,5176.7,3786.7,4169.7,6254.4,3647.4
MA0101202308A0090424,공리로스팅팩토리,3120226,33518.3,7990.9,6614.5,4197.7,4299.3,6130.8,4285.2
MA0101202305A0098074,라모카,3120244,51080.6,11398.1,9837.8,6606.1,6940.4,9949.1,6349.0
MA010120220805961685,올디너리모먼트,3120205,24018.2,3559.7,4992.5,4461.2,4300.0,4462.6,2242.3
MA0101202406A0065515,베이크가든,3110852,82741.6,23393.0,16781.6,9713.6,9279.6,13195.5,10378.0
MA0101202309A0040935,갤러리통,3110008,44646.6,11094.6,8941.0,6038.4,5685.1,7368.8,5518.7
MA010120220801044394,세이프토피아,3120221,17942.7,2087.2,4083.1,3629.7,3566.5,3206.7,1369.5
MA0101202406A0438396,빈스미스커피로스터스,3110072,32860.1,6760.1,7323.6,4711.7,4673.4,5908.7,3482.6
MA0101202406A0295438,비터해피니스,3110117,491735.0,125431.0,109089.0,60916.0,57092.0,79108.0,60100.0
MA010120220813329962,라이크,3110163,79498.0,21837.7,17176.4,8989.7,8905.1,12282.4,10306.7
MA0101202409A0124218,롱하우스,3110159,254210.4,66203.2,52044.9,29265.6,29537.6,43339.8,33819.2
MA010120220805483683,에그카페,3110689,319074.7,89805.0,64045.0,33440.0,33793.3,53253.3,44738.3
MA0106202309A1271125,벨가우프라,3110912,17455.2,3187.9,3613.0,2623.6,2787.9,3367.8,1875.0
MA0101202305A0104562,투고,3120195,31549.3,3978.5,5266.5,5825.2,6121.2,7069.2,3288.6
MA0101202406A0486624,과일에반하다;프루타고대점,3110313,80365.7,14152.7,14395.8,12407.3,12484.1,16692.7,10232.9
MA0101202406A0394001,아트스뉴욕,3110759,67270.3,10323.1,13299.2,10712.2,11247.0,14337.5,7351.4
MA0101202411A0107862,텅,3110343,138442.0,38239.6,28882.0,15135.6,14735.2,22342.2,19107.6
MA010120220808259705,커먼코믹플렉스,3120244,51080.6,11398.1,9837.8,6606.1,6940.4,9949.1,6349.0
MA010120220813230155,신고서점휴게실,3110383,5371.5,667.6,1101.3,988.0,986.0,1098.6,529.9
MA0101202307A0082238,셀렉토커피창동역점,3130153,24923.0,2451.8,4630.8,4535.9,5224.6,5838.4,2241.8
MA010120220813963939,에그마카슈성수,3130070,19729.0,3980.3,3895.1,3046.7,3159.9,3599.3,2047.9
MA010120220809615865,고종의뜰-굼터/더듀얼로스터즈,3130118,99806.5,25955.5,21276.0,11692.0,11742.0,16305.0,12837.0
MA0101202409A0072793,그란데,3130273,104548.1,20432.8,19569.2,13699.1,15059.0,22489.7,13297.9
MA010120220800678781,커피랩35,3110024,30727.3,6468.6,6673.0,4331.3,4250.3,5536.8,3467.7
MA0101202406A0031920,이디야등촌3동성당점,3130218,62535.0,9603.0,11451.0,10511.0,11077.0,13620.0,6273.0
MA0101202406A0010092,하루시작,3120069,57793.2,12156.9,10607.0,7431.8,7933.5,11961.6,7702.4
MA0101202305A0132928,너쳐커피,3110918,186586.4,56249.6,40362.8,20951.4,19871.4,25994.0,23157.0
MA010120220808165139,머스타드,3110582,60390.4,18123.1,12901.9,6408.9,6187.5,8680.0,8089.0
MA0106202406A2465155,스타벅스,3120151,33198.4,7579.9,6935.0,4889.6,4798.6,5362.1,3633.2
MA010120220808506593,아마스빈경희대점,3120064,27923.7,5241.2,5779.3,4180.6,4003.3,5187.7,3531.6
MA0101202305A0111298,로지플라워케이크,3110596,67994.0,18918.8,14449.0,7612.3,7315.2,10406.9,9291.8
MA0101202406A0433643,우주카페,3110856,112927.1,31917.3,23104.6,12267.6,12335.1,18078.0,15224.6
MA010120220808271574,서울도시재생사회적협동조합,3120024,50843.4,5376.4,10594.6,12341.5,11235.4,7867.9,3427.5
MA010120220812886167,젤라떼리아랄베로디징코,3110039,43607.5,7598.0,9712.0,7213.5,7103.0,7529.5,4451.0
MA0101202406A0493341,빵데까사PANDECASA,3120228,50167.6,9876.0,9816.0,7125.0,7371.0,10071.5,5908.2
MA010120220804111327,카페인,3120242,43366.0,8719.0,9090.4,6357.7,6362.1,7892.3,4944.5
MA010120220810536948,앨리커피앤와인,3120169,27473.8,3410.7,5839.2,5378.6,5154.8,5325.7,2364.9
MA0106202307A1180657,투썸플레이스오목교역점,3120113,73040.2,13240.6,13896.0,10700.9,11164.1,15294.0,8744.5
MA0101202309A0036378,만월경수락늘푸른점,3110419,39127.6,8643.2,7608.0,5127.1,5140.8,7553.8,5054.7
MA0101202409A0101614,로이커피,3110302,36254.1,8553.7,7891.1,4509.9,4639.3,6211.4,4448.9
MA010120220811222741,양지,3120146,39637.5,8943.5,9018.8,5554.7,5551.6,6258.7,4310.3
MA010120220807094104,오곰커피,3120146,39637.5,8943.5,9018.8,5554.7,5551.6,6258.7,4310.3
MA010120220812610395,아리스타커피한강성심,3120146,39637.5,8943.5,9018.8,5554.7,5551.6,6258.7,4310.3
MA0101202301A0092818,매머드익스프레스한강성심,3120146,39637.5,8943.5,9018.8,5554.7,5551.6,6258.7,4310.3
MA0101202308A0083175,젠마릴,3130246,188800.9,48155.0,40845.1,25914.5,24999.6,27582.5,21304.2
MA010120220812681396,공간;공감,3110538,68221.8,13796.8,15208.0,10517.6,10629.6,11035.4,7034.0
MA010120220800755031,테이트커피,3111010,91989.6,26586.2,18598.7,10187.4,9920.9,14518.2,12178.1
MA0106202406A2465512,스타벅스,3110121,50091.2,14440.2,11070.8,5777.2,5397.2,6987.8,6418.0
MA010120220804272524,폴리;커피엔쿠키,3130315,48380.2,11290.4,10008.8,6511.0,6529.2,8310.8,5730.2
MA010120220813073840,카페꼬모,3120103,20805.7,3857.2,2792.6,2807.5,3453.3,5008.2,2886.9
MA010120220805414555,지지보드게임카페,3120121,167883.5,32704.8,33399.0,23417.5,24299.6,32524.4,21538.1
MA010120220806619618,애프터커피aftercoffee,3110636,85376.5,23317.8,16621.5,9578.7,9454.8,14499.8,11904.0
MA010120220803719658,컴포즈커피신당점,3130049,79593.0,16977.0,15713.0,11152.0,11119.5,14930.5,9702.0
MA0101202409A0147597,위윌커피,3110109,53459.6,12370.9,10503.6,6415.3,7047.0,10346.6,6776.3
MA010120220808102276,써드웨이브커피,3110109,53459.6,12370.9,10503.6,6415.3,7047.0,10346.6,6776.3
MA010120220804940725,봉커피,3120203,39570.4,5936.8,7886.7,7076.7,7219.4,7662.0,3789.0
MA010120220804928410,공차,3120203,39570.4,5936.8,7886.7,7076.7,7219.4,7662.0,3789.0
MA010120220814321717,에잇티,3120203,39570.4,5936.8,7886.7,7076.7,7219.4,7662.0,3789.0
MA0101202409A0216132,메가엠지씨커피,3120203,39570.4,5936.8,7886.7,7076.7,7219.4,7662.0,3789.0
MA0101202305A0037173,메가엠지씨커피고덕역점,3120249,25037.4,3527.6,4434.1,3884.8,4521.2,6105.4,2564.2
MA010120220808603912,레스카페RE'SCAFE,3110129,10192.0,2620.5,2149.1,1413.5,1415.9,1492.5,1100.6
MA0101202305A0033901,드리즐러,3110756,67000.5,18473.0,14090.2,7942.8,7910.2,10184.2,8400.0
MA010120220808261112,유노이아,3110756,67000.5,18473.0,14090.2,7942.8,7910.2,10184.2,8400.0
MA010120220805279692,일구구이,3110756,67000.5,18473.0,14090.2,7942.8,7910.2,10184.2,8400.0
MA010120220803145252,오아시스,3110091,41318.5,4604.2,7137.2,7777.5,8845.7,9435.0,3519.0
MA0101202210A0007203,마시그래이고대점,3110313,80365.7,14152.7,14395.8,12407.3,12484.1,16692.7,10232.9
MA010120220813646402,루트비커피쌍문점,3110398,130679.1,37893.1,27030.0,14469.1,14084.6,20054.7,17147.7
MA0101202310A0070634,매머드익스프레스,3120054,58832.8,14712.9,12191.5,7566.1,7324.7,9660.9,7376.5
MA0101202210A0010958,이디야커피구로,3120127,37855.0,10007.2,8020.9,4691.3,4396.4,5924.5,4814.8
MA010120220806381895,할리스가맹,3120087,93672.6,17883.5,19316.4,12753.5,12980.1,18887.9,11851.0
MA010120220803308449,차콜로스터커피,3110659,406805.0,133295.7,85352.6,37774.6,36202.2,56909.2,57270.5
MA010120220806338737,아띠,3120175,30446.0,5678.5,6714.1,4974.7,4962.2,5122.0,2994.5
MA0101202302A0078339,101커피컨테이너국제전자,3120175,30446.0,5678.5,6714.1,4974.7,4962.2,5122.0,2994.5
MA010120220810072596,보통커피,3120175,30446.0,5678.5,6714.1,4974.7,4962.2,5122.0,2994.5
MA010120220808614735,종로강남한의원식품사업부더쌍화,3120175,30446.0,5678.5,6714.1,4974.7,4962.2,5122.0,2994.5
MA0101202406A0583645,플리즈체크인,3120175,30446.0,5678.5,6714.1,4974.7,4962.2,5122.0,2994.5
MA0101202305A0059899,아마스빈개포동역점,3130310,27229.6,2342.2,5278.6,5014.7,5463.6,6605.6,2524.9
MA010120220810361339,라트,3110441,62870.4,15163.5,12949.0,8213.5,8139.1,11092.9,7312.3
MA0106202406A2465196,스타벅스,3130098,25770.9,5085.3,5167.0,3642.5,3617.1,5072.7,3186.4
MA0101202406A0450044,카페골목,3120017,120577.3,20701.7,24801.6,18337.1,18778.9,24069.0,13888.9
MA010120220803816569,꽃빙,3120060,19857.2,4050.9,4096.1,2926.4,3055.1,3585.0,2143.5
MA010120220803779972,투썸플레이스동서울터미널,3120060,19857.2,4050.9,4096.1,2926.4,3055.1,3585.0,2143.5
MA0101202301A0080819,카페칠린,3111024,62119.4,14391.0,12847.4,8439.2,8270.0,10669.0,7503.6
MA010120220806548545,코이트,3130051,184874.5,38413.2,35665.0,25886.6,27333.0,36131.8,21445.1
MA0101202209A0049646,콘웨이커피,3120038,45711.5,8950.2,9078.4,6695.1,6760.0,8823.1,5404.7
MA010120220813998684,이만돌북카페,3110543,35913.8,9483.8,7658.2,4068.0,4154.0,5901.2,4648.8
MA010120220808673322,이달의커피,3130232,50844.7,10351.0,9638.3,6938.3,7349.0,10185.3,6382.3
MA010120220810584187,빽다방공릉역점,3120084,36788.5,7505.1,7016.3,4825.8,5135.2,7739.7,4566.2
MA010120220805724889,불광동커피공방,3130163,54288.6,13719.0,10638.4,6383.4,6667.9,9506.2,7373.8
MA0101202301A0050433,카페디,3120092,64552.6,11327.6,12243.8,9253.8,10171.8,13862.7,7693.1
MA010120220812690199,더스토리지커피랩,3110125,98483.4,30686.5,22267.2,11078.4,9594.9,12516.8,12339.7
MA010120220800626405,컬컴,3130175,16809.2,2710.0,3228.8,2466.2,2638.0,3721.0,2045.2
MA0101202302A0070520,메가후르츠장승배기점,3120154,42917.2,7171.3,8639.8,6314.1,6845.8,8914.7,5031.2
MA010120220812314120,미국의실수커피&크로플,3130136,57772.5,18475.0,12278.0,6223.5,5754.5,7584.0,7457.0
MA0101202306A0045182,로로카페청파로점,3110069,53795.8,11564.0,11021.9,7851.7,7552.3,9623.0,6182.9
MA0101202305A0071076,헤세드,3110069,53795.8,11564.0,11021.9,7851.7,7552.3,9623.0,6182.9
MA0101202411A0021833,카페잠깐,3110643,65812.6,20046.0,13702.4,7465.8,6924.2,9237.2,8437.0
MA0101202212A0031398,빈컾,3110643,65812.6,20046.0,13702.4,7465.8,6924.2,9237.2,8437.0
MA0101202306A0018502,올리브,3110141,205051.2,55344.0,38731.3,21272.2,22530.9,37516.4,29656.3
MA010120220809823219,블랙아웃,3110141,205051.2,55344.0,38731.3,21272.2,22530.9,37516.4,29656.3
MA010120220803064669,후암동커피,3130059,40892.2,7151.0,6907.8,5302.5,5982.2,9807.0,5741.2
MA010120220808810061,달콩,3110036,123312.0,23935.7,25635.3,21462.0,21137.0,18737.7,12403.7
MA010120220803123510,이디야커피공릉역점,3120084,36788.5,7505.1,7016.3,4825.8,5135.2,7739.7,4566.2
MA010120220812223402,양재시민의숲역빽다방,3120182,32323.9,5135.4,7286.0,5566.0,5486.6,5757.1,3092.6
MA010120220808467399,오츠커피,3110068,97378.9,24510.9,20651.7,12436.6,12248.2,15787.6,11744.1
MA0101202306A0055279,이코복스커피스튜디오,3120186,28431.6,4242.4,5043.1,4803.4,5144.7,6202.7,2995.4
MA010120220813976144,에데니스,3110234,69422.0,14182.5,13267.5,8683.8,9396.5,14602.8,9289.0
MA010120220811238613,제일휴게음식점,3120145,84934.5,15577.1,14818.7,12994.5,14386.0,17482.2,9676.0
MA010120220801179983,성화커피,3120145,84934.5,15577.1,14818.7,12994.5,14386.0,17482.2,9676.0
MA010120220803703572,와이낫커피,3110173,56672.8,15227.0,13643.2,6995.5,6108.0,7832.8,6866.3
MA0101202307A0067355,서울구경,3120005,6149.5,1045.2,1217.4,1192.1,1181.6,994.2,519.1
MA010120220805031528,카페안암동,3120074,61446.6,10323.5,11256.9,9912.9,9723.5,12711.3,7518.4
MA0101202306A0014047,커피평안,3110163,79498.0,21837.7,17176.4,8989.7,8905.1,12282.4,10306.7
MA0101202306A0080883,하이드미;플리즈,3110521,155424.8,36534.0,31735.5,19261.8,19635.8,28118.0,20139.5
MA010120220802283650,허니빙스&호두사랑,3110542,71103.9,20461.5,14994.9,7686.2,7367.8,11017.6,9575.9
MA0101202311A0028443,파트원나이스,3111052,80418.4,22172.8,16745.9,9142.9,9213.1,12791.8,10351.7
MA010120220813762705,우리모두협동조합,3130018,101844.0,20055.4,20349.0,16584.0,16970.0,17576.0,10309.6
MA010120220809333394,카페디차,3110836,56832.7,16253.8,11858.7,6163.9,6184.6,9044.2,7327.7
MA0106202406A2465533,스타벅스,3120166,32307.7,5909.9,6424.0,4998.1,5034.4,6337.9,3603.6
MA010120220809807073,컴포즈커피서,3120148,4533.0,400.5,1062.3,1000.4,1002.8,794.5,272.5
MA010120220809936906,프레시고무인카페,3111020,27540.9,8957.2,5895.9,2885.1,2697.3,3638.2,3467.2
MA010120220813841040,카페포럼,3130322,38512.2,11240.5,7745.5,4077.8,4138.8,6130.5,5179.8
MA010120220806281210,모찌네콩떡빙수,3130125,381095.0,103223.0,76927.0,44496.0,44388.0,61588.0,50472.0
MA010120220811959562,공차,3120072,28257.1,5222.1,5176.7,3786.7,4169.7,6254.4,3647.4
MA010120220812260385,라흰,3110073,28661.8,6687.7,5878.6,4163.0,4023.9,4720.7,3187.9
MA0101202406A0258384,온클라우드나인,3110850,94466.8,27401.1,19432.9,9647.5,9494.3,15599.4,12891.6
MA010120220812650265,55커피,3130283,368191.0,76889.5,66572.5,43719.0,49052.0,78954.5,53004.0
MA0101202303A0083285,이퀄디,3110409,41408.5,9144.1,7965.0,5202.7,5724.1,8308.7,5063.9
MA010120220800362794,델리코,3110760,48375.6,9053.9,11249.9,7507.5,7151.2,7983.1,5429.9
MA0101202305A0201948,매머드익스프레스선유도isbiz타워1차점,3110760,48375.6,9053.9,11249.9,7507.5,7151.2,7983.1,5429.9
MA010120220800443386,커피향기,3130268,34115.2,8133.2,6664.7,3995.5,4379.5,6621.2,4321.3
MA0101202409A0093285,도로시쿠케Dorothycookae,3130275,148426.7,41309.0,30325.7,16404.0,16229.3,23879.3,20280.0
MA010120220810016377,마루비건랩,3120008,20766.3,1996.3,3979.8,4584.2,4588.7,4134.6,1482.7
MA0106202406A2465515,스타벅스,3120032,28478.4,3754.7,5993.4,5380.3,5260.9,5549.7,2539.4
MA010120220803827938,하이오커피,3120113,73040.2,13240.6,13896.0,10700.9,11164.1,15294.0,8744.5
MA010120220800121990,민속찻집,3130024,56368.3,2897.9,11430.8,15243.5,14844.5,9667.6,2284.1
MA0101202409A0232258,파이어리,3110668,146582.7,44730.0,29986.5,14633.2,14723.8,22354.3,20154.8
MA010120220803684321,철도공익복지재단,3120065,63141.4,13384.3,13604.7,7964.6,8089.4,11895.6,8202.7
MA010120220813965546,아비앙또,3120065,63141.4,13384.3,13604.7,7964.6,8089.4,11895.6,8202.7
MA010120220814367714,헬로우수유,3120076,63580.1,12856.7,12051.9,8275.8,8894.9,13036.4,8464.5
MA010120220806412014,파스쿠찌까치산역점,3120121,167883.5,32704.8,33399.0,23417.5,24299.6,32524.4,21538.1
MA0106202309A0044403,호호플,3110535,199426.5,60288.8,41417.5,21253.2,19577.8,29361.2,27528.0
MA0101202406A0381489,빽다방서울중계초교점,3110430,29230.3,4619.3,5604.0,4557.7,4852.0,6367.0,3230.3
MA010120220813186010,엠지엠지MGMG)엠지엠지MGMG,3111067,245363.2,75379.3,51041.8,24372.9,23620.1,36690.5,34258.5
MA010120220808627658,24시무인카페만월경상계,3110424,228092.9,63845.8,47566.5,25832.6,25584.2,35827.1,29436.9
MA0101202210A0035506,잼아웃,3110221,99573.0,30452.0,20322.5,9794.8,9509.0,15779.5,13715.5
MA0101202308A0002034,플랜타,3111089,37253.3,9391.9,8195.1,4724.8,4300.9,6036.7,4604.0
MA0101202307A0004902,카페이퀄,3130209,107336.0,30002.7,22591.0,12364.7,12019.0,16458.0,13900.7
MA010120220804151187,달콩커피,3110838,33333.5,9803.0,5889.2,3735.2,3987.0,5729.2,4190.0
MA010120220803060300,이디야커피,3120088,47235.4,9192.2,9043.9,6266.6,6973.5,9829.6,5929.6
MA0101202209A0020125,롬브노원,3120084,36788.5,7505.1,7016.3,4825.8,5135.2,7739.7,4566.2
MA010120220812025166,에그까까,3110423,48068.5,9557.7,9148.8,6006.8,6844.5,10249.0,6261.8
MA010120220805077631,코스믹맨션,3110095,20469.1,3940.6,4073.9,3096.1,3394.0,3848.7,2115.8
MA010120220800614720,원인어밀리언,3110095,20469.1,3940.6,4073.9,3096.1,3394.0,3848.7,2115.8
MA0101202406A0504586,써밋커피,3130241,24865.1,5057.5,5372.8,3867.8,3688.1,4151.7,2727.3
MA010120220803271795,더블플랫,3130241,24865.1,5057.5,5372.8,3867.8,3688.1,4151.7,2727.3
MA010120220813485383,어나더에이치,3110323,142664.6,40156.4,28825.4,15770.3,15501.4,23137.8,19273.3
MA010120220814074740,에이치플레이스,3110820,100999.4,33206.9,21420.2,9328.0,8651.8,14034.0,14358.5
MA010120220800265367,커피나라,3120044,28380.0,6934.0,5951.2,3732.1,3598.8,4713.7,3450.1
MA0101202305A0141520,메가엠지씨커피서원역점,3110876,154932.0,42131.3,33510.0,17162.0,16815.0,24900.0,20413.0
MA010120220803185560,카페카운티,3120141,23859.0,6080.3,5090.9,3168.8,3067.9,3591.6,2859.4
MA010120220808591791,웰컴바뉴스,3120102,36960.8,5673.1,6564.3,5957.6,6624.9,8041.3,4099.6
MA010120220805956172,올레무스,3110506,71777.3,15202.3,15225.3,9264.3,9633.0,13609.3,8843.0
MA010120220814335223,청수당공명,3110562,19744.6,4451.0,3534.4,2386.2,2782.9,4007.6,2582.4
MA0101202406A0171157,강또커피,3130135,127982.5,34776.5,24731.5,13541.0,14038.0,22620.0,18276.0
MA0101202406A0399247,카페드엠,3110104,468466.0,146323.5,97905.0,45962.5,43951.5,68767.5,65555.5
MA0101202406A0222352,백두강산,3120030,39106.0,3713.3,7948.3,8129.5,7925.6,8204.6,3184.8
MA0101202406A0215743,서울베이컨,3110089,115533.8,32772.8,25570.0,13338.5,13491.5,16451.5,13909.8
MA0106202406A2465771,스타벅스,3111020,27540.9,8957.2,5895.9,2885.1,2697.3,3638.2,3467.2
