상가업소번호,상호명,도로명주소,위도,경도,검색어,카카오맵ID
MA010120220813656456,별와플,서울특별시 영등포구 신풍로 87,37.5005185613066,126.915894674837,서울특별시 영등포구 신풍로 87 별와플,773014776
MA010120220809207218,더그린,서울특별시 중랑구 용마산로139길 49,37.6154473133881,127.09885700881,서울특별시 중랑구 용마산로139길 49 더그린,
MA010120220803098669,카페글락,서울특별시 강남구 영동대로131길 16,37.5205650680003,127.054908762415,서울특별시 강남구 영동대로131길 16 카페글락,
MA0106202201A0153173,커피빈이태원점,서울특별시 용산구 이태원로 189,37.534849592004,126.994919914101,서울특별시 용산구 이태원로 189 커피빈이태원점,
MA010120220807386355,자작나무,서울특별시 관악구 남부순환로 1820,37.4809508815861,126.952084789424,서울특별시 관악구 남부순환로 1820 자작나무,291498593
MA010120220801138917,브로커피앤쥬스,서울특별시 관악구 남부순환로 1820,37.4809508815861,126.952084789424,서울특별시 관악구 남부순환로 1820 브로커피앤쥬스,2122642518
MA0106202303A2117369,돌상cafe돌상카페,서울특별시 용산구 한강대로62길 26,37.5337925193793,126.973332754222,서울특별시 용산구 한강대로62길 26 돌상cafe돌상카페,
MA010120220808581989,꼴라보하우스도산,서울특별시 강남구 언주로164길 21-3,37.5257353222551,127.035228201459,서울특별시 강남구 언주로164길 21-3 꼴라보하우스도산,903526146
MA010120220808485009,와다당,서울특별시 양천구 곰달래로5길 60,37.5347390786904,126.831904907181,서울특별시 양천구 곰달래로5길 60 와다당,685029143
MA0101202409A0189004,타미,서울특별시 종로구 율곡로23길 38-5,37.5763855170111,127.006418725769,서울특별시 종로구 율곡로23길 38-5 타미,1414813250
MA010120220811794135,투썸플레이스,서울특별시 중구 세종대로14길 15,37.5629677205051,126.977476238068,서울특별시 중구 세종대로14길 15 투썸플레이스,1434585928
MA0101202310A0036144,오랑오랑,서울특별시 용산구 소월로20길 26-14,37.545129163812,126.985040544331,서울특별시 용산구 소월로20길 26-14 오랑오랑,27495682
MA010120220805156221,로스티드바이,서울특별시 금천구 금하로29길 22,37.4510328871216,126.912819573203,서울특별시 금천구 금하로29길 22 로스티드바이,67813004
MA010120220806610132,마피아백다방,서울특별시 중구 다산로 293,37.569158760397,127.01498689902,서울특별시 중구 다산로 293 마피아백다방,
MA010120220812118389,별다방,서울특별시 중구 다산로 293,37.569158760397,127.01498689902,서울특별시 중구 다산로 293 별다방,
MA010120220805243579,이트커피,서울특별시 중구 다산로 293,37.569158760397,127.01498689902,서울특별시 중구 다산로 293 이트커피,
MA010120220807821180,비바라비다,서울특별시 종로구 청계천로 307,37.5700781230359,127.011942124491,서울특별시 종로구 청계천로 307 비바라비다,
MA010120220803495685,카페달콤한오늘,서울특별시 중구 다산로42나길 46,37.5623919661928,127.017283175821,서울특별시 중구 다산로42나길 46 카페달콤한오늘,20944704
MA0101202406A0132772,그라미,서울특별시 성북구 동소문로22길 16,37.5922598772459,127.017618444961,서울특별시 성북구 동소문로22길 16 그라미,1238947313
MA010120220808569664,예설스페이스,서울특별시 광진구 아차산로73길 25,37.5461840642839,127.103393686566,서울특별시 광진구 아차산로73길 25 예설스페이스,27291407
MA010120220809788368,하나원컴퍼니,서울특별시 종로구 종로41가길 12-10,37.5728536629957,127.005524145055,서울특별시 종로구 종로41가길 12-10 하나원컴퍼니,1296944701
MA0101202409A0101727,봉명동내커피,서울특별시 성북구 종암로21길 67,37.6012846907201,127.032353455337,서울특별시 성북구 종암로21길 67 봉명동내커피,86879380
MA010120220813750887,할루카연구소,서울특별시 서초구 양재천로11길 12,37.4752245380266,127.036504580377,서울특별시 서초구 양재천로11길 12 할루카연구소,405891088
MA010120220813713548,아리스타충무로점,서울특별시 중구 수표로 15-1,37.5626721342094,126.990209559195,서울특별시 중구 수표로 15-1 아리스타충무로점,
MA010120220813996290,오살랑마켓,서울특별시 도봉구 도봉로143길 50,37.661891908391,127.039293160568,서울특별시 도봉구 도봉로143길 50 오살랑마켓,
MA0101202409A0232651,오늘의커피,서울특별시 은평구 은평로8길 35-2,37.597225032396,126.919205689521,서울특별시 은평구 은평로8길 35-2 오늘의커피,118696097
MA010120220800440925,라온,서울특별시 영등포구 여의대방로19길 4-1,37.4979516704332,126.917277209081,서울특별시 영등포구 여의대방로19길 4-1 라온,14516198
MA0101202406A0088328,메가엠지씨커피구로고척,서울특별시 구로구 경인로47길 107,37.5034341097422,126.863641632124,서울특별시 구로구 경인로47길 107 메가엠지씨커피구로고척,
MA010120220814228547,한국영파머스클럽,서울특별시 구로구 경인로47길 107,37.5034341097422,126.863641632124,서울특별시 구로구 경인로47길 107 한국영파머스클럽,
MA010120220808021896,차차티클럽,서울특별시 종로구 종로46가길 13,37.5710872947707,127.011364980822,서울특별시 종로구 종로46가길 13 차차티클럽,1411540097
MA0101202307A0053635,카페너와,서울특별시 서대문구 이화여대길 72-6,37.559433957691,126.944564737773,서울특별시 서대문구 이화여대길 72-6 카페너와,231924137
MA010120220805062732,리프커피바,서울특별시 송파구 백제고분로43길 24,37.5092476399809,127.108274032021,서울특별시 송파구 백제고분로43길 24 리프커피바,1093954131
MA0101202210A0042933,홍콩다방중랑,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519,서울특별시 중랑구 봉화산로 194 홍콩다방중랑,
MA0101202308A0043289,빽다방중랑,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519,서울특별시 중랑구 봉화산로 194 빽다방중랑,
MA010120220802889192,바리스타폴커피칸타타,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519,서울특별시 중랑구 봉화산로 194 바리스타폴커피칸타타,518590312
MA010120220803226363,커피베이중랑,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519,서울특별시 중랑구 봉화산로 194 커피베이중랑,
MA0101202411A0036766,공차중랑,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519,서울특별시 중랑구 봉화산로 194 공차중랑,
MA010120220805010295,향기나는굴뚝,서울특별시 서초구 전원말안1길 3-3,37.4663997422015,126.988797836147,서울특별시 서초구 전원말안1길 3-3 향기나는굴뚝,18775204
MA0101202406A0480611,커피바102,서울특별시 강북구 삼양로141길 15-13,37.6495813591964,127.012532755123,서울특별시 강북구 삼양로141길 15-13 커피바102,21411200
MA010120220811971488,피프틴커피,서울특별시 용산구 신흥로 97-1,37.5453634106516,126.984938655222,서울특별시 용산구 신흥로 97-1 피프틴커피,
MA010120220802972446,카페소소,서울특별시 강북구 솔샘로64길 21,37.6163593736112,127.027931300415,서울특별시 강북구 솔샘로64길 21 카페소소,1789640308
MA0101202308A0092339,구하니커피,서울특별시 동대문구 전농로15길 21,37.5777866983363,127.056569616146,서울특별시 동대문구 전농로15길 21 구하니커피,
MA010120220806928741,이디야커피오금,서울특별시 송파구 위례성대로22길 18,37.508684738279,127.130350857775,서울특별시 송파구 위례성대로22길 18 이디야커피오금,
MA0101202409A0034113,자몽자몽,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 보라매로3길 29 자몽자몽,1149611740
MA010120220812296005,매머드익스프레스보라매공원점,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 보라매로3길 29 매머드익스프레스보라매공원점,
MA010120220808440153,카페,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 보라매로3길 29 카페,1168065433
MA0101202406A0342283,칼도에스프레소바,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 보라매로3길 29 칼도에스프레소바,764980089
MA010120220809806690,마리크루아상,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 보라매로3길 29 마리크루아상,2024133657
MA0101202211A0099165,그로비,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 보라매로3길 29 그로비,
MA0106202301A1337298,체크커피,서울특별시 동작구 보라매로3길 29,37.4911901694335,126.924849471525,서울특별시 동작구 보라매로3길 29 체크커피,1128734402
MA010120220806658531,투썸플레이스,서울특별시 서초구 서초대로 304,37.4937990175842,127.014937903738,서울특별시 서초구 서초대로 304 투썸플레이스,21301236
MA010120220804546617,피컨트,서울특별시 용산구 녹사평대로32길 57,37.5323085411086,126.991073381329,서울특별시 용산구 녹사평대로32길 57 피컨트,201840655
MA010120220805491881,소적두,서울특별시 성동구 상원6길 8,37.5485977724972,127.049067476163,서울특별시 성동구 상원6길 8 소적두,678871140
MA010120220800023103,수요일,서울특별시 종로구 인사동길 36,37.5737989309139,126.985374414746,서울특별시 종로구 인사동길 36 수요일,7957823
MA0101202406A0168573,카페코르안암점,서울특별시 성북구 보문로26길 40,37.5870605873953,127.021059144003,서울특별시 성북구 보문로26길 40 카페코르안암점,526405309
MA010120220806425665,메종인디아트래블앤북스,서울특별시 서초구 방배로23길 31-43,37.4850959711305,126.992220979928,서울특별시 서초구 방배로23길 31-43 메종인디아트래블앤북스,
MA010120220814008682,이알커피연희,서울특별시 서대문구 홍연길 80,37.5764555934977,126.930944865172,서울특별시 서대문구 홍연길 80 이알커피연희,2054234961
MA010120220814085021,채one,서울특별시 강동구 동남로65길 26,37.5477949545018,127.154612902816,서울특별시 강동구 동남로65길 26 채one,435834236
MA0101202409A0024377,컴포즈커피,서울특별시 강서구 화곡로 154,37.5409928090145,126.838940199745,서울특별시 강서구 화곡로 154 컴포즈커피,1611073507
MA010120220800938547,석커피숍,서울특별시 금천구 시흥대로52길 46,37.4534121711104,126.902091270432,서울특별시 금천구 시흥대로52길 46 석커피숍,
MA0101202301A0103400,빽다방개봉역,서울특별시 구로구 경인로40길 41,37.4950313271006,126.859031855384,서울특별시 구로구 경인로40길 41 빽다방개봉역,1928301875
MA010120220801045304,커피더주다,서울특별시 강남구 개포로28길 19,37.4779406067293,127.050095276266,서울특별시 강남구 개포로28길 19 커피더주다,
MA0101202406A0116985,오늘의당도,서울특별시 관악구 문성로16가길 40,37.4752803657037,126.914543726731,서울특별시 관악구 문성로16가길 40 오늘의당도,784313541
MA010120220804760460,델링유,서울특별시 동작구 장승배기로24길 32,37.510111853339,126.941807544255,서울특별시 동작구 장승배기로24길 32 델링유,
MA010120220812276273,리프레셔스,서울특별시 서초구 청두곶6길 8,37.4793829546078,126.985607647408,서울특별시 서초구 청두곶6길 8 리프레셔스,1048071601
MA010120220811805866,크로플로신당점,서울특별시 중구 다산로 219,37.5628337641585,127.015019587276,서울특별시 중구 다산로 219 크로플로신당점,
MA0101202406A0371539,풀떼기,서울특별시 서초구 효령로53길 67,37.4876273755022,127.01272048381,서울특별시 서초구 효령로53길 67 풀떼기,20003371
MA010120220808019542,타자기,서울특별시 용산구 신흥로 97-5,37.5452282535465,126.98488210346,서울특별시 용산구 신흥로 97-5 타자기,1364425160
MA0101202411A0068711,오즈커피&맥주,서울특별시 노원구 동일로 1279,37.6430685694466,127.064006644339,서울특별시 노원구 동일로 1279 오즈커피&맥주,842597497
