상가업소번호,상호명,지점명,상권_코드,법정동코드,지번,커버건축물면적,커버연면적,기준_년분기_코드,서비스_업종_코드,당월_매출_금액,상권_내_카페_수,등분_매출,상권_총_커버연면적,면적비율,면적_배분_매출,최종_추정매출
MA0106202406A2464880,스타벅스,사당로데오,3120160,1165010100,444-7,114.24,525.54,20243.0,CS100010,2347923153.0,168,6987866.526785715,358478.99999999994,0.001466027298670215,1721059.718738922,8708926.245524637
MA0106202406A2464880,스타벅스,사당로데오,3120160,1165010100,444-7,114.24,525.54,20244.0,CS100010,2500098749.0,168,7440770.086309524,358478.99999999994,0.001466027298670215,1832606.507702627,9273376.59401215
MA010120220810001244,윤이커피,,3110148,1121510700,502-1,123.94,564.16,20241.0,CS100010,85980613.0,36,1194175.1805555555,11330.56,0.0497910076818798,2140530.681187867,3334705.8617434227
MA010120220810001244,윤이커피,,3110148,1121510700,502-1,123.94,564.16,20242.0,CS100010,141264029.0,36,1962000.4027777778,11330.56,0.0497910076818798,3516839.1765561453,5478839.579333923
MA010120220810001244,윤이커피,,3110148,1121510700,502-1,123.94,564.16,20243.0,CS100010,91341948.0,36,1268638.1666666667,11330.56,0.0497910076818798,2274003.8172729327,3542641.9839395992
MA010120220810001244,윤이커피,,3110148,1121510700,502-1,123.94,564.16,20244.0,CS100010,100110838.0,36,1390428.3055555555,11330.56,0.0497910076818798,2492309.751948712,3882738.0575042674
MA010120220813462597,넥스트도어카페,,3110693,1153010800,60-8,75.7,75.7,,,,1,,75.7,1.0,,
MA0101202411A0078916,카페인중독,화곡점,3110659,1150010300,102-12,71.4,292.4,20241.0,CS100010,223720152.0,44,2542274.4545454546,33710.48,0.008673860473063568,970258.6917302867,3512533.146275741
MA0101202411A0078916,카페인중독,화곡점,3110659,1150010300,102-12,71.4,292.4,20242.0,CS100010,241529105.0,44,2744648.9204545454,33710.48,0.008673860473063568,1047494.8784769601,3792143.7989315055
MA0101202411A0078916,카페인중독,화곡점,3110659,1150010300,102-12,71.4,292.4,20243.0,CS100010,230838591.0,44,2623165.8068181816,33710.48,0.008673860473063568,1001130.8650662937,3624296.6718844753
MA0101202411A0078916,카페인중독,화곡점,3110659,1150010300,102-12,71.4,292.4,20244.0,CS100010,205170299.0,44,2331480.6704545454,33710.48,0.008673860473063568,889809.2733713668,3221289.943825912
MA0101202209A0053852,더벤티신정네거리역점,,3130206,1147010100,1182-7,121.35,593.43,,,,1,,593.43,1.0,,
MA0101202311A0008437,더오캄더OKLM,,3111080,1174010100,339-21,114.24,242.64,20241.0,CS100010,874064889.0,88,4966277.778409091,219626.32,0.001104785619501342,482827.15993911837,5449104.9383482095
MA0101202311A0008437,더오캄더OKLM,,3111080,1174010100,339-21,114.24,242.64,20242.0,CS100010,1011089430.0,88,5744826.306818182,219626.32,0.001104785619501342,558518.5311469043,6303344.837965086
MA0101202311A0008437,더오캄더OKLM,,3111080,1174010100,339-21,114.24,242.64,20243.0,CS100010,985146759.0,88,5597424.767045454,219626.32,0.001104785619501342,544187.9862207772,6141612.753266231
MA0101202311A0008437,더오캄더OKLM,,3111080,1174010100,339-21,114.24,242.64,20244.0,CS100010,863400943.0,88,4905687.176136363,219626.32,0.001104785619501342,476936.47284514894,5382623.6489815125
MA010120220802903019,행운커피,,3130159,1135010300,584-2,107.68,312.64,20241.0,CS100010,10797941.0,56,96410.1875,62946.24,0.0049667779997661496,26815.487900786447,123225.67540078645
MA010120220802903019,행운커피,,3130159,1135010300,584-2,107.68,312.64,20242.0,CS100010,16075318.0,56,143529.625,62946.24,0.0049667779997661496,39921.26789082239,183450.89289082238
MA010120220802903019,행운커피,,3130159,1135010300,584-2,107.68,312.64,20243.0,CS100010,16943683.0,56,151282.88392857142,62946.24,0.0049667779997661496,42077.75597970586,193360.63990827728
MA010120220802903019,행운커피,,3130159,1135010300,584-2,107.68,312.64,20244.0,CS100010,12915461.0,56,115316.61607142857,62946.24,0.0049667779997661496,32074.113775818856,147390.72984724742
MA010120220804815622,알로하포롱,,3111014,1171011100,101-7,144.44,706.05,20241.0,CS100010,51029965.0,12,2126248.5416666665,7537.08,0.09367686159626805,2390163.4842837015,4516412.0259503685
MA010120220804815622,알로하포롱,,3111014,1171011100,101-7,144.44,706.05,20242.0,CS100010,61419385.0,12,2559141.0416666665,7537.08,0.09367686159626805,2876787.6139864507,5435928.655653117
MA010120220804815622,알로하포롱,,3111014,1171011100,101-7,144.44,706.05,20243.0,CS100010,73105158.0,12,3046048.25,7537.08,0.09367686159626805,3424130.883969654,6470179.133969653
MA010120220804815622,알로하포롱,,3111014,1171011100,101-7,144.44,706.05,20244.0,CS100010,55033968.0,12,2293082.0,7537.08,0.09367686159626805,2577704.7017147224,4870786.701714722
MA010120220806801868,칠이핫도그,,3110043,1114013600,25-17,0.0,49.59,20241.0,CS100010,76411988.0,56,682249.8928571428,11585.72,0.004280269158930132,163531.93780446966,845781.8306616126
MA010120220806801868,칠이핫도그,,3110043,1114013600,25-17,0.0,49.59,20242.0,CS100010,88911244.0,56,793850.3928571428,11585.72,0.004280269158930132,190282.02778765585,984132.4206447987
MA010120220806801868,칠이핫도그,,3110043,1114013600,25-17,0.0,49.59,20243.0,CS100010,85091658.0,56,759746.9464285715,11585.72,0.004280269158930132,182107.5997098152,941854.5461383867
MA010120220806801868,칠이핫도그,,3110043,1114013600,25-17,0.0,49.59,20244.0,CS100010,88465443.0,56,789870.0267857143,11585.72,0.004280269158930132,189327.95365199575,979197.9804377101
MA010120220812277080,컴포즈커피,역촌점,3110468,1138010800,34-1,93.465,278.425,20241.0,CS100010,179042995.0,80,1119018.71875,60141.6,0.004629491067746784,414438.9730475661,1533457.6917975661
MA010120220812277080,컴포즈커피,역촌점,3110468,1138010800,34-1,93.465,278.425,20242.0,CS100010,205519519.0,80,1284496.99375,60141.6,0.004629491067746784,475725.38872905774,1760222.3824790576
MA010120220812277080,컴포즈커피,역촌점,3110468,1138010800,34-1,93.465,278.425,20243.0,CS100010,146700588.0,80,916878.675,60141.6,0.004629491067746784,339574.5308896005,1256453.2058896006
MA010120220812277080,컴포즈커피,역촌점,3110468,1138010800,34-1,93.465,278.425,20244.0,CS100010,61546875.0,80,384667.96875,60141.6,0.004629491067746784,142465.35403011393,527133.3227801139
MA010120220810085533,컴포즈커피,역촌점,3110468,1138010800,34-1,93.465,278.425,20241.0,CS100010,179042995.0,80,1119018.71875,60141.6,0.004629491067746784,414438.9730475661,1533457.6917975661
MA010120220810085533,컴포즈커피,역촌점,3110468,1138010800,34-1,93.465,278.425,20242.0,CS100010,205519519.0,80,1284496.99375,60141.6,0.004629491067746784,475725.38872905774,1760222.3824790576
MA010120220810085533,컴포즈커피,역촌점,3110468,1138010800,34-1,93.465,278.425,20243.0,CS100010,146700588.0,80,916878.675,60141.6,0.004629491067746784,339574.5308896005,1256453.2058896006
MA010120220810085533,컴포즈커피,역촌점,3110468,1138010800,34-1,93.465,278.425,20244.0,CS100010,61546875.0,80,384667.96875,60141.6,0.004629491067746784,142465.35403011393,527133.3227801139
MA0101202305A0072107,향기카페,,3110475,1138010700,105-36,0.0,494.4,20241.0,CS100010,90031923.0,40,1125399.0375,32482.92,0.01522030654879549,685156.7336187756,1810555.7711187757
MA0101202305A0072107,향기카페,,3110475,1138010700,105-36,0.0,494.4,20242.0,CS100010,101047701.0,40,1263096.2625,32482.92,0.01522030654879549,768988.4926355142,2032084.7551355143
MA0101202305A0072107,향기카페,,3110475,1138010700,105-36,0.0,494.4,20243.0,CS100010,63082138.0,40,788526.725,32482.92,0.01522030654879549,480064.7390567104,1268591.4640567102
MA0101202305A0072107,향기카페,,3110475,1138010700,105-36,0.0,494.4,20244.0,CS100010,57205869.0,40,715073.3625,32482.92,0.01522030654879549,435345.43128511845,1150418.7937851185
MA0101202305A0106484,서서울호수빌딩,,3110596,1147010300,205-36,65.12,195.24,20241.0,CS100010,57000000.0,36,791666.6666666666,11135.16,0.017533650167577297,499709.029775953,1291375.6964426197
MA0101202305A0106484,서서울호수빌딩,,3110596,1147010300,205-36,65.12,195.24,20242.0,CS100010,57000000.0,36,791666.6666666666,11135.16,0.017533650167577297,499709.029775953,1291375.6964426197
MA0101202305A0106484,서서울호수빌딩,,3110596,1147010300,205-36,65.12,195.24,20243.0,CS100010,57000000.0,36,791666.6666666666,11135.16,0.017533650167577297,499709.029775953,1291375.6964426197
MA0101202305A0106484,서서울호수빌딩,,3110596,1147010300,205-36,65.12,195.24,20244.0,CS100010,57000000.0,36,791666.6666666666,11135.16,0.017533650167577297,499709.029775953,1291375.6964426197
MA010120220804987066,에딕티,코리아,3120028,1114012700,54-26,69.42,247.92,20241.0,CS100010,9025076284.0,228,19791833.95614035,967171.16,0.0002563351868349755,1156722.3077295232,20948556.263869874
MA010120220804987066,에딕티,코리아,3120028,1114012700,54-26,69.42,247.92,20242.0,CS100010,9583514093.0,228,21016478.274122808,967171.16,0.0002563351868349755,1228295.937782388,22244774.211905196
MA010120220804987066,에딕티,코리아,3120028,1114012700,54-26,69.42,247.92,20243.0,CS100010,10090519332.0,228,22128331.86842105,967171.16,0.0002563351868349755,1293277.579115076,23421609.447536126
MA010120220804987066,에딕티,코리아,3120028,1114012700,54-26,69.42,247.92,20244.0,CS100010,10227354816.0,228,22428409.684210528,967171.16,0.0002563351868349755,1310815.4537934733,23739225.138004
MA010120220800886427,뉴웨이브커피로스터스,,3120113,1147010200,405-16,,,20241.0,CS100010,686110255.0,108,3176436.3657407407,227608.36000000002,,,
MA010120220800886427,뉴웨이브커피로스터스,,3120113,1147010200,405-16,,,20242.0,CS100010,766555305.0,108,3548867.152777778,227608.36000000002,,,
MA010120220800886427,뉴웨이브커피로스터스,,3120113,1147010200,405-16,,,20243.0,CS100010,794916275.0,108,3680167.939814815,227608.36000000002,,,
MA010120220800886427,뉴웨이브커피로스터스,,3120113,1147010200,405-16,,,20244.0,CS100010,607359658.0,108,2811850.2685185187,227608.36000000002,,,
MA010120220812252571,감나무집까페,,3111048,1174010900,461-85,91.47,155.77,20241.0,CS100010,4783427.0,24,99654.72916666667,20983.68,0.0074233880806417185,17754.617488209886,117409.34665487656
MA010120220812252571,감나무집까페,,3111048,1174010900,461-85,91.47,155.77,20242.0,CS100010,32083738.0,24,668411.2083333334,20983.68,0.0074233880806417185,119085.01912581589,787496.2274591492
MA010120220812252571,감나무집까페,,3111048,1174010900,461-85,91.47,155.77,20243.0,CS100010,33142040.0,24,690459.1666666666,20983.68,0.0074233880806417185,123013.11235207554,813472.2790187421
MA010120220812252571,감나무집까페,,3111048,1174010900,461-85,91.47,155.77,20244.0,CS100010,46077452.0,24,959946.9166666666,20983.68,0.0074233880806417185,171025.40398157045,1130972.3206482371
MA0101202409A0139705,냐냐케이크,,3110465,1138010400,427-4,0.0,263.78,20241.0,CS100010,227018698.0,48,2364778.1041666665,16295.6,0.016187191634551654,1837397.5845762042,4202175.68874287
MA0101202409A0139705,냐냐케이크,,3110465,1138010400,427-4,0.0,263.78,20242.0,CS100010,270589948.0,48,2818645.2916666665,16295.6,0.016187191634551654,2190045.6713296836,5008690.962996351
MA0101202409A0139705,냐냐케이크,,3110465,1138010400,427-4,0.0,263.78,20243.0,CS100010,247242684.0,48,2575444.625,16295.6,0.016187191634551654,2001082.353074449,4576526.978074449
MA0101202409A0139705,냐냐케이크,,3110465,1138010400,427-4,0.0,263.78,20244.0,CS100010,194859387.0,48,2029785.28125,16295.6,0.016187191634551654,1577113.1195801317,3606898.400830132
MA010120220813365066,로스터투바리스타,,3130148,1132010600,632-60,95.04,299.4,20241.0,CS100010,177507031.0,32,2773547.359375,14449.76,0.020720067322917472,1838978.8163055994,4612526.175680599
MA010120220813365066,로스터투바리스타,,3130148,1132010600,632-60,95.04,299.4,20242.0,CS100010,201656580.0,32,3150884.0625,14449.76,0.020720067322917472,2089168.9568546466,5240053.019354647
MA010120220813365066,로스터투바리스타,,3130148,1132010600,632-60,95.04,299.4,20243.0,CS100010,197770276.0,32,3090160.5625,14449.76,0.020720067322917472,2048906.7165959848,5139067.279095985
MA010120220813365066,로스터투바리스타,,3130148,1132010600,632-60,95.04,299.4,20244.0,CS100010,172402453.0,32,2693788.328125,14449.76,0.020720067322917472,1786095.2163980578,4479883.5445230575
MA0101202305A0174632,아레밀,,3120072,1129011600,101,,,20241.0,CS100010,6162264510.0,388,7941062.512886598,412269.0,,,
MA0101202305A0174632,아레밀,,3120072,1129011600,101,,,20242.0,CS100010,7375017850.0,388,9503888.981958764,412269.0,,,
MA0101202305A0174632,아레밀,,3120072,1129011600,101,,,20243.0,CS100010,7239063999.0,388,9328690.720360825,412269.0,,,
MA0101202305A0174632,아레밀,,3120072,1129011600,101,,,20244.0,CS100010,5929648386.0,388,7641299.466494845,412269.0,,,
MA010120220808698564,구월,,3110300,1129011700,72,78.48,219.6,20241.0,CS100010,888112434.0,88,5046093.375,35362.479999999996,0.006209971698817505,2757576.5402539643,7803669.915253964
MA010120220808698564,구월,,3110300,1129011700,72,78.48,219.6,20242.0,CS100010,949141508.0,88,5392849.4772727275,35362.479999999996,0.006209971698817505,2947070.951426484,8339920.428699212
MA010120220808698564,구월,,3110300,1129011700,72,78.48,219.6,20243.0,CS100010,907138485.0,88,5154195.9375,35362.479999999996,0.006209971698817505,2816652.159379094,7970848.096879094
MA010120220808698564,구월,,3110300,1129011700,72,78.48,219.6,20244.0,CS100010,912457603.0,88,5184418.198863637,35362.479999999996,0.006209971698817505,2833167.9455004293,8017586.144364066
MA010120220804247941,로얄커피숍,,3111051,1174010800,132-5,110.705,540.385,20241.0,CS100010,128682247.0,64,1005330.0546875,26164.1,0.02065368195351646,1328881.1013009239,2334211.155988424
MA010120220804247941,로얄커피숍,,3111051,1174010800,132-5,110.705,540.385,20242.0,CS100010,112711038.0,64,880554.984375,26164.1,0.02065368195351646,1163948.965751354,2044503.950126354
MA010120220804247941,로얄커피숍,,3111051,1174010800,132-5,110.705,540.385,20243.0,CS100010,114692256.0,64,896033.25,26164.1,0.02065368195351646,1184408.688977645,2080441.938977645
MA010120220804247941,로얄커피숍,,3111051,1174010800,132-5,110.705,540.385,20244.0,CS100010,102787273.0,64,803025.5703125,26164.1,0.02065368195351646,1061467.8227056349,1864493.3930181349
MA0101202306A0025654,메가엠지씨커피충무로저동점,,3120030,1114015800,24-11,0.0,706.27,20241.0,CS100010,1962584499.0,136,7215384.1875,656036.6,0.0010765710327746958,1056430.8104980194,8271814.99799802
MA0101202306A0025654,메가엠지씨커피충무로저동점,,3120030,1114015800,24-11,0.0,706.27,20242.0,CS100010,1836608710.0,136,6752237.904411765,656036.6,0.0010765710327746958,988619.8678638509,7740857.7722756155
MA0101202306A0025654,메가엠지씨커피충무로저동점,,3120030,1114015800,24-11,0.0,706.27,20243.0,CS100010,1852519430.0,136,6810733.198529412,656036.6,0.0010765710327746958,997184.3779951454,7807917.576524558
MA0101202306A0025654,메가엠지씨커피충무로저동점,,3120030,1114015800,24-11,0.0,706.27,20244.0,CS100010,1795772868.0,136,6602106.132352941,656036.6,0.0010765710327746958,966638.5255657688,7568744.657918709
MA010120220803751835,최가커피,,3110159,1121510500,625-15,62.56,307.98,20241.0,CS100010,116129370.0,56,1036869.375,26526.88,0.011610110197656114,674137.3914421899,1711006.76644219
MA010120220803751835,최가커피,,3110159,1121510500,625-15,62.56,307.98,20242.0,CS100010,122275183.0,56,1091742.705357143,26526.88,0.011610110197656114,709814.1745342837,1801556.8798914268
MA010120220803751835,최가커피,,3110159,1121510500,625-15,62.56,307.98,20243.0,CS100010,129653653.0,56,1157621.9017857143,26526.88,0.011610110197656114,752646.5994293336,1910268.501215048
MA010120220803751835,최가커피,,3110159,1121510500,625-15,62.56,307.98,20244.0,CS100010,106743055.0,56,953062.9910714285,26526.88,0.011610110197656114,619649.3156922337,1572712.3067636623
MA0101202406A0392199,영커피경동,시장점,3130092,1123010300,629-2,0.0,0.0,,,,1,,0.0,,,
MA0106202201A0153202,커피빈,상수역점,3120105,1144011500,143-31,88.1,408.65,20241.0,CS100010,2582241556.0,228,5662810.429824562,143163.56,0.0028544274814065814,3685410.6305382457,9348221.060362808
MA0106202201A0153202,커피빈,상수역점,3120105,1144011500,143-31,88.1,408.65,20242.0,CS100010,3217332642.0,228,7055554.0394736845,143163.56,0.0028544274814065814,4591821.355075621,11647375.394549306
MA0106202201A0153202,커피빈,상수역점,3120105,1144011500,143-31,88.1,408.65,20243.0,CS100010,2681847842.0,228,5881245.26754386,143163.56,0.0028544274814065814,3827570.090577868,9708815.358121727
MA0106202201A0153202,커피빈,상수역점,3120105,1144011500,143-31,88.1,408.65,20244.0,CS100010,3158403340.0,228,6926323.114035088,143163.56,0.0028544274814065814,4507716.645531167,11434039.759566255
MA0101202311A0012592,감성커피,중계점,3120085,1135010600,364-20,380.47,4385.92,20241.0,CS100010,619740865.0,116,2671296.831896552,589029.92,0.007446005459281253,2307296.932064843,4978593.763961395
MA0101202311A0012592,감성커피,중계점,3120085,1135010600,364-20,380.47,4385.92,20242.0,CS100010,581940861.0,116,2508365.7801724137,589029.92,0.007446005459281253,2166567.4139924166,4674933.19416483
