,상가업소번호,법정동코드,고유번호,지번,상호명,지점명,TRDAR_CD,건축물면적(㎡),접한길이_m,도로2m이내접촉길이_m,교차로_존재_여부
226,MA010120220804546617,1117013000,1.11701300010044e+18,44-23,피컨트,,3110082,165.04,0.0,9.505115249374644,False
227,MA010120220805491881,1120011400,1.1200114001001304e+18,13-316,소적두,성수점,3130070,,,,
228,MA010120220800023103,1111012800,1.11101280010023e+18,23,수요일,,3120008,196.31,0.0,29.72860314726324,False
229,MA0101202406A0168573,1129012200,1.12901220010001e+18,1-1,카페코르안암점,,3110304,0.0,0.0,38.18078194349344,True
230,MA010120220806425665,1165010100,1.16501010010327e+18,327-6,메종인디아트래블앤북스,,3110916,53.85,0.0,17.001448660970095,False
231,MA010120220814008682,1141011700,1.14101170010715e+18,715-3,이알커피연희,,3110510,159.6,0.0,44.31098636144945,False
232,MA010120220814085021,1174010100,1.1740101001011e+18,110,채one,,3111086,110.24,0.0,36.36387588460602,False
233,MA0101202409A0024377,1150010300,1.15001030011074e+18,1074-12,컴포즈커피,화곡역점,3120120,446.88,0.0,65.32341953290816,False
234,MA010120220800938547,1154510300,1.15451030010888e+18,888-1,석커피숍,,3130235,,,,
235,MA0101202301A0103400,1153010700,1.15301070010181e+18,181-5,빽다방개봉역,북부점,3110703,394.24,0.0,60.3110505913571,False
236,MA010120220801045304,1168010300,1.16801030011207e+18,1207-11,커피더주다,,3110983,112.54,0.0,21.030012208248632,False
237,MA0101202406A0116985,1162010200,1.16201020010751e+18,751-2,오늘의당도,,3110857,128.68,0.0,52.23912819225765,False
238,MA010120220804760460,1159010100,1.15901010010232e+18,232-136,델링유,,3110832,183.58,2.034045835228116,41.62193721374915,False
239,MA010120220812276273,1165010100,1.16501010010528e+18,528-15,리프레셔스,,3120163,78.93,12.655973070694555,33.729493979080644,False
240,MA010120220811805866,1114016200,1.11401620010292e+18,292-84,크로플로신당점,,3130049,,,,
241,MA0101202406A0371539,1165010800,1.16501080011596e+18,1596-6,풀떼기,,3120172,158.34,20.19929639305127,55.62518940475478,True
242,MA010120220808019542,1117010200,,1-508,타자기,,3130060,,,,
243,MA0101202411A0068711,1135010600,1.13501060010503e+18,503,오즈커피&맥주,,3130155,1172.91,0.0,0.0,False
244,MA0101202406A0417205,1135010600,1.13501060010503e+18,503,지금;여기커피앤비어,,3130155,1172.91,0.0,0.0,False
245,MA010120220813913200,1135010600,1.13501060010503e+18,503,커피_#샵,,3130155,1172.91,0.0,0.0,False
246,MA010120220812336066,1144012400,1.14401240010254e+18,254-8,렌테,,3110562,111.06,20.71808440365894,40.36705015462469,False
247,MA010120220804546755,1144012400,1.14401240010254e+18,254-8,조앤도슨,,3110562,111.06,20.71808440365894,40.36705015462469,False
248,MA010120220800336756,1156012200,,18-16,별다방,,3110759,,,,
249,MA010120220800971924,1165010200,1.1650102001012e+18,120-11,커피할루카,,3110938,,,,
250,MA0101202209A0088960,1117010200,,1-53,단희,,3130060,,,,
251,MA010120220813751830,1111010600,1.11101060010091e+18,91-50,쎄이썸띵,,3120002,,,,
252,MA0101202411A0083973,1144010800,1.14401080010548e+18,548,아이키친,마포점,3110577,0.0,0.0,0.0,False
253,MA010120220807385540,1159010700,1.15901070010066e+18,66-29,레인드랍이수점,,3110851,59.77,0.0,0.0,False
254,MA0101202306A0031713,1165010100,1.16501010011001e+18,1001-29,더치앤빈서울고,사거리점,3120168,140.76,0.0,39.899807704983104,True
255,MA010120220804877707,1162010200,1.16201020011422e+18,1422-38,메가엠지씨커피신림역,사거리점,3120157,146.7,0.0,0.0,False
256,MA0101202311A0071823,1174010100,1.17401010010338e+18,338-18,팥고당명일명성점,,3111080,90.51,0.7180377656944219,44.2138684791196,False
257,MA010120220800034347,1111016600,1.11101660010195e+18,195-17,카페효제눅,,3120013,,,,
258,MA0101202209A0086786,1144012000,1.14401200010474e+18,474-1,홈스윗홈,,3110554,174.03,0.0,40.5671434106752,False
259,MA010120220814232627,1135010600,1.13501060010141e+18,141,설빙상계역점,,3110431,207.41,0.0,12.285678301603332,False
260,MA0106202201A0153123,1141011600,1.14101160010018e+18,18-29,커피빈신촌점,코리아,3130175,536.24,0.0,51.91783599565198,False
261,MA010120220810483784,1111015800,1.11101580010002e+18,2-1,대복상회,,3130007,0.0,385.0499787538972,548.2862890207338,False
262,MA010120220802913004,1141011200,1.14101120010034e+18,34-30,명동커피숍,,3130178,45.2,0.0,19.354309791872115,False
263,MA0101202411A0074790,1159010800,1.15901080010405e+18,405-2,할리스신대방삼거리역점,,3120152,70.0,0.0,16.44980426530379,False
264,MA010120220805413720,1120011400,1.1200114001068504e+18,685-420,인치스,,3110120,0.0,5.741614832364974,22.049045802254007,False
265,MA0101202411A0059219,1111010600,1.11101060010109e+18,109,동감,,3120002,75.9,13.247110453485798,30.80369905836621,True
266,MA010120220805498519,1114016200,,217-102,만랩커피동평화패션타운점,,3130048,,,,
267,MA010120220806908623,1174010700,1.17401070010504e+18,504-1,티하우스,,3111054,,,,
268,MA0101202406A0345615,1114012700,1.11401270010054e+18,54-31,코코버블티명동,중앙점,3120028,0.0,8.956775940417316,35.43098486765304,False
269,MA0101202411A0008696,1130510100,1.13051010011339e+18,1339-6,달리는커피서울삼각산점,,3110354,188.78,0.0,54.2739298738414,True
270,MA010120220808128152,1165010800,1.16501080011348e+18,1348-13,카페클라라,,3110935,94.5,8.071035335790633,34.40960975267004,False
271,MA0101202308A0080555,1159010700,1.15901070010319e+18,319-40,퐁치커피이수역점,,3110848,64.31,0.0,20.557781281099864,False
272,MA010120220804124917,1150010900,,182-17,카페HBD,,3110641,,,,
273,MA0101202309A0022962,1120011500,1.12001150010335e+18,335-24,누와,,3130073,0.0,12.968739363198686,34.71933935761993,False
274,MA0101202409A0099011,1138010700,,583-6,카페오방,,3110463,,,,
275,MA0101202211A0025676,1153010200,1.15301020010476e+18,476-40,카페하이,,3110708,47.61,0.0,20.95875367975089,False
276,MA010120220809300704,1129013600,1.12901360010016e+18,16-7,빽다방,월곡역점,3120075,545.39,0.0,68.79809416377708,False
277,MA0101202306A0022690,1117013000,1.11701300010034e+18,34-118,플로우FLOW,,3110082,,,,
278,MA010120220800544081,1150010200,1.15001020010073e+18,73-1,유니토스엔카페주,,3110667,2531.07,0.0,0.0,True
279,MA010120220812135593,1150010200,1.15001020010073e+18,73-1,카마노,코리아,3110667,2531.07,0.0,0.0,True
280,MA0106202201A0963655,1150010200,1.15001020010073e+18,73-1,롯데컬처웍스㈜롯데시네마가양,,3110667,2531.07,0.0,0.0,True
281,MA0101202406A0122495,1150010200,1.15001020010073e+18,73-1,카페쿠디,,3110667,2531.07,0.0,0.0,True
282,MA0106202406A2465804,1150010200,1.15001020010073e+18,73-1,스타벅스,가양역,3110667,2531.07,0.0,0.0,True
283,MA0106202406A2465601,1111017700,1.11101770010222e+18,222,스타벅스,서대문역,3120001,0.0,26.66767084658693,49.37479743114379,False
284,MA010120220806945587,1111017700,1.11101770010222e+18,222,커피기업디타워돈의문점,,3120001,0.0,26.66767084658693,49.37479743114379,False
285,MA0101202308A0093522,1120011500,1.120011500103e+18,300-1,메가엠지씨커피,성수역점,3120052,763.87,0.0,61.49245692921983,True
286,MA010120220803750599,1120011500,1.120011500103e+18,300-1,Webconey,,3120052,763.87,0.0,61.49245692921983,True
287,MA010120220813482205,1174010500,1.1740105001036e+18,360-4,씽씽커피,,3130324,112.14,0.0,0.0,False
288,MA010120220800365399,1156012900,1.15601290010002e+18,2-2,카페리시오,,3110760,142.48,0.0,32.70333660194844,True
289,MA010120220809778001,1174010800,1.17401080010444e+18,444-3,삼광석회카페아셀,,3111062,457.55,0.0,0.0,False
290,MA010120220811889254,1120011400,1.1200114001001304e+18,13-330,웜히어,,3130070,,,,
291,MA010120220803776588,1120011400,1.1200114001001304e+18,13-304,커피볶는집낙타,,3130070,,,,
292,MA010120220814085547,1114010700,1.11401070010111e+18,111-4,매머드익스프레스을지로,입구점,3120026,0.0,12.262957987940498,0.0,False
293,MA0101202409A0159982,1159010300,1.15901030010809e+18,809,카페레인보우,,3110835,122.99,9.572338303045331,40.93625333366887,False
294,MA010120220811878493,1138010700,1.13801070010753e+18,753-6,에그카페24,가좌점,3110469,73.66,0.0,23.738922973174425,False
295,MA0101202406A0387719,1156013200,1.15601320010235e+18,235-6,카페보스,신길점,3110805,417.57,0.0,108.27320350369136,True
296,MA0101202310A0089089,1123010800,1.12301080010042e+18,42-84,컴포즈커피서울경희대점,,3120064,,,,
297,MA010120220804686815,1123010800,1.12301080010042e+18,42-84,비브릿지,,3120064,,,,
298,MA010120220803173480,1130510100,1.13051010010164e+18,164-57,까까당,,3110369,,,,
299,MA010120220808496271,1168010700,1.16801070010534e+18,534-20,차밍디쉬,,3120186,147.64,16.449909029406676,54.20932824720535,False
300,MA010120220800128142,1168010700,1.16801070010534e+18,534-20,빈스빈스커피가로수길점,,3120186,147.64,16.449909029406676,54.20932824720535,False
301,MA010120220804602992,1120011400,1.1200114001065606e+18,656-671,베러,,3110126,52.2,0.0,26.058027793906035,False
302,MA010120220805473485,1144011400,1.14401140010108e+18,108-3,광흥창카페,,3110568,63.7,0.0,23.87054971559982,False
303,MA010120220803862561,1126010400,1.12601040010154e+18,154-26,한잎,,3110250,69.3,0.0,36.53964076123053,False
304,MA010120220811794725,1162010200,1.16201020010499e+18,499-55,채플린커피호프,,3110858,104.52,8.413745360205567,35.59665714269556,False
305,MA010120220807096965,1114016200,1.11401620010372e+18,372-49,정정,,3130042,,,,
306,MA0101202406A0245564,1154510200,1.15451020010876e+18,876-2,놀면뭐하개,,3120134,165.8,0.0,0.0,False
307,MA010120220808607182,1168010100,1.16801010010671e+18,671-31,카페아에,강남점,3110967,170.49,0.0,61.90405186376235,False
308,MA010120220812916557,1159010700,1.15901070010318e+18,318-8,에스티이사사,,3130272,629.98,0.0,68.37382147087878,True
309,MA010120220802085837,1120010900,1.12001090011777e+18,1777,디무무,,3110109,68.83,0.0,37.83670111020717,False
310,MA010120220806440777,1154510200,1.15451020011058e+18,1058-28,행스카페,,3110735,133.84,0.0,42.89074520759768,False
311,MA010120220811698001,1162010200,1.16201020011694e+18,1694,민스가베,,3130288,3578.99,4.805024824987581,0.0,False
312,MA010120220812691255,1168011100,,598,커스텀커피세곡점,,3110998,,,,
313,MA0101202303A0120594,1129013700,1.12901370010065e+18,65,요지트,,3110323,0.0,0.0,39.92511962409338,False
314,MA010120220806696567,1141011700,1.14101170010188e+18,188-65,노란손수건,,3120093,138.56,0.0,25.34714474615649,False
315,MA010120220811715190,1114013800,1.11401380010014e+18,14-2,설빙충무로점,,3120032,0.0,12.238033891168314,42.20413364209914,False
316,MA010120220814348210,1159010800,1.15901080010344e+18,344-1,카페529,,3110824,,,,
317,MA0106202406A2464833,1171010700,1.17101070010097e+18,97-7,스타벅스,가락본동,3120234,263.975,0.0,51.050269396169455,False
318,MA0101202305A0102437,1117010200,1.1170102001000104e+18,1-510,끼,,3130060,,,,
319,MA010120220805518649,1144010800,1.1440108001002e+18,20-10,얀앤욘,,3110580,,,,
320,MA0101202302A0036296,1144012000,1.14401200010347e+18,347-3,조블라,,3130191,78.48,0.0,18.784207660784137,False
321,MA010120220812994293,1114016500,1.11401650010246e+18,246,로투스랩,,3130052,70.94,0.0,33.48469760231275,False
322,MA010120220812228674,1156013200,1.15601320010315e+18,315-8,백스트로크,,3110787,80.0,13.006247377325524,29.639929745078547,False
323,MA0101202409A0149481,1156013200,1.15601320010315e+18,315-8,커딕트커피CODDICTCOFFEE,,3110787,80.0,13.006247377325524,29.639929745078547,False
324,MA0101202212A0039773,1117013100,1.1170131001079e+18,790-12,세드릭커피컴퍼니,,3110096,70.21,0.0,21.19109042826084,False
325,MA010120220803900848,1129012500,1.12901250010156e+18,156-3,아임빈,,3110312,141.17,8.349304679615177,50.677186172303486,False
326,MA010120220800299599,1117012100,1.11701210010041e+18,41-19,연진,,3130056,66.12,8.703690601838282,41.55832196905015,False
327,MA010120220802784599,1114016200,1.11401620010377e+18,377-43,퀸즈베리도넛하우스,,3110049,71.13,0.0,36.26299717243676,False
328,MA010120220812985460,1165010100,1.165010100109e+18,900-37,방배동커피집,,3110922,83.62,0.0,26.501293770300013,False
329,MA0101202411A0119768,1165010100,1.165010100109e+18,900-37,비어니스트유기농베이커리,,3110922,83.62,0.0,26.501293770300013,False
330,MA010120220813164764,1141011200,1.14101120010034e+18,34-21,베가니끄,,3130178,0.0,0.0,32.63758481502741,False
331,MA010120220806307820,1129013300,1.12901330010396e+18,396-41,요거프레소,,3130117,0.0,24.897475787339516,54.13415410578272,False
332,MA0106202201A0655138,1168010100,1.16801010010701e+18,701-2,원피앤에스,,3120204,905.69,0.0,0.0,True
333,MA010120220810234062,1135010500,1.13501050010617e+18,617,빽다방노원문화의,거리점,3120081,981.76,1.2634265954940351,0.0,True
334,MA0101202406A0542237,1111010600,1.11101060010105e+18,105,인텔리젠시아커피서촌,,3120002,164.58,8.847623615666953,30.917919050961316,True
335,MA010120220804848931,1147010100,1.14701010011003e+18,1003-16,워니트리,,3110616,,,,
336,MA010120220814383277,1144012300,1.14401230010467e+18,467-18,오늘의위로,,3110542,,,,
337,MA0101202303A0084047,1141011900,1.1410119001034e+18,340-12,밍기적,,3110498,,,,
338,MA010120220810290434,1117013000,1.11701300010034e+18,34-91,스위트이스트,,3130061,,,,
339,MA010120220814338014,1130510300,1.13051030010222e+18,222-3,소소카페,,3110367,53.3,3.90920869316356,24.782395295782784,False
340,MA010120220807125288,1130510300,1.13051030010435e+18,435-50,마을찻집마주이야기,,3110342,,,,
341,MA0101202211A0059810,1117013000,1.11701300010044e+18,44-18,매머드익스프레스용산,구청점,3110082,118.02,0.0,27.719489084626364,False
342,MA010120220800285981,1117012900,,301-53,이디야커피,,3130058,,,,
343,MA010120220810206758,1123010300,1.1230103001013704e+18,137-510,일찍여는카페,,3110191,,,,
344,MA010120220809696895,1174010900,1.17401090010087e+18,87-4,피카롱,,3111069,59.65,0.0,0.0,False
345,MA010120220813600144,1156013300,1.15601330010756e+18,756-4,이디야커피대림1동점,,3110779,143.47,0.0,26.28939951360961,True
346,MA010120220804174431,1165010800,1.1650108001158e+18,1580-6,오도레,,3120172,337.32,20.05162370882424,51.15187975970514,True
347,MA0101202406A0066910,1165010800,1.1650108001158e+18,1580-6,커피베이서초사임당점,,3120172,337.32,20.05162370882424,51.15187975970514,True
348,MA0101202310A0093831,1126010100,1.12601010010463e+18,463-25,사가커피,,3130112,44.25,0.0,29.796746786492086,False
349,MA0101202406A0179877,1144012400,,239-45,케이오지,,3110562,,,,
350,MA0101202306A0060223,1156012600,1.15601260010036e+18,36-33,할로,,3110757,52.26,0.0,33.33889273887904,False
351,MA010120220800375718,1162010200,1.16201020010755e+18,755-14,샌드데이,미성점,3130278,0.0,8.245219128626141,44.29337038754548,False
352,MA010120220809997484,1114010300,,29-1,뉴서울호텔,시청지점,3120023,,,,
353,MA010120220803108425,1147010300,1.14701030010114e+18,114-18,뉴제로마켓,,3130202,77.45,0.0,0.0,False
354,MA0101202306A0022618,1141011600,1.1410116001003e+18,30-6,비엔나커피하우스,신촌점,3120094,0.0,10.31424328464861,54.55365938144533,False
355,MA0101202209A0079458,1111017400,1.11101740010315e+18,315-1,빽다방동묘역점,,3120017,0.0,0.0,20.66159451032118,False
356,MA0101202406A0263608,1174010800,1.17401080010429e+18,429-10,더벤티,,3120245,246.34,20.49482372421001,54.7493318090937,False
357,MA0101202308A0067110,1171010100,1.17101010010211e+18,211,별콩다방,잠실새내점,3130311,0.0,0.0,21.02527798589649,False
358,MA010120220800218802,1144012100,1.14401210010148e+18,148-3,낙랑파라,,3110564,,,,
359,MA0101202409A0029994,1114013200,,132-12,헤이키커피충무로점,,3120032,,,,
360,MA010120220813058298,1121510300,1.12151030010218e+18,218-37,만렙커피,구의점,3120059,,,,
361,MA010120220808471756,1126010200,1.12601020010101e+18,101,이디야상봉,중앙점,3120069,1597.78,0.0,0.0,False
362,MA0101202406A0144081,1126010200,1.12601020010101e+18,101,빽다방상봉이지,팰리스점,3120069,1597.78,0.0,0.0,False
363,MA010120220800323883,1117013600,1.1170136001026e+18,260-7,빅벨에프앤비,,3130062,,,,
364,MA010120220802902996,1171010100,1.17101010010188e+18,188,신천비버리지,,3120225,0.0,0.0,40.45319790043401,False
365,MA010120220809576129,1117010200,,1-486,잎차,,3130060,,,,
366,MA010120220812495554,1130510100,,860-289,커피에반하다,,3120078,,,,
367,MA0101202211A0029659,1144012400,1.14401240010227e+18,227-16,부트카페,,3130192,139.85,0.0,38.76308240833378,False
368,MA010120220807131467,1130510100,1.1305101001086002e+18,860-188,아마스빈미아사거리역점,,3120078,100.8,0.0,29.29654964510205,False
369,MA010120220804785986,1117010500,1.11701050010081e+18,81-3,골드버튼커피,,3120045,180.33,0.0,53.87252056008235,False
370,MA010120220808462068,1117013000,,123-32,에이치지케이그룹이태원지점,,3120046,,,,
371,MA010120220803496779,1114013400,1.11401340010189e+18,189-22,은정,,3130032,0.0,6.339620269591444,29.658914332223965,False
372,MA0101202210A0062380,1162010200,1.16201020010727e+18,727-15,모크커피;MOCC,,3130278,54.34,0.0,29.84575878348598,False
373,MA0106202211A1669540,1162010200,1.16201020010727e+18,727-15,뫀커피점,,3130278,54.34,0.0,29.84575878348598,False
