,상가업소번호,상호명,지점명,TRDAR_CD,estimated_총_유동인구_수_total,estimated_시간대_00_06_유동인구_수_total,estimated_시간대_06_11_유동인구_수_total,estimated_시간대_11_14_유동인구_수_total,estimated_시간대_14_17_유동인구_수_total,estimated_시간대_17_21_유동인구_수_total,estimated_시간대_21_24_유동인구_수_total,상권_코드,매출_최대_시간대,피크_유동인구_수_상권별,기준_년분기_코드,피크_유동인구_수_11~14
205,MA010120220805062732,리프커피바,,3111013,41624,10727,7600,4951,5097,7800,5449,3111013.0,17_21,7800.0,20244.0,4951
206,MA0101202210A0042933,홍콩다방중랑,구청점,3130113,41540,9590,7855,4995,5465,8125,5510,3130113.0,11_14,4995.0,20244.0,4995
207,MA0101202308A0043289,빽다방중랑,구청점,3130113,41540,9590,7855,4995,5465,8125,5510,3130113.0,11_14,4995.0,20244.0,4995
208,MA010120220802889192,바리스타폴커피칸타타,,3130113,41540,9590,7855,4995,5465,8125,5510,3130113.0,11_14,4995.0,20244.0,4995
209,MA010120220803226363,커피베이중랑,구청점,3130113,41540,9590,7855,4995,5465,8125,5510,3130113.0,11_14,4995.0,20244.0,4995
210,MA0101202411A0036766,공차중랑,구청점,3130113,41540,9590,7855,4995,5465,8125,5510,3130113.0,11_14,4995.0,20244.0,4995
211,MA010120220805010295,향기나는굴뚝,,3110909,21669,3541,5578,2946,3093,3958,2554,3110909.0,11_14,2946.0,20242.0,2946
212,MA0101202406A0480611,커피바102,,3110346,118927,35816,22878,13183,12710,18497,15844,3110346.0,17_21,18497.0,20244.0,13183
213,MA010120220811971488,피프틴커피,,3130060,34195,7737,6559,4152,4619,6728,4399,3130060.0,17_21,6728.0,20244.0,4152
214,MA010120220802972446,카페소소,,3110371,146753,36951,32187,18399,17489,23487,18240,3110371.0,11_14,18399.0,20244.0,18399
215,MA0101202308A0092339,구하니커피,,3130099,93263,15610,18799,13079,14302,19937,11536,3130099.0,14_17,14302.0,20244.0,13079
216,MA010120220806928741,이디야커피오금,중앙점,3111032,59040,11590,12096,8741,8781,11291,6541,3111032.0,11_14,8741.0,20244.0,8741
217,MA0101202409A0034113,자몽자몽,신대방점,3120151,232386,53060,48545,34230,33593,37534,25431,3120151.0,11_14,34230.0,20244.0,34230
218,MA010120220812296005,매머드익스프레스보라매공원점,,3120151,232386,53060,48545,34230,33593,37534,25431,3120151.0,11_14,34230.0,20244.0,34230
219,MA010120220808440153,카페,,3120151,232386,53060,48545,34230,33593,37534,25431,3120151.0,11_14,34230.0,20244.0,34230
220,MA0101202406A0342283,칼도에스프레소바,,3120151,232386,53060,48545,34230,33593,37534,25431,3120151.0,11_14,34230.0,20244.0,34230
221,MA010120220809806690,마리크루아상,,3120151,232386,53060,48545,34230,33593,37534,25431,3120151.0,11_14,34230.0,20244.0,34230
222,MA0101202211A0099165,그로비,,3120151,232386,53060,48545,34230,33593,37534,25431,3120151.0,11_14,34230.0,20244.0,34230
223,MA0106202301A1337298,체크커피,,3120151,232386,53060,48545,34230,33593,37534,25431,3120151.0,11_14,34230.0,20244.0,34230
224,MA010120220806658531,투썸플레이스,교대역점,3120173,50485,6601,10596,9232,9064,10309,4684,3120173.0,11_14,9232.0,20244.0,9232
225,MA010120220804546617,피컨트,,3110082,17351,4029,3001,2350,2452,3342,2177,3110082.0,11_14,2350.0,20244.0,2350
226,MA010120220805491881,소적두,성수점,3130070,19729,3980,3895,3047,3160,3599,2048,3130070.0,11_14,3047.0,20244.0,3047
227,MA010120220800023103,수요일,,3120008,20766,1996,3980,4584,4589,4135,1483,3120008.0,11_14,4584.0,20244.0,4584
228,MA0101202406A0168573,카페코르안암점,,3110304,121112,27491,26434,15737,15654,21413,14383,3110304.0,11_14,15737.0,20244.0,15737
229,MA010120220806425665,메종인디아트래블앤북스,,3110916,122923,31473,25449,14902,14856,20497,15745,3110916.0,21_24,15745.0,20244.0,14902
230,MA010120220814008682,이알커피연희,,3110510,278981,82200,60667,30197,29508,41255,35154,3110510.0,11_14,30197.0,20244.0,30197
231,MA010120220814085021,채one,,3111086,30141,6126,6536,4602,4213,5281,3383,3111086.0,11_14,4602.0,20244.0,4602
232,MA0101202409A0024377,컴포즈커피,화곡역점,3120120,69234,13246,13810,9171,9625,14315,9068,3120120.0,17_21,14315.0,20244.0,9171
233,MA010120220800938547,석커피숍,,3130235,27492,3462,4534,4147,4997,6887,3465,3130235.0,17_21,6887.0,20244.0,4147
234,MA0101202301A0103400,빽다방개봉역,북부점,3110703,80460,15654,15846,10557,11396,16968,10039,3110703.0,17_21,16968.0,20244.0,10557
235,MA010120220801045304,커피더주다,,3110983,113121,29871,23362,13428,13674,18400,14387,3110983.0,11_14,13428.0,20244.0,13428
236,MA0101202406A0116985,오늘의당도,,3110857,368851,109184,76420,39746,40057,54982,48461,,,,,39746
237,MA010120220804760460,델링유,,3110832,132397,29800,26997,17129,17383,24542,16545,,,,,17129
238,MA010120220812276273,리프레셔스,,3120163,240961,72000,50571,25998,25361,35869,31163,3120163.0,17_21,35869.0,20244.0,25998
239,MA010120220811805866,크로플로신당점,,3130049,79593,16977,15713,11152,11120,14931,9702,,,,,11152
240,MA0101202406A0371539,풀떼기,,3120172,62899,11751,13685,10197,10041,10800,6426,3120172.0,11_14,10197.0,20244.0,10197
241,MA010120220808019542,타자기,,3130060,34195,7737,6559,4152,4619,6728,4400,3130060.0,17_21,6728.0,20244.0,4152
242,MA0101202411A0068711,오즈커피&맥주,,3130155,42084,8307,7542,6207,7371,8574,4083,,,,,6207
243,MA0101202406A0417205,지금;여기커피앤비어,,3130155,42084,8307,7542,6207,7371,8574,4083,,,,,6207
244,MA010120220813913200,커피_#샵,,3130155,42084,8307,7542,6207,7371,8574,4083,,,,,6207
245,MA010120220812336066,렌테,,3110562,39490,8902,7068,4772,5566,8016,5164,3110562.0,14_17,5566.0,20244.0,4772
246,MA010120220804546755,조앤도슨,,3110562,39490,8902,7068,4772,5566,8016,5164,3110562.0,14_17,5566.0,20244.0,4772
247,MA010120220800336756,별다방,,3110759,67271,10323,13299,10712,11247,14338,7351,3110759.0,17_21,14338.0,20244.0,10712
248,MA010120220800971924,커피할루카,,3110938,31679,4987,7011,5529,5701,5569,2883,3110938.0,11_14,5529.0,20244.0,5529
249,MA0101202209A0088960,단희,,3130060,34195,7737,6559,4152,4619,6728,4400,3130060.0,17_21,6728.0,20244.0,4152
250,MA010120220813751830,쎄이썸띵,,3120002,22612,2957,4103,4083,4360,4787,2322,3120002.0,14_17,4360.0,20244.0,4083
251,MA0101202411A0083973,아이키친,마포점,3110577,83539,18374,15455,10254,11831,17451,10173,3110577.0,11_14,10254.0,20244.0,10254
252,MA010120220807385540,레인드랍이수점,,3110851,276288,86861,57103,26219,25372,40985,39749,,,,,26219
253,MA0101202306A0031713,더치앤빈서울고,사거리점,3120168,30904,4562,6564,5707,5818,5543,2709,3120168.0,11_14,5707.0,20244.0,5707
254,MA010120220804877707,메가엠지씨커피신림역,사거리점,3120157,114289,27038,22002,13352,14070,22078,15749,3120157.0,17_21,22078.0,20244.0,13352
255,MA0101202311A0071823,팥고당명일명성점,,3111080,28573,7028,5777,3363,3344,5270,3791,3111080.0,06_11,5777.0,20244.0,3363
256,MA010120220800034347,카페효제눅,,3120013,73495,11809,16387,13517,13251,11977,6553,3120013.0,11_14,13517.0,20244.0,13517
257,MA0101202209A0086786,홈스윗홈,,3110554,57008,10043,11940,8562,8917,11058,6488,3110554.0,14_17,8917.0,20244.0,8562
258,MA010120220814232627,설빙상계역점,,3110431,46574,7431,8485,6629,7203,11111,5715,3110431.0,17_21,11111.0,20244.0,6629
259,MA0106202201A0153123,커피빈신촌점,코리아,3130175,16809,2710,3229,2466,2638,3721,2045,3130175.0,17_21,3721.0,20244.0,2466
260,MA010120220810483784,대복상회,,3130007,62076,6549,12249,13636,13818,11354,4470,3130007.0,14_17,13818.0,20244.0,13636
261,MA010120220802913004,명동커피숍,,3130178,7910,1327,1646,1441,1410,1334,751,3130178.0,11_14,1441.0,20244.0,1441
262,MA0101202411A0074790,할리스신대방삼거리역점,,3120152,39707,7855,7693,5123,5592,8205,5239,3120152.0,17_21,8205.0,20244.0,5123
263,MA010120220805413720,인치스,,3110120,18602,3502,3349,3116,3374,3534,1728,3110120.0,17_21,3534.0,20244.0,3116
264,MA0101202411A0059219,동감,,3120002,22612,2957,4103,4083,4360,4787,2322,3120002.0,14_17,4360.0,20244.0,4083
265,MA010120220805498519,만랩커피동평화패션타운점,,3130048,11351,2754,2258,1618,1472,1702,1549,3130048.0,06_11,2258.0,20244.0,1618
266,MA010120220806908623,티하우스,,3111054,200456,50488,38552,21993,23498,37289,28635,,,,,21993
267,MA0101202406A0345615,코코버블티명동,중앙점,3120028,35640,1972,7243,8199,8403,7709,2114,3120028.0,11_14,8199.0,20244.0,8199
268,MA0101202411A0008696,달리는커피서울삼각산점,,3110354,38238,8424,7518,4881,5273,7353,4787,3110354.0,11_14,4881.0,20244.0,4881
269,MA010120220808128152,카페클라라,,3110935,197316,46701,41243,26983,26095,33067,23228,,,,,26983
270,MA0101202308A0080555,퐁치커피이수역점,,3110848,166211,52571,34645,16007,15945,24469,22573,3110848.0,17_21,24469.0,20244.0,16007
271,MA010120220804124917,카페HBD,,3110641,87082,26815,18732,8766,8518,12662,11590,3110641.0,11_14,8766.0,20244.0,8766
272,MA0101202309A0022962,누와,,3130073,123255,30750,23253,15077,16012,21821,16343,3130073.0,17_21,21821.0,20244.0,15077
273,MA0101202409A0099011,카페오방,,3110463,149163,36669,30121,16629,17146,27208,21391,3110463.0,11_14,16629.0,20244.0,16629
274,MA0101202211A0025676,카페하이,,3110708,233977,75383,49021,22973,22382,33169,31049,,,,,22973
275,MA010120220809300704,빽다방,월곡역점,3120075,15354,3532,3125,2015,2062,2756,1863,3120075.0,11_14,2015.0,20244.0,2015
276,MA0101202306A0022690,플로우FLOW,,3110082,17351,4029,3001,2350,2452,3342,2177,3110082.0,11_14,2350.0,20244.0,2350
277,MA010120220800544081,유니토스엔카페주,,3110667,26550,3470,6115,4315,4390,5450,2815,3110667.0,11_14,4315.0,20244.0,4315
278,MA010120220812135593,카마노,코리아,3110667,26550,3470,6115,4315,4390,5450,2815,3110667.0,11_14,4315.0,20244.0,4315
279,MA0106202201A0963655,롯데컬처웍스㈜롯데시네마가양,,3110667,26550,3470,6115,4315,4390,5450,2815,3110667.0,11_14,4315.0,20244.0,4315
280,MA0101202406A0122495,카페쿠디,,3110667,26550,3470,6115,4315,4390,5450,2815,3110667.0,11_14,4315.0,20244.0,4315
281,MA0106202406A2465804,스타벅스,가양역,3110667,26550,3470,6115,4315,4390,5450,2815,3110667.0,11_14,4315.0,20244.0,4315
282,MA0106202406A2465601,스타벅스,서대문역,3120001,82108,8452,19040,16264,15924,15816,6610,3120001.0,11_14,16264.0,20244.0,16264
283,MA010120220806945587,커피기업디타워돈의문점,,3120001,82108,8452,19040,16264,15924,15816,6610,3120001.0,11_14,16264.0,20244.0,16264
284,MA0101202308A0093522,메가엠지씨커피,성수역점,3120052,45756,4870,9022,9016,9688,9534,3626,3120052.0,11_14,9016.0,20244.0,9016
285,MA010120220803750599,Webconey,,3120052,45756,4870,9022,9016,9688,9534,3626,3120052.0,11_14,9016.0,20244.0,9016
286,MA010120220813482205,씽씽커피,,3130324,166380,51050,34476,17699,16662,24065,22429,3130324.0,11_14,17699.0,20244.0,17699
287,MA010120220800365399,카페리시오,,3110760,48376,9054,11250,7508,7151,7983,5430,3110760.0,11_14,7508.0,20244.0,7508
288,MA010120220809778001,삼광석회카페아셀,,3111062,72813,20728,14660,8167,7881,11423,9955,3111062.0,11_14,8167.0,20244.0,8167
289,MA010120220811889254,웜히어,,3130070,19729,3980,3895,3047,3160,3599,2048,3130070.0,11_14,3047.0,20244.0,3047
290,MA010120220803776588,커피볶는집낙타,,3130070,19729,3980,3895,3047,3160,3599,2048,3130070.0,11_14,3047.0,20244.0,3047
291,MA010120220814085547,매머드익스프레스을지로,입구점,3120026,12775,702,2890,2989,3036,2473,684,3120026.0,11_14,2989.0,20244.0,2989
292,MA0101202409A0159982,카페레인보우,,3110835,64635,12705,13553,8534,8824,12947,8071,,,,,8534
293,MA010120220811878493,에그카페24,가좌점,3110469,101586,26523,20803,12357,11918,16733,13251,3110469.0,11_14,12357.0,20244.0,12357
294,MA0101202406A0387719,카페보스,신길점,3110805,84528,23284,16454,8937,9358,14682,11812,,,,,8937
295,MA0101202310A0089089,컴포즈커피서울경희대점,,3120064,55848,10482,11558,8362,8006,10376,7064,3120064.0,11_14,8362.0,20244.0,8362
296,MA010120220804686815,비브릿지,,3120064,55848,10482,11558,8362,8006,10376,7064,3120064.0,11_14,8362.0,20244.0,8362
297,MA010120220803173480,까까당,,3110369,129094,36202,26530,14039,14131,20615,17577,3110369.0,11_14,14039.0,20244.0,14039
298,MA010120220808496271,차밍디쉬,,3120186,56862,8484,10086,9606,10290,12406,5990,3120186.0,11_14,9606.0,20244.0,9606
299,MA010120220800128142,빈스빈스커피가로수길점,,3120186,56862,8484,10086,9606,10290,12406,5990,3120186.0,11_14,9606.0,20244.0,9606
300,MA010120220804602992,베러,,3110126,30697,3733,5661,5909,6360,6458,2575,3110126.0,14_17,6360.0,20244.0,5909
301,MA010120220805473485,광흥창카페,,3110568,64029,15089,13287,7970,8778,11319,7586,3110568.0,11_14,7970.0,20244.0,7970
302,MA010120220803862561,한잎,,3110250,110343,21991,21567,15578,17081,21644,12482,,,,,15578
303,MA010120220811794725,채플린커피호프,,3110858,70810,17190,15248,7579,7903,12736,10155,3110858.0,17_21,12736.0,20244.0,7579
304,MA010120220807096965,정정,,3130042,48104,9055,9628,6967,7238,9549,5668,3130042.0,11_14,6967.0,20244.0,6967
305,MA0101202406A0245564,놀면뭐하개,,3120134,34905,7523,7041,4751,4889,6422,4280,3120134.0,17_21,6422.0,20244.0,4751
306,MA010120220808607182,카페아에,강남점,3110967,133448,25258,28302,23481,21428,21963,13016,3110967.0,11_14,23481.0,20244.0,23481
307,MA010120220812916557,에스티이사사,,3130272,32357,7295,6592,4196,4636,5954,3684,,,,,4196
308,MA010120220802085837,디무무,,3110109,53459,12371,10504,6415,7047,10347,6776,3110109.0,14_17,7047.0,20244.0,6415
309,MA010120220806440777,행스카페,,3110735,116652,37125,24151,11322,11100,16870,16084,3110735.0,11_14,11322.0,20244.0,11322
310,MA010120220811698001,민스가베,,3130288,15449,3570,2950,1668,2020,3154,2087,,,,,1668
311,MA010120220812691255,커스텀커피세곡점,,3110998,13833,2636,2944,2010,2030,2566,1648,3110998.0,11_14,2010.0,20244.0,2010
312,MA0101202303A0120594,요지트,,3110323,142664,40156,28825,15770,15501,23138,19273,3110323.0,11_14,15770.0,20244.0,15770
313,MA010120220806696567,노란손수건,,3120093,15665,3134,3090,2266,2271,3032,1872,3120093.0,14_17,2271.0,20244.0,2266
314,MA010120220811715190,설빙충무로점,,3120032,28478,3755,5993,5380,5261,5550,2539,3120032.0,11_14,5380.0,20244.0,5380
315,MA010120220814348210,카페529,,3110824,22797,4589,5170,3090,3110,4229,2609,3110824.0,11_14,3090.0,20244.0,3090
316,MA0106202406A2464833,스타벅스,가락본동,3120234,66126,14119,13275,9514,9342,12097,7780,3120234.0,11_14,9514.0,20244.0,9514
317,MA0101202305A0102437,끼,,3130060,34195,7737,6559,4152,4619,6728,4400,3130060.0,17_21,6728.0,20244.0,4152
318,MA010120220805518649,얀앤욘,,3110580,222384,58346,45832,25277,26231,36945,29753,3110580.0,14_17,26231.0,20244.0,25277
319,MA0101202302A0036296,조블라,,3130191,11956,1254,1514,1959,2589,3300,1339,3130191.0,17_21,3300.0,20244.0,1959
320,MA010120220812994293,로투스랩,,3130052,330209,76846,66625,42485,43346,59298,41609,3130052.0,06_11,66625.0,20244.0,42485
321,MA010120220812228674,백스트로크,,3110787,1169412,275256,224264,136764,152302,228532,152294,,,,,136764
322,MA0101202409A0149481,커딕트커피CODDICTCOFFEE,,3110787,1169412,275256,224264,136764,152302,228532,152294,,,,,136764
323,MA0101202212A0039773,세드릭커피컴퍼니,,3110096,33942,4475,7227,5442,6167,7394,3237,3110096.0,11_14,5442.0,20244.0,5442
324,MA010120220803900848,아임빈,,3110312,32414,6433,7113,5369,5025,5194,3280,3110312.0,11_14,5369.0,20244.0,5369
325,MA010120220800299599,연진,,3130056,61517,12550,11787,8659,8934,12088,7498,3130056.0,11_14,8659.0,20244.0,8659
326,MA010120220802784599,퀸즈베리도넛하우스,,3110049,45395,8085,9127,7217,7340,8839,4788,3110049.0,17_21,8839.0,20244.0,7217
327,MA010120220812985460,방배동커피집,,3110922,524334,165796,115414,56456,53678,68782,64208,3110922.0,11_14,56456.0,20244.0,56456
328,MA0101202411A0119768,비어니스트유기농베이커리,,3110922,524334,165796,115414,56456,53678,68782,64208,3110922.0,11_14,56456.0,20244.0,56456
329,MA010120220813164764,베가니끄,,3130178,7910,1327,1646,1441,1410,1334,751,3130178.0,11_14,1441.0,20244.0,1441
330,MA010120220806307820,요거프레소,,3130117,61887,12869,11164,7638,8867,13235,8113,3130117.0,11_14,7638.0,20244.0,7638
331,MA0106202201A0655138,원피앤에스,,3120204,57588,6950,12951,11493,11231,10467,4497,3120204.0,11_14,11493.0,20244.0,11493
332,MA010120220810234062,빽다방노원문화의,거리점,3120081,61659,9783,11050,9436,10349,13831,7210,3120081.0,17_21,13831.0,20244.0,9436
333,MA0101202406A0542237,인텔리젠시아커피서촌,,3120002,22612,2957,4103,4083,4360,4787,2322,3120002.0,14_17,4360.0,20244.0,4083
334,MA010120220804848931,워니트리,,3110616,72699,22463,16174,8291,7188,9305,9279,3110616.0,17_21,9305.0,20244.0,8291
335,MA010120220814383277,오늘의위로,,3110542,71105,20462,14995,7686,7368,11018,9576,3110542.0,11_14,7686.0,20244.0,7686
336,MA0101202303A0084047,밍기적,,3110498,225801,63935,43497,23014,24286,37919,33150,3110498.0,14_17,24286.0,20244.0,23014
337,MA010120220810290434,스위트이스트,,3130061,41158,6123,6818,6546,7051,9633,4984,,,,,6546
338,MA010120220814338014,소소카페,,3110367,163929,37584,30781,19973,20781,31809,23002,3110367.0,17_21,31809.0,20244.0,19973
339,MA010120220807125288,마을찻집마주이야기,,3110342,293467,91180,61216,28152,28224,43231,41465,,,,,28152
340,MA0101202211A0059810,매머드익스프레스용산,구청점,3110082,17351,4029,3001,2350,2452,3342,2177,3110082.0,11_14,2350.0,20244.0,2350
341,MA010120220800285981,이디야커피,,3130058,31946,6203,7148,4648,4354,5799,3794,3130058.0,11_14,4648.0,20244.0,4648
342,MA010120220810206758,일찍여는카페,,3110191,125674,29501,26308,16211,16760,21399,15494,3110191.0,11_14,16211.0,20244.0,16211
343,MA010120220809696895,피카롱,,3111069,508333,150337,106607,54703,53395,75465,67826,3111069.0,17_21,75465.0,20244.0,54703
344,MA010120220813600144,이디야커피대림1동점,,3110779,121504,39972,24308,10965,10736,17685,17837,,,,,10965
345,MA010120220804174431,오도레,,3120172,125798,23502,27370,20394,20082,21600,12852,3120172.0,11_14,20394.0,20244.0,20394
346,MA0101202406A0066910,커피베이서초사임당점,,3120172,125798,23502,27370,20394,20082,21600,12852,3120172.0,11_14,20394.0,20244.0,20394
347,MA0101202310A0093831,사가커피,,3130112,121972,25718,25026,14762,15704,24194,16569,3130112.0,17_21,24194.0,20244.0,14762
348,MA0101202406A0179877,케이오지,,3110562,19744,4451,3534,2386,2783,4008,2582,3110562.0,14_17,2783.0,20244.0,2386
349,MA0101202306A0060223,할로,,3110757,22376,4904,4749,3014,3066,3883,2760,3110757.0,11_14,3014.0,20244.0,3014
350,MA010120220800375718,샌드데이,미성점,3130278,55861,14728,10800,6283,6777,9806,7467,3130278.0,14_17,6777.0,20244.0,6283
351,MA010120220809997484,뉴서울호텔,시청지점,3120023,33184,2085,7148,7973,7871,6373,1736,3120023.0,11_14,7973.0,20244.0,7973
352,MA010120220803108425,뉴제로마켓,,3130202,33038,8133,6145,3961,4359,6138,4303,3130202.0,11_14,3961.0,20244.0,3961
353,MA0101202306A0022618,비엔나커피하우스,신촌점,3120094,55064,9586,9340,7940,8474,12623,7101,3120094.0,17_21,12623.0,20244.0,7940
354,MA0101202209A0079458,빽다방동묘역점,,3120017,120574,20701,24801,18337,18778,24068,13889,3120017.0,11_14,18337.0,20244.0,18337
355,MA0101202406A0263608,더벤티,,3120245,60595,11834,12141,8908,9211,11761,6740,3120245.0,11_14,8908.0,20244.0,8908
356,MA0101202308A0067110,별콩다방,잠실새내점,3130311,78354,18925,14752,9079,9758,15302,10537,3130311.0,14_17,9758.0,20244.0,9079
357,MA010120220800218802,낙랑파라,,3110564,33533,3586,4644,5410,6832,9282,3779,3110564.0,17_21,9282.0,20244.0,5410
358,MA0101202409A0029994,헤이키커피충무로점,,3120032,28478,3755,5993,5380,5261,5550,2539,3120032.0,11_14,5380.0,20244.0,5380
