상가업소번호,TRDAR_CD,도로명주소,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수,상권_코드,매출_최대_시간대,기준_년분기_코드,피크_유동인구_수_상권별,피크_유동인구_수_11_14
MA010120220813289327,3120039,서울특별시 중구 퇴계로 397,,,,,,,,3120039,11_14,20244,,
MA010120220811770920,3110435,서울특별시 노원구 공릉로 229-1,7864.625,2389.25,1650.0625,839.6875,785.75,1097.5625,1102.25,3110435,11_14,20244,839.6875,839.6875
MA010120220804426732,3111020,서울특별시 송파구 오금로27길 8,,,,,,,,3111020,11_14,20244,,
MA010120220803544182,3120031,서울특별시 중구 을지로 124-1,38928.51851851852,2733.5185185185187,8414.055555555555,8312.777777777777,8364.425925925925,8189.277777777777,2914.4444444444443,3120031,11_14,20244,8312.777777777777,8312.777777777777
MA0101202309A0079520,3120203,서울특별시 강남구 선릉로129길 11,44516.75,6678.9,8872.5,7961.275,8121.775,8619.7,4262.6,3120203,11_14,20244,7961.275,7961.275
MA010120220811982063,3130178,서울특별시 서대문구 이화여대길 52-15,,,,,,,,3130178,11_14,20244,,
MA010120220803832299,3120053,서울특별시 광진구 아차산로 235,17471.341463414636,3162.6341463414637,2811.243902439024,2204.8048780487807,2546.4573170731705,4234.40243902439,2511.8048780487807,3120053,17_21,20244,4234.40243902439,
MA010120220813329261,3120053,서울특별시 광진구 아차산로 235,17471.341463414636,3162.6341463414637,2811.243902439024,2204.8048780487807,2546.4573170731705,4234.40243902439,2511.8048780487807,3120053,17_21,20244,4234.40243902439,
MA010120220811946517,3110068,서울특별시 용산구 원효로89길 33,97378.94444444444,24510.88888888889,20651.666666666668,12436.555555555557,12248.222222222224,15787.555555555557,11744.055555555557,3110068,11_14,20244,12436.555555555557,12436.555555555557
MA0101202305A0182284,3110879,서울특별시 관악구 양산길 1,,,,,,,,,nan,,,
MA010120220812936847,3120050,서울특별시 성동구 성수일로1길 18,22081.11111111111,3199.4444444444443,4326.333333333333,4026.3333333333335,4300.888888888889,4323.111111111111,1905.0,3120050,11_14,20244,4026.3333333333335,4026.3333333333335
MA010120220813466674,3130190,서울특별시 마포구 어울마당로 88,24852.14285714286,3857.5238095238096,3018.619047619048,3384.7619047619046,4589.095238095239,6695.666666666667,3306.3809523809523,3130190,17_21,20244,6695.666666666667,
MA010120220805037015,3110076,서울특별시 용산구 이태원로 4,,,,,,,,3110076,11_14,20244,,
MA0101202309A0026548,3130058,서울특별시 용산구 이촌로75길 16-9,42592.0,8270.0,9530.333333333334,6197.0,5805.0,7731.666666666667,5058.0,3130058,11_14,20244,6197.0,6197.0
MA0101202406A0326897,3130118,서울특별시 성북구 보국문로16길 60,99806.5,25955.5,21276.0,11692.0,11742.0,16305.0,12837.0,3130118,11_14,20244,11692.0,11692.0
MA0101202311A0102365,3110468,서울특별시 은평구 진흥로1나길 2,134155.61111111112,39740.5,26611.33333333333,13416.055555555557,13899.777777777776,21804.444444444445,18683.555555555555,3110468,11_14,20244,13416.055555555557,13416.055555555557
MA010120220806700247,3120068,서울특별시 중랑구 면목로45길 3-10,20230.92857142857,3607.785714285714,3860.642857142857,2723.3571428571427,2874.6428571428573,4392.0,2772.5,3120068,17_21,20244,4392.0,
MA0101202411A0081318,3120048,서울특별시 성동구 장터길 34,128826.28571428572,30018.714285714286,25239.14285714286,15399.142857142857,16368.57142857143,25008.285714285717,16792.428571428572,3120048,11_14,20244,15399.142857142857,15399.142857142857
MA010120220813699361,3120208,서울특별시 강남구 압구정로79길 8,37429.86486486487,6273.675675675676,7684.189189189189,6494.540540540541,6478.459459459459,6769.189189189189,3729.810810810811,3120208,11_14,20244,6494.540540540541,6494.540540540541
MA010120220803148675,3110544,서울특별시 마포구 포은로 87,49500.61386138614,14324.772277227725,9509.89108910891,5188.752475247525,5469.693069306931,8127.425742574257,6880.118811881188,3110544,14_17,20244,5469.693069306931,
MA010120220813656456,3130258,서울특별시 영등포구 신풍로 87,19257.0,5156.5,3905.5,2202.0,2199.5,3234.5,2559.5,3130258,14_17,20244,2199.5,
MA010120220809207218,3110271,서울특별시 중랑구 용마산로139길 49,,,,,,,,,nan,,,
MA010120220803098669,3110990,서울특별시 강남구 영동대로131길 16,28483.5,4100.0,6368.5,4593.0,4585.0,5661.0,3176.0,3110990,11_14,20244,4593.0,4593.0
MA0106202201A0153173,3120046,서울특별시 용산구 이태원로 189,,,,,,,,3120046,14_17,20244,,
MA010120220807386355,3120159,서울특별시 관악구 남부순환로 1820,43221.90243902439,9537.048780487805,8288.487804878048,5300.048780487805,5568.182926829269,8631.939024390244,5896.207317073171,3120159,17_21,20244,8631.939024390244,
MA010120220801138917,3120159,서울특별시 관악구 남부순환로 1820,43221.90243902439,9537.048780487805,8288.487804878048,5300.048780487805,5568.182926829269,8631.939024390244,5896.207317073171,3120159,17_21,20244,8631.939024390244,
MA0106202303A2117369,3120044,서울특별시 용산구 한강대로62길 26,29393.571428571428,7181.678571428572,6163.714285714285,3865.428571428572,3727.357142857143,4882.0,3573.3214285714284,3120044,11_14,20244,3865.428571428572,3865.428571428572
MA010120220808581989,3110962,서울특별시 강남구 언주로164길 21-3,42980.5,4903.5,7223.0,8488.5,8843.5,9587.5,3934.0,,nan,,,
MA010120220808485009,3110597,서울특별시 양천구 곰달래로5길 60,225554.6,68766.0,47291.4,24134.2,23013.4,32900.4,29449.4,,nan,,,
MA0101202409A0189004,3110028,서울특별시 종로구 율곡로23길 38-5,233050.11111111112,67402.77777777778,50058.11111111111,28141.0,26281.666666666668,32743.555555555555,28422.777777777777,3110028,11_14,20244,28141.0,28141.0
MA010120220811794135,3120022,서울특별시 중구 세종대로14길 15,,,,,,,,3120022,11_14,20244,,
MA0101202310A0036144,3130060,서울특별시 용산구 소월로20길 26-14,,,,,,,,3130060,17_21,20244,,
MA010120220805156221,3110755,서울특별시 금천구 금하로29길 22,62791.5,13847.25,12758.5,8028.75,8663.75,11759.5,7733.75,3110755,11_14,20244,8028.75,8028.75
MA010120220806610132,3130050,서울특별시 중구 다산로 293,19787.33333333333,4570.0,4122.666666666666,2842.333333333333,2594.0,3045.333333333333,2613.333333333333,,nan,,,
MA010120220812118389,3130050,서울특별시 중구 다산로 293,19787.33333333333,4570.0,4122.666666666666,2842.333333333333,2594.0,3045.333333333333,2613.333333333333,,nan,,,
MA010120220805243579,3130050,서울특별시 중구 다산로 293,19787.33333333333,4570.0,4122.666666666666,2842.333333333333,2594.0,3045.333333333333,2613.333333333333,,nan,,,
MA010120220807821180,3130016,서울특별시 종로구 청계천로 307,,,,,,,,,nan,,,
MA010120220803495685,3130051,서울특별시 중구 다산로42나길 46,184874.5,38413.25,35665.0,25886.625,27333.0,36131.75,21445.125,3130051,14_17,20244,27333.0,
MA0101202406A0132772,3120072,서울특별시 성북구 동소문로22길 16,,,,,,,,3120072,17_21,20244,,
MA010120220808569664,3110179,서울특별시 광진구 아차산로73길 25,67395.83333333333,19643.5,14834.5,8459.666666666666,7541.166666666667,9006.833333333334,7910.333333333333,3110179,11_14,20244,8459.666666666666,8459.666666666666
MA010120220809788368,3110026,서울특별시 종로구 종로41가길 12-10,,,,,,,,,nan,,,
MA0101202409A0101727,3110314,서울특별시 성북구 종암로21길 67,81592.0,16786.444444444445,15675.444444444443,11046.444444444443,12568.111111111111,16149.444444444443,9366.111111111111,3110314,11_14,20244,11046.444444444443,11046.444444444443
MA010120220813750887,3110938,서울특별시 서초구 양재천로11길 12,31678.88888888889,4986.777777777777,7010.777777777777,5528.777777777777,5701.333333333333,5568.888888888889,2882.777777777778,3110938,11_14,20244,5528.777777777777,5528.777777777777
MA010120220813713548,3120030,서울특별시 중구 수표로 15-1,42890.41935483871,4072.677419354839,8717.451612903225,8916.193548387097,8692.548387096775,8998.612903225807,3493.0,3120030,11_14,20244,8916.193548387097,8916.193548387097
MA010120220813996290,3110402,서울특별시 도봉구 도봉로143길 50,52320.0,11407.181818181818,10992.454545454546,6692.818181818182,6976.363636363636,9689.636363636364,6561.636363636364,,nan,,,
MA0101202409A0232651,3110470,서울특별시 은평구 은평로8길 35-2,150976.0,44297.2,30235.0,15764.0,15536.8,24650.8,20492.0,3110470,14_17,20244,15536.8,
MA010120220800440925,3110812,서울특별시 영등포구 여의대방로19길 4-1,78753.0,18564.714285714286,15533.57142857143,9628.0,9471.0,14835.0,10720.714285714286,3110812,11_14,20244,9628.0,9628.0
MA0101202406A0088328,3130227,서울특별시 구로구 경인로47길 107,19798.5,4082.5,3709.0,2734.5,2995.0,3991.25,2286.0,3130227,11_14,20244,2734.5,2734.5
MA010120220814228547,3130227,서울특별시 구로구 경인로47길 107,19798.5,4082.5,3709.0,2734.5,2995.0,3991.25,2286.0,3130227,11_14,20244,2734.5,2734.5
MA010120220808021896,3120016,서울특별시 종로구 종로46가길 13,,,,,,,,3120016,14_17,20244,,
MA0101202307A0053635,3130178,서울특별시 서대문구 이화여대길 72-6,,,,,,,,3130178,11_14,20244,,
MA010120220805062732,3111013,서울특별시 송파구 백제고분로43길 24,45550.75471698113,11738.471698113208,8317.471698113208,5417.679245283019,5578.11320754717,8536.018867924528,5962.981132075472,3111013,17_21,20244,8536.018867924528,
MA0101202210A0042933,3130113,서울특별시 중랑구 봉화산로 194,4984.799999999999,1150.8,942.5,599.5,655.8,975.3,661.1999999999999,3130113,11_14,20244,599.5,599.5
MA0101202308A0043289,3130113,서울특별시 중랑구 봉화산로 194,4984.799999999999,1150.8,942.5,599.5,655.8,975.3,661.1999999999999,3130113,11_14,20244,599.5,599.5
MA010120220802889192,3130113,서울특별시 중랑구 봉화산로 194,4984.799999999999,1150.8,942.5,599.5,655.8,975.3,661.1999999999999,3130113,11_14,20244,599.5,599.5
MA010120220803226363,3130113,서울특별시 중랑구 봉화산로 194,4984.799999999999,1150.8,942.5,599.5,655.8,975.3,661.1999999999999,3130113,11_14,20244,599.5,599.5
MA0101202411A0036766,3130113,서울특별시 중랑구 봉화산로 194,4984.799999999999,1150.8,942.5,599.5,655.8,975.3,661.1999999999999,3130113,11_14,20244,599.5,599.5
MA010120220805010295,3110909,서울특별시 서초구 전원말안1길 3-3,21669.0,3540.5,5577.5,2945.5,3092.5,3958.0,2554.0,3110909,11_14,20242,2945.5,2945.5
MA0101202406A0480611,3110346,서울특별시 강북구 삼양로141길 15-13,135915.14285714287,40931.857142857145,26145.42857142857,15065.714285714286,14525.857142857143,21139.714285714286,18106.714285714286,3110346,17_21,20244,21139.714285714286,
MA010120220811971488,3130060,서울특별시 용산구 신흥로 97-1,,,,,,,,3130060,17_21,20244,,
MA010120220802972446,3110371,서울특별시 강북구 솔샘로64길 21,146752.5,36951.25,32187.25,18398.75,17488.5,23487.0,18239.5,3110371,11_14,20244,18398.75,18398.75
MA0101202308A0092339,3130099,서울특별시 동대문구 전농로15길 21,,,,,,,,3130099,14_17,20244,,
MA010120220806928741,3111032,서울특별시 송파구 위례성대로22길 18,59039.833333333336,11589.666666666666,12095.833333333334,8741.166666666666,8781.333333333334,11291.166666666666,6540.666666666667,3111032,11_14,20244,8741.166666666666,8741.166666666666
MA0101202409A0034113,3120151,서울특별시 동작구 보라매로3길 29,8407.376623376622,1919.5779220779216,1756.2597402597405,1238.272727272727,1215.2402597402595,1357.9350649350647,920.0974025974024,3120151,11_14,20244,1238.272727272727,1238.272727272727
MA010120220812296005,3120151,서울특별시 동작구 보라매로3길 29,8407.376623376622,1919.5779220779216,1756.2597402597405,1238.272727272727,1215.2402597402595,1357.9350649350647,920.0974025974024,3120151,11_14,20244,1238.272727272727,1238.272727272727
MA010120220808440153,3120151,서울특별시 동작구 보라매로3길 29,8407.376623376622,1919.5779220779216,1756.2597402597405,1238.272727272727,1215.2402597402595,1357.9350649350647,920.0974025974024,3120151,11_14,20244,1238.272727272727,1238.272727272727
MA0101202406A0342283,3120151,서울특별시 동작구 보라매로3길 29,8407.376623376622,1919.5779220779216,1756.2597402597405,1238.272727272727,1215.2402597402595,1357.9350649350647,920.0974025974024,3120151,11_14,20244,1238.272727272727,1238.272727272727
MA010120220809806690,3120151,서울특별시 동작구 보라매로3길 29,8407.376623376622,1919.5779220779216,1756.2597402597405,1238.272727272727,1215.2402597402595,1357.9350649350647,920.0974025974024,3120151,11_14,20244,1238.272727272727,1238.272727272727
MA0101202211A0099165,3120151,서울특별시 동작구 보라매로3길 29,8407.376623376622,1919.5779220779216,1756.2597402597405,1238.272727272727,1215.2402597402595,1357.9350649350647,920.0974025974024,3120151,11_14,20244,1238.272727272727,1238.272727272727
MA0106202301A1337298,3120151,서울특별시 동작구 보라매로3길 29,8407.376623376622,1919.5779220779216,1756.2597402597405,1238.272727272727,1215.2402597402595,1357.9350649350647,920.0974025974024,3120151,11_14,20244,1238.272727272727,1238.272727272727
MA010120220806658531,3120173,서울특별시 서초구 서초대로 304,56958.0,7447.51282051282,11954.564102564103,10415.205128205129,10225.76923076923,11630.23076923077,5284.705128205128,3120173,11_14,20244,10415.205128205129,10415.205128205129
MA010120220804546617,3110082,서울특별시 용산구 녹사평대로32길 57,19279.0,4476.111111111111,3334.5,2611.4444444444443,2724.722222222222,3713.1111111111113,2419.1111111111118,3110082,11_14,20244,2611.4444444444443,2611.4444444444443
MA010120220805491881,3130070,서울특별시 성동구 상원6길 8,,,,,,,,3130070,11_14,20244,,
MA010120220800023103,3120008,서울특별시 종로구 인사동길 36,23316.508771929824,2241.4210526315787,4468.508771929824,5147.210526315789,5152.228070175439,4642.403508771929,1664.7719298245613,3120008,11_14,20244,5147.210526315789,5147.210526315789
MA0101202406A0168573,3110304,서울특별시 성북구 보문로26길 40,,,,,,,,3110304,11_14,20244,,
MA010120220806425665,3110916,서울특별시 서초구 방배로23길 31-43,122922.2,31472.8,25448.6,14901.6,14856.0,20497.0,15745.4,3110916,21_24,20244,15745.4,
MA010120220814008682,3110510,서울특별시 서대문구 홍연길 80,278983.3333333333,82201.0,60667.333333333336,30197.33333333333,29508.0,41255.333333333336,35154.333333333336,3110510,11_14,20244,30197.33333333333,30197.33333333333
MA010120220814085021,3111086,서울특별시 강동구 동남로65길 26,30140.916666666668,6126.083333333333,6535.666666666667,4601.916666666667,4212.916666666667,5280.916666666667,3383.333333333333,3111086,11_14,20244,4601.916666666667,4601.916666666667
MA0101202409A0024377,3120120,서울특별시 강서구 화곡로 154,75254.26086956522,14397.652173913044,15010.608695652174,9968.260869565218,10461.565217391304,15560.173913043478,9856.04347826087,3120120,17_21,20244,15560.173913043478,
MA010120220800938547,3130235,서울특별시 금천구 시흥대로52길 46,27492.0,3461.75,4534.0,4147.375,4997.25,6887.125,3464.625,3130235,17_21,20244,6887.125,
MA0101202301A0103400,3110703,서울특별시 구로구 경인로40길 41,80457.75,15653.75,15845.25,10556.5,11396.0,16967.125,10038.875,3110703,17_21,20244,16967.125,
MA010120220801045304,3110983,서울특별시 강남구 개포로28길 19,113120.5,29870.5,23361.5,13428.25,13673.5,18399.5,14387.25,3110983,11_14,20244,13428.25,13428.25
MA0101202406A0116985,3110857,서울특별시 관악구 문성로16가길 40,368859.3333333333,109187.0,76421.66666666667,39747.0,40057.66666666666,54983.66666666666,48462.333333333336,,nan,,,
MA010120220804760460,3110832,서울특별시 동작구 장승배기로24길 32,132391.5,29799.0,26996.25,17128.75,17382.5,24540.75,16544.75,,nan,,,
MA010120220812276273,3120163,서울특별시 서초구 청두곶6길 8,240955.3333333333,71998.0,50569.5,25997.33333333333,25360.33333333333,35867.833333333336,31162.5,3120163,17_21,20244,35867.833333333336,
MA010120220811805866,3130049,서울특별시 중구 다산로 219,,,,,,,,,nan,,,
MA0101202406A0371539,3120172,서울특별시 서초구 효령로53길 67,77414.73076923077,14462.807692307691,16843.153846153848,12549.807692307691,12357.73076923077,13292.653846153846,7908.538461538462,3120172,11_14,20244,12549.807692307691,12549.807692307691
MA010120220808019542,3130060,서울특별시 용산구 신흥로 97-5,,,,,,,,3130060,17_21,20244,,
MA0101202411A0068711,3130155,서울특별시 노원구 동일로 1279,9352.333333333332,1845.8333333333333,1676.1666666666663,1379.5,1637.8333333333333,1905.1666666666663,907.5,,nan,,,
MA0101202406A0417205,3130155,서울특별시 노원구 동일로 1279,9352.333333333332,1845.8333333333333,1676.1666666666663,1379.5,1637.8333333333333,1905.1666666666663,907.5,,nan,,,
MA010120220813913200,3130155,서울특별시 노원구 동일로 1279,9352.333333333332,1845.8333333333333,1676.1666666666663,1379.5,1637.8333333333333,1905.1666666666663,907.5,,nan,,,
