상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,상권업종소분류코드,상권업종소분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,신우편번호,동정보,층정보,호정보,경도,위도,가장가까운_지하철역,지하철역_거리(m),가장가까운_버스정류장,버스정류장_거리(m),반경500m내_카페수,밀집등급,총_유동인구_수,피크_유동인구_수_상권별,기준_년분기_코드,피크_유동인구_수_11~14,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율,전용면적,리뷰수,별점,카페_추정매출
MA0101202308A0030688,매머드익스프레스보라매대교점,,3120151,보라매공원,I21201,카페,11,서울특별시,11620,관악구,11620525,보라매동,1162010100,봉천동,1162010100107290032,1,대지,729.0,32.0,서울특별시 관악구 봉천동 729-32,116204160384,서울특별시 관악구 보라매로3길,29.0,,1162010100107290032000001,해태보라매타워,서울특별시 관악구 보라매로3길 29,8708,,1,,126.925075633006,37.491181303006,신림선호선 당곡,236,롯데관악점,161,63,2,99594,14670.0,20244.0,14670,3120151,보라매공원,192673.0,165686.0,0.8599336700004672,2384.098985228658,5.0,4.0,1847353528.161117
MA0101202303A0088204,커피앤김밥,,3120151,보라매공원,I21201,카페,11,서울특별시,11620,관악구,11620525,보라매동,1162010100,봉천동,1162010100107290032,1,대지,729.0,32.0,서울특별시 관악구 봉천동 729-32,116204160384,서울특별시 관악구 보라매로3길,29.0,,1162010100107290032000001,해태보라매타워,서울특별시 관악구 보라매로3길 29,8708,,1,,126.925075633006,37.491181303006,신림선호선 당곡,236,롯데관악점,161,63,2,99594,14670.0,20244.0,14670,3120151,보라매공원,192673.0,165686.0,0.8599336700004672,2384.098985228658,0.0,,1743514600.3354514
MA0101202212A0063472,원두볶는사람들,,3111050,강동구청(강동구청역 2번),I21201,카페,11,서울특별시,11740,강동구,11740640,성내1동,1174010800,성내동,1174010800105340018,1,대지,534.0,18.0,서울특별시 강동구 성내동 534-18,117404172175,서울특별시 강동구 성내로9길,45.0,,1174010800105340018006783,명칭없음,서울특별시 강동구 성내로9길 45,5397,,,,127.12455142814,37.5307475382295,8호선 강동구청,359,강동구청,255,65,2,52258,6744.0,20244.0,6744,3111050,강동구청(강동구청역 2번),45954.8,41884.5,0.9114281859566356,99.94471658547586,8.0,4.404999999999999,119880850.9419616
MA0101202406A0348730,이디야커피창동학원가점,,3110409,창동역 2번,I21201,카페,11,서울특별시,11320,도봉구,11320515,창5동,1132010700,창동,1132010700102880040,1,대지,288.0,40.0,서울특별시 도봉구 창동 288-40,113204127313,서울특별시 도봉구 해등로16길,61.0,,1132010700102880040013969,,서울특별시 도봉구 해등로16길 61,1400,,1,,127.043357952721,37.6551421306195,4호선 창동,413,도봉보건소.북한산아이파크아파트(중),429,34,1,41408,8309.0,20244.0,5203,3110409,창동역 2번,73698.6,84908.0,1.1520978688876042,123.58497930321067,21.0,3.665,1059901274.8361188
MA0106202406A2465527,스타벅스,고대,3110313,안암역 3번,I21201,카페,11,서울특별시,11290,성북구,11290600,안암동,1129012500,안암동5가,1129012500101040030,1,대지,104.0,30.0,서울특별시 성북구 안암동5가 104-30,112904856603,서울특별시 성북구 고려대로24길,51.0,,,,서울특별시 성북구 고려대로24길 51,2856,,,,127.029707997016,37.5839232718027,6호선 안암(고대병원앞),268,안암오거리,158,69,2,80366,12407.0,20244.0,12407,3110313,안암역 3번,280306.6,223439.0,0.7971235782532413,592.4142144034449,126.05636743215032,4.132901878914405,5120746659.178679
MA010120220800594420,앨리스,,3130178,이대 앞 스타트업 상점가,I21201,카페,11,서울특별시,11410,서대문구,11410585,신촌동,1141011200,대현동,1141011200100340023,1,대지,34.0,23.0,서울특별시 서대문구 대현동 34-23,114104136322,서울특별시 서대문구 이화여대길,52.0,31.0,1141011200100340023023629,,서울특별시 서대문구 이화여대길 52-31,3765,,2,,126.944734493466,37.559452057211,경의중앙선호선 신촌,190,신촌기차역,199,109,3,7910,1441.0,20244.0,1441,3130178,이대 앞 스타트업 상점가,10000.8,6638.0,0.6637469002479802,70.11259622268248,272.5,4.609999999999999,378383646.4600648
MA010120220814090613,아키비스트,,3110015,청와대사랑채,I21201,카페,11,서울특별시,11110,종로구,11110515,청운효자동,1111010400,효자동,1111010400101640007,1,대지,164.0,7.0,서울특별시 종로구 효자동 164-7,111104100557,서울특별시 종로구 효자로13길,52.0,,1111010400101640007029823,,서울특별시 종로구 효자로13길 52,3042,,1,,126.972681492123,37.5822209714781,3호선 경복궁(정부서울청사),722,경복궁역1번출구,685,81,2,14872,2974.0,20244.0,2974,3110015,청와대사랑채,8502.8,8487.0,0.998141788587289,109.61893017690316,2967.0,4.2,1586360690.6598065
MA010120220812595540,멜로드,,3130268,상도전통시장,I21201,카페,11,서울특별시,11590,동작구,11590530,상도1동,1159010200,상도동,1159010200104650016,1,대지,465.0,16.0,서울특별시 동작구 상도동 465-16,115904157372,서울특별시 동작구 상도로49길,7.0,,1159010200104650016019846,동원베스트타운,서울특별시 동작구 상도로49길 7,6971,,1,,126.951993954439,37.4992232780056,7호선 숭실대입구(살피재),390,상도동중앙하이츠빌.상도전통시장,58,34,1,34115,4321.0,20244.0,3995,3130268,상도전통시장,27921.8,32540.5,1.165415553438532,188.6965756224762,131.0,4.8,3316064862.806352
MA0101202307A0029658,요거요거요거트,,3110671,등촌1동주민센터,I21201,카페,11,서울특별시,11500,강서구,11500520,등촌1동,1150010200,등촌동,1150010200106430001,1,대지,643.0,1.0,서울특별시 강서구 등촌동 643-1,115004145196,서울특별시 강서구 공항대로53가길,54.0,,1150010200106430001026622,피렌채,서울특별시 강서구 공항대로53가길 54,7570,,,,126.859144142145,37.5556238147849,9호선 증미,315,강서대학교.강서LG베스트샵,293,36,1,58847,6833.0,20244.0,6833,3110671,등촌1동주민센터,243417.2,244751.5,1.0054815354050577,89.45116975513815,0.0,4.5,1171217290.5136642
MA010120220807372753,바스크,,3110306,미아초등학교,I21201,카페,11,서울특별시,11290,성북구,11290660,길음1동,1129013400,길음동,1129013400111710014,1,대지,1171.0,14.0,서울특별시 성북구 길음동 1171-14,112904121284,서울특별시 성북구 삼양로9길,10.0,2.0,1129013400111710000025751,,서울특별시 성북구 삼양로9길 10-2,2724,,1,,127.022548841789,37.6086030104203,4호선 길음,618,길음동동부아파트,104,21,0,49874,7155.0,20244.0,5979,3110306,미아초등학교,27746.0,30382.5,1.095022705975636,103.8128518824709,189.0,3.865,966078260.6921608
MA010120220804283432,커피인페르노,,3111042,거여역 1번(거여공원),I21201,카페,11,서울특별시,11710,송파구,11710531,거여1동,1171011300,거여동,1171011300101350019,1,대지,135.0,19.0,서울특별시 송파구 거여동 135-19,117104169050,서울특별시 송파구 거마로9길,24.0,,1171011300101350019000001,,서울특별시 송파구 거마로9길 24,5735,,1,,127.143584508145,37.4972086106228,5호선 거여,459,거여1동주민센터,205,29,0,234871,25176.0,20244.0,25176,3111042,거여역 1번(거여공원),264656.6,277841.5,1.0498188973938305,176.34443890814418,0.0,4.43,2538645228.0144267
MA010120220811802533,커피볶는김여사,,3110525,홍은종합사회복지관,I21201,카페,11,서울특별시,11410,서대문구,11410660,홍은1동,1141011800,홍은동,1141011800100360003,1,대지,36.0,3.0,서울특별시 서대문구 홍은동 36-3,114104136176,서울특별시 서대문구 세검정로1길,107.0,,1141011800100360003013459,,서울특별시 서대문구 세검정로1길 107,3611,,,,126.946089597096,37.5950870044681,3호선 홍제,700,산골고개(중),497,22,0,49794,6704.0,20244.0,6704,3110525,홍은종합사회복지관,48734.4,52447.0,1.076180275123937,58.48698394113808,41.0,4.16,1699554403.7007325
MA010120220813194426,구루구루,,3110842,흑리단길,I21201,카페,11,서울특별시,11590,동작구,11590605,흑석동,1159010500,흑석동,1159010500100430038,1,대지,43.0,38.0,서울특별시 동작구 흑석동 43-38,115904157413,서울특별시 동작구 서달로14길,42.0,,1159010500100430038015819,,서울특별시 동작구 서달로14길 42,6979,,1,,126.965097153251,37.5072828659929,9호선 흑석(중앙대입구),205,흑석역.명수대현대아파트,28,19,0,20720,4452.0,20244.0,2943,3110842,흑리단길,23602.8,23870.5,1.011341874692833,102.39125645049074,6.0,5.0,1158749164.5612352
MA0101202308A0087121,미쉐,,3130190,홍대소상공인상점가,I21201,카페,11,서울특별시,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103650017,1,대지,365.0,17.0,서울특별시 마포구 서교동 365-17,114404139617,서울특별시 마포구 홍익로3길,35.0,,1144012000103650017010336,,서울특별시 마포구 홍익로3길 35,4039,,1,,126.921675477842,37.5528166816497,2호선 홍대입구,476,서교동(중),205,276,4,22691,6113.0,20244.0,3090,3130190,홍대소상공인상점가,68400.6,89944.5,1.3149665353812685,48.432302265941736,42.5,3.95,1554506521.4437692
MA010120220814138033,디자인정인플러스,,3110283,성북초등학교앞,I21201,카페,11,서울특별시,11290,성북구,11290525,성북동,1129010100,성북동,1129010100101250006,1,대지,125.0,6.0,서울특별시 성북구 성북동 125-6,112904121327,서울특별시 성북구 성북로15길,32.0,,1129010100101250006053122,,서울특별시 성북구 성북로15길 32,2880,,1,,126.999252683636,37.5927026758791,4호선 한성대입구(삼선교),774,혜화동로터리.여운형활동터(중),752,21,0,34187,4357.0,20244.0,4357,3110283,성북초등학교앞,24878.0,23272.5,0.935465069539352,83.66644799974007,0.0,,795262464.6132625
MA0101202306A0098791,봉명동내커피,,3110438,경춘선숲길 우측,I21201,카페,11,서울특별시,11350,노원구,11350600,공릉2동,1135010300,공릉동,1135010300104080026,1,대지,408.0,26.0,서울특별시 노원구 공릉동 408-26,113504130017,서울특별시 노원구 공릉로41나길,31.0,,1135010300104080026014663,,서울특별시 노원구 공릉로41나길 31,1835,,1,,127.078525814571,37.6259590974341,7호선 공릉(서울과학기술대),496,공릉역1번출구,516,65,2,89899,9983.0,20244.0,9983,3110438,경춘선숲길 우측,227054.4,241452.0,1.063410354522969,96.08115379490565,11.333333333333334,4.533333333333333,1497252800.5540872
MA0101202310A0014635,이디야팀이공사점,,3130046,team204(팀204),I21201,카페,11,서울특별시,11140,중구,11140615,신당동,1114016200,신당동,1114016200102040048,1,대지,204.0,48.0,서울특별시 중구 신당동 204-48,111403005009,서울특별시 중구 마장로,30.0,,1114016200102040079009591,AM,서울특별시 중구 마장로 30,4566,,3,,127.0131981779,37.5677173808739,6호선 신당,312,충무아트센터.스포츠센터.중부소방서,285,86,3,34842,,,4973,3130046,team204(팀204),11255.4,6703.5,0.5955807878884802,664.1277546988055,0.0,,2520684259.4094853
MA010120220804369500,메가엠지씨커피창동역점,,3130153,창동역상점가,I21201,카페,11,서울특별시,11320,도봉구,11320514,창4동,1132010700,창동,1132010700100040000,1,대지,4.0,,서울특별시 도봉구 창동 4,113204127200,서울특별시 도봉구 마들로11가길,13.0,,1132010700100040000000001,,서울특별시 도봉구 마들로11가길 13,1414,,,,127.049204020521,37.6529054005183,경원선호선 창동,123,창동역동측(도봉방면),102,28,0,24923,4536.0,20244.0,4536,3130153,창동역상점가,27329.8,31367.0,1.147721534734978,374.3959217785208,29.0,3.675,7229226628.440623
MA010120220813450022,공활,,3110630,공항시장역 1번,I21201,카페,11,서울특별시,11500,강서구,11500640,방화2동,1150010900,방화동,1150010900106150054,1,대지,615.0,54.0,서울특별시 강서구 방화동 615-54,115004145102,서울특별시 강서구 개화동로27나길,43.0,,1150010900106150054002197,,서울특별시 강서구 개화동로27나길 43,7621,,1,,126.808440065993,37.5653823012426,9호선 공항시장,269,방화중학교,198,20,0,121001,14028.0,20244.0,14028,3110630,공항시장역 1번,205565.6,212105.0,1.0318117428207831,86.21409173473606,55.0,5.0,1015950068.115968
MA010120220800992852,어깨동무,,3110753,시흥동 은행나무사거리,I21201,카페,11,서울특별시,11545,금천구,11545710,시흥5동,1154510300,시흥동,1154510300109240010,1,대지,924.0,10.0,서울특별시 금천구 시흥동 924-10,115454151025,서울특별시 금천구 금하로24길,46.0,,1154510300109240010001088,지상,서울특별시 금천구 금하로24길 46,8648,,1,,126.908358079226,37.4488760896794,경부선호선 금천구청,1474,시흥동은행나무,223,22,0,104989,10182.0,20244.0,10180,3110753,시흥동 은행나무사거리,131585.4,143486.0,1.0904401248162792,106.10211040557417,0.0,4.56,2280268550.69682
MA010120220812381987,커피온리,교대역점,3120173,교대역(법원.검찰청),I21201,카페,11,서울특별시,11650,서초구,11650510,서초1동,1165010800,서초동,1165010800116730001,1,대지,1673.0,1.0,서울특별시 서초구 서초동 1673-1,116502121002,서울특별시 서초구 서초대로,302.0,,1165010800116730001024644,교대역인앤인오피스,서울특별시 서초구 서초대로 302,6634,,1,,127.014689111269,37.4937179581437,2호선 교대(법원.검찰청),27,지하철2호선교대역2,49,109,3,50486,9232.0,20244.0,9232,3120173,교대역(법원.검찰청),693537.8,487518.0,0.702943660749277,245.10702854620575,8.6,4.345714285714286,2646284679.019195
MA0101202406A0006355,메가엠지씨커피남부터미널역점,,3120175,남부터미널역,I21201,카페,11,서울특별시,11650,서초구,11650510,서초1동,1165010800,서초동,1165010800114450001,1,대지,1445.0,1.0,서울특별시 서초구 서초동 1445-1,116503121021,서울특별시 서초구 효령로,310.0,,1165010800114450001000002,해링턴타워서초,서울특별시 서초구 효령로 310,6720,,1,,127.018192519742,37.4851578971696,3호선 남부터미널(예술의전당),177,국제전자센터,33,67,2,30446,4975.0,20244.0,4975,3120175,남부터미널역,209061.8,162380.5,0.776710522917147,270.11540065249244,8.0,5.0,1386602086.180833
MA010120220803746048,카페다인,,3130067,왕십리도선동상점가,I21201,카페,11,서울특별시,11200,성동구,11200535,왕십리도선동,1120010400,도선동,1120010400101850027,1,대지,185.0,27.0,서울특별시 성동구 도선동 185-27,112004109439,서울특별시 성동구 왕십리로24길,19.0,,1120010400101850027000001,,서울특별시 성동구 왕십리로24길 19,4708,,,,127.034216344927,37.5642803655338,5호선 왕십리(성동구청),369,코스모타워.서울신용보증재단성동지점,182,72,2,92509,10573.0,20244.0,10573,3130067,왕십리도선동상점가,184190.8,187082.5,1.0156994811901572,79.565443164109,7.0,4.69,2592133066.964778
MA010120220805528341,남산#52LAB,,3120027,명동역(명동재미로),I21201,카페,11,서울특별시,11140,중구,11140550,명동,1114012300,회현동3가,1114012300100090015,1,대지,9.0,15.0,서울특별시 중구 회현동3가 9-15,111404103325,서울특별시 중구 퇴계로14길,19.0,,1114012300100090015020145,,서울특별시 중구 퇴계로14길 19,4631,,1,,126.983781338379,37.559689126884,4호선 명동,266,남산3호터널.서울애니메이션센터,97,123,3,23439,5002.0,20244.0,5002,3120027,명동역(명동재미로),110974.2,85870.5,0.7737879615261926,20.287975536561184,60.0,4.42,6811440890.696198
MA010120220812223813,베비아모,,3110433,공릉역 2번,I21201,카페,11,서울특별시,11350,노원구,11350595,공릉1동,1135010300,공릉동,1135010300105130047,1,대지,513.0,47.0,서울특별시 노원구 공릉동 513-47,113504130179,서울특별시 노원구 동일로184길,37.0,,1135010300105130047016004,,서울특별시 노원구 동일로184길 37,1844,,1,,127.075737561419,37.6244202326764,7호선 공릉(서울과학기술대),290,공릉시장,232,90,3,66567,9649.0,20244.0,6486,3110433,공릉역 2번,197451.2,205323.5,1.0398695981589374,60.8856951970885,189.0,4.8,146252703.1628675
MA010120220813622947,오루베,,3110110,상왕십리역 6번,I21201,카페,11,서울특별시,11200,성동구,11200520,왕십리2동,1120010200,하왕십리동,1120010200108900381,1,대지,890.0,381.0,서울특별시 성동구 하왕십리동 890-381,112004109447,서울특별시 성동구 왕십리로31길,8.0,,1120010200108900381023968,,서울특별시 성동구 왕십리로31길 8,4710,,2,,127.027866490253,37.5640657959461,2호선 상왕십리,134,상왕십리역,102,34,1,266052,30050.0,20244.0,29666,3110110,상왕십리역 6번,146728.2,165284.0,1.1264637608857735,52.9446933996856,96.0,4.8,1451740188.6953275
