상가업소번호,상호명,지점명,상권_코드,상권_코드_명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,도로명주소,신우편번호,층정보,호정보,경도,위도,가장가까운_지하철역,지하철역_거리(m),가장가까운_버스정류장,버스정류장_거리(m),반경500m내_카페수,밀집등급,est_총_유동인구_수,피크_유동인구_수_상권별,피크_유동인구_수_11_14,매출_최대_시간대,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율,총점,성공_여부,접한길이_m,도로2m이내접촉길이_m,교차로_존재_여부,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,지하철_역_수,버스_정거장_수
MA010120220811453534,까페캠퍼,잠실점,3111004,삼전역 1번,11710,송파구,11710650,잠실본동,1171010100,잠실동,1171010100102330000,233.0,,서울특별시 송파구 잠실동 233,117104169168,서울특별시 송파구 백제고분로15길,16.0,,서울특별시 송파구 백제고분로15길 16,5568,,,127.085186787057,37.5067707632389,9호선(연장)호선 삼전,337,새마을시장,274,69,2,,,,14_17,,,,,,,300051.0,310272.0,1.0340642090844556,3.7,0.0,0.0,40.50759622575106,False,38.0,2.0,1.0,,,7.0,,,,,,,,,,,4.0
MA010120220806570363,설빙,,3120151,보라매공원,11620,관악구,11620525,보라매동,1162010100,봉천동,1162010100107290032,729.0,32.0,서울특별시 관악구 봉천동 729-32,116204160384,서울특별시 관악구 보라매로3길,29.0,,서울특별시 관악구 보라매로3길 29,8708,2,,126.925075633006,37.491181303006,신림선호선 당곡,236,롯데관악점,161,63,2,19617.21212121212,2889.30303030303,2889.30303030303,11_14,4479.015151515151,4097.939393939394,2889.30303030303,2835.560606060606,3168.515151515151,2146.893939393939,192673.0,165686.0,0.8599336700004672,4.5445,1.0,0.0,0.0,False,43.0,1.0,6.0,,,11.0,,,,,,,,,,,10.0
MA0101202308A0030688,매머드익스프레스보라매대교점,,3120151,보라매공원,11620,관악구,11620525,보라매동,1162010100,봉천동,1162010100107290032,729.0,32.0,서울특별시 관악구 봉천동 729-32,116204160384,서울특별시 관악구 보라매로3길,29.0,,서울특별시 관악구 보라매로3길 29,8708,1,,126.925075633006,37.491181303006,신림선호선 당곡,236,롯데관악점,161,63,2,19617.21212121212,2889.30303030303,2889.30303030303,11_14,4479.015151515151,4097.939393939394,2889.30303030303,2835.560606060606,3168.515151515151,2146.893939393939,192673.0,165686.0,0.8599336700004672,2.8500000000000005,0.0,0.0,0.0,False,43.0,1.0,6.0,,,11.0,,,,,,,,,,,10.0
MA0101202303A0088204,커피앤김밥,,3120151,보라매공원,11620,관악구,11620525,보라매동,1162010100,봉천동,1162010100107290032,729.0,32.0,서울특별시 관악구 봉천동 729-32,116204160384,서울특별시 관악구 보라매로3길,29.0,,서울특별시 관악구 보라매로3길 29,8708,1,,126.925075633006,37.491181303006,신림선호선 당곡,236,롯데관악점,161,63,2,19617.21212121212,2889.30303030303,2889.30303030303,11_14,4479.015151515151,4097.939393939394,2889.30303030303,2835.560606060606,3168.515151515151,2146.893939393939,192673.0,165686.0,0.8599336700004672,1.7000000000000002,0.0,0.0,0.0,False,43.0,1.0,6.0,,,11.0,,,,,,,,,,,10.0
MA0101202212A0063472,원두볶는사람들,,3111050,강동구청(강동구청역 2번),11740,강동구,11740640,성내1동,1174010800,성내동,1174010800105340018,534.0,18.0,서울특별시 강동구 성내동 534-18,117404172175,서울특별시 강동구 성내로9길,45.0,,서울특별시 강동구 성내로9길 45,5397,,,127.12455142814,37.5307475382295,8호선 강동구청,359,강동구청,255,65,2,52257.5,6744.166666666667,6744.166666666667,11_14,13322.166666666666,10947.5,6744.166666666667,6432.0,8418.666666666666,6392.833333333333,45954.8,41884.5,0.9114281859566356,2.9465000000000003,0.0,0.0,25.28731093413356,False,,,,,,,,,,,,,,,,,
MA0101202406A0348730,이디야커피창동학원가점,,3110409,창동역 2번,11320,도봉구,11320515,창5동,1132010700,창동,1132010700102880040,288.0,40.0,서울특별시 도봉구 창동 288-40,113204127313,서울특별시 도봉구 해등로16길,61.0,,서울특별시 도봉구 해등로16길 61,1400,1,,127.043357952721,37.6551421306195,4호선 창동,413,도봉보건소.북한산아이파크아파트(중),429,34,1,41408.46153846154,8308.692307692309,,17_21,9144.076923076924,7965.0,5202.692307692308,5724.076923076923,8308.692307692309,5063.923076923077,73698.6,84908.0,1.1520978688876042,3.2995,0.0,12.180501706858374,44.21087761141287,True,13.0,1.0,,,,,,,,,,,,,,,2.0
MA0106202406A2465527,스타벅스,고대,3110313,안암역 3번,11290,성북구,11290600,안암동,1129012500,안암동5가,1129012500101040030,104.0,30.0,서울특별시 성북구 안암동5가 104-30,112904856603,서울특별시 성북구 고려대로24길,51.0,,서울특별시 성북구 고려대로24길 51,2856,,,127.029707997016,37.5839232718027,6호선 안암(고대병원앞),268,안암오거리,158,69,2,88019.57142857143,13588.952380952382,13588.952380952382,11_14,15500.57142857143,15766.857142857143,13588.952380952382,13673.09523809524,18282.52380952381,11207.47619047619,280306.6,223439.0,0.7971235782532413,3.692,0.0,1.965690781871906,46.99364218747054,False,22.0,,2.0,,1.0,3.0,,,,,1.0,,,,,,4.0
MA010120220800594420,앨리스,,3130178,이대 앞 스타트업 상점가,11410,서대문구,11410585,신촌동,1141011200,대현동,1141011200100340023,34.0,23.0,서울특별시 서대문구 대현동 34-23,114104136322,서울특별시 서대문구 이화여대길,52.0,31.0,서울특별시 서대문구 이화여대길 52-31,3765,2,,126.944734493466,37.559452057211,경의중앙선호선 신촌,190,신촌기차역,199,109,3,7910.0,1441.0,1441.0,11_14,1327.0,1646.5,1441.0,1410.5,1334.0,751.0,10000.8,6638.0,0.6637469002479802,4.8455,1.0,0.0,23.105111586120422,False,,,,,,,,,,,,,,,,,
MA010120220814090613,아키비스트,,3110015,청와대사랑채,11110,종로구,11110515,청운효자동,1111010400,효자동,1111010400101640007,164.0,7.0,서울특별시 종로구 효자동 164-7,111104100557,서울특별시 종로구 효자로13길,52.0,,서울특별시 종로구 효자로13길 52,3042,1,,126.972681492123,37.5822209714781,3호선 경복궁(정부서울청사),722,경복궁역1번출구,685,81,2,,,,11_14,,,,,,,8502.8,8487.0,0.998141788587289,4.76,1.0,,,,,,,,,,,,,,,,,,,,
MA010120220812595540,멜로드,,3130268,상도전통시장,11590,동작구,11590530,상도1동,1159010200,상도동,1159010200104650016,465.0,16.0,서울특별시 동작구 상도동 465-16,115904157372,서울특별시 동작구 상도로49길,7.0,,서울특별시 동작구 상도로49길 7,6971,1,,126.951993954439,37.4992232780056,7호선 숭실대입구(살피재),390,상도동중앙하이츠빌.상도전통시장,58,34,1,34115.166666666664,4321.333333333333,,21_24,8133.166666666667,6664.666666666667,3995.5,4379.5,6621.166666666667,4321.333333333333,27921.8,32540.5,1.165415553438532,4.54,1.0,0.0,32.64397244505239,False,20.0,1.0,,,,3.0,,,,,,,,,,,3.0
MA0101202307A0029658,요거요거요거트,,3110671,등촌1동주민센터,11500,강서구,11500520,등촌1동,1150010200,등촌동,1150010200106430001,643.0,1.0,서울특별시 강서구 등촌동 643-1,115004145196,서울특별시 강서구 공항대로53가길,54.0,,서울특별시 강서구 공항대로53가길 54,7570,,,126.859144142145,37.5556238147849,9호선 증미,315,강서대학교.강서LG베스트샵,293,36,1,68263.56,7926.08,7926.08,11_14,19598.72,14651.72,7926.08,7492.96,10022.4,8571.64,243417.2,244751.5,1.0054815354050577,3.1250000000000004,0.0,0.0,0.0,False,12.0,1.0,,,,1.0,,,,,,,,,,,
MA010120220807372753,바스크,,3110306,미아초등학교,11290,성북구,11290660,길음1동,1129013400,길음동,1129013400111710014,1171.0,14.0,서울특별시 성북구 길음동 1171-14,112904121284,서울특별시 성북구 삼양로9길,10.0,2.0,서울특별시 성북구 삼양로9길 10-2,2724,1,,127.022548841789,37.6086030104203,4호선 길음,618,길음동동부아파트,104,21,0,,,,14_17,,,,,,,27746.0,30382.5,1.095022705975636,4.4595,1.0,0.0,40.10496133637386,True,5.0,,,,,,1.0,,,,,,,,,,1.0
MA010120220804283432,커피인페르노,,3111042,거여역 1번(거여공원),11710,송파구,11710531,거여1동,1171011300,거여동,1171011300101350019,135.0,19.0,서울특별시 송파구 거여동 135-19,117104169050,서울특별시 송파구 거마로9길,24.0,,서울특별시 송파구 거마로9길 24,5735,1,,127.143584508145,37.4972086106228,5호선 거여,459,거여1동주민센터,205,29,0,234871.0,25175.75,25175.75,11_14,64739.125,46983.875,25175.75,25738.125,39371.625,32862.75,264656.6,277841.5,1.0498188973938305,3.5145,0.0,,,,18.0,1.0,,,,,,,,,,,,,1.0,,2.0
MA010120220811802533,커피볶는김여사,,3110525,홍은종합사회복지관,11410,서대문구,11410660,홍은1동,1141011800,홍은동,1141011800100360003,36.0,3.0,서울특별시 서대문구 홍은동 36-3,114104136176,서울특별시 서대문구 세검정로1길,107.0,,서울특별시 서대문구 세검정로1길 107,3611,,,126.946089597096,37.5950870044681,3호선 홍제,700,산골고개(중),497,22,0,49795.57142857143,6703.857142857143,6703.857142857143,11_14,9554.142857142857,9830.714285714286,6703.857142857143,7265.142857142857,10351.142857142857,6090.428571428572,48734.4,52447.0,1.076180275123937,4.148000000000001,1.0,,,,11.0,1.0,,,,1.0,,,,,,,,,,,2.0
MA010120220813194426,구루구루,,3110842,흑리단길,11590,동작구,11590605,흑석동,1159010500,흑석동,1159010500100430038,43.0,38.0,서울특별시 동작구 흑석동 43-38,115904157413,서울특별시 동작구 서달로14길,42.0,,서울특별시 동작구 서달로14길 42,6979,1,,126.965097153251,37.5072828659929,9호선 흑석(중앙대입구),205,흑석역.명수대현대아파트,28,19,0,20719.5,4451.875,,17_21,3588.375,4122.375,2942.625,3258.0,4451.875,2356.25,23602.8,23870.5,1.011341874692833,3.2,0.0,21.95781640562672,35.57757017751051,False,14.0,,1.0,,,1.0,,,,,,,,,,,2.0
MA0101202308A0087121,미쉐,,3130190,홍대소상공인상점가,11440,마포구,11440660,서교동,1144012000,서교동,1144012000103650017,365.0,17.0,서울특별시 마포구 서교동 365-17,114404139617,서울특별시 마포구 홍익로3길,35.0,,서울특별시 마포구 홍익로3길 35,4039,1,,126.921675477842,37.5528166816497,2호선 홍대입구,476,서교동(중),205,276,4,24852.14285714286,6695.666666666667,,17_21,3857.5238095238096,3018.619047619048,3384.7619047619046,4589.095238095239,6695.666666666667,3306.3809523809523,68400.6,89944.5,1.3149665353812685,3.5900000000000003,0.0,0.0,35.48880796441108,False,2.0,1.0,,,,1.0,,,,,,,,,,,
MA010120220814138033,디자인정인플러스,,3110283,성북초등학교앞,11290,성북구,11290525,성북동,1129010100,성북동,1129010100101250006,125.0,6.0,서울특별시 성북구 성북동 125-6,112904121327,서울특별시 성북구 성북로15길,32.0,,서울특별시 성북구 성북로15길 32,2880,1,,126.999252683636,37.5927026758791,4호선 한성대입구(삼선교),774,혜화동로터리.여운형활동터(중),752,21,0,34187.0,4357.0,4357.0,11_14,8866.6,6999.2,4357.0,4037.4,5414.8,4512.2,24878.0,23272.5,0.935465069539352,2.7,0.0,0.0,14.29935300644014,True,8.0,,1.0,,,,,,,,,,,,,,4.0
MA0101202306A0098791,봉명동내커피,,3110438,경춘선숲길 우측,11350,노원구,11350600,공릉2동,1135010300,공릉동,1135010300104080026,408.0,26.0,서울특별시 노원구 공릉동 408-26,113504130017,서울특별시 노원구 공릉로41나길,31.0,,서울특별시 노원구 공릉로41나길 31,1835,1,,127.078525814571,37.6259590974341,7호선 공릉(서울과학기술대),496,공릉역1번출구,516,65,2,101135.9375,11231.3125,11231.3125,11_14,26615.375,20092.5,11231.3125,11648.625,17843.625,13704.5,227054.4,241452.0,1.063410354522969,3.3500000000000005,0.0,14.180535457441517,30.500836194316243,False,37.0,1.0,1.0,,,6.0,1.0,,,,,,,,,,11.0
MA0101202310A0014635,이디야팀이공사점,,3130046,team204(팀204),11140,중구,11140615,신당동,1114016200,신당동,1114016200102040048,204.0,48.0,서울특별시 중구 신당동 204-48,111403005009,서울특별시 중구 마장로,30.0,,서울특별시 중구 마장로 30,4566,3,,127.0131981779,37.5677173808739,6호선 신당,312,충무아트센터.스포츠센터.중부소방서,285,86,3,,,,,,,,,,,11255.4,6703.5,0.5955807878884802,,,0.0,0.0,True,,,,,,,,,,,,,,,,,
MA010120220804369500,메가엠지씨커피창동역점,,3130153,창동역상점가,11320,도봉구,11320514,창4동,1132010700,창동,1132010700100040000,4.0,,서울특별시 도봉구 창동 4,113204127200,서울특별시 도봉구 마들로11가길,13.0,,서울특별시 도봉구 마들로11가길 13,1414,,,127.049204020521,37.6529054005183,경원선호선 창동,123,창동역동측(도봉방면),102,28,0,28483.42857142857,5183.857142857143,5183.857142857143,11_14,2802.0,5292.285714285715,5183.857142857143,5971.0,6672.428571428572,2562.0,27329.8,31367.0,1.147721534734978,4.2025,1.0,0.0,0.0,False,14.0,,,,,2.0,,,,,,,,,,,5.0
MA010120220813450022,공활,,3110630,공항시장역 1번,11500,강서구,11500640,방화2동,1150010900,방화동,1150010900106150054,615.0,54.0,서울특별시 강서구 방화동 615-54,115004145102,서울특별시 강서구 개화동로27나길,43.0,,서울특별시 강서구 개화동로27나길 43,7621,1,,126.808440065993,37.5653823012426,9호선 공항시장,269,방화중학교,198,20,0,121003.08333333331,14028.5,14028.5,11_14,35651.666666666664,25762.666666666668,14028.5,13043.333333333334,17401.5,15115.5,205565.6,212105.0,1.0318117428207831,3.9,0.0,15.281462184884091,35.25097216173795,False,27.0,1.0,,,,2.0,1.0,,,,,,,,,,1.0
MA010120220800992852,어깨동무,,3110753,시흥동 은행나무사거리,11545,금천구,11545710,시흥5동,1154510300,시흥동,1154510300109240010,924.0,10.0,서울특별시 금천구 시흥동 924-10,115454151025,서울특별시 금천구 금하로24길,46.0,,서울특별시 금천구 금하로24길 46,8648,1,,126.908358079226,37.4488760896794,경부선호선 금천구청,1474,시흥동은행나무,223,22,0,104988.77777777778,10182.0,,14_17,32132.11111111111,20438.0,10179.555555555557,10182.0,16972.0,15085.222222222224,131585.4,143486.0,1.0904401248162792,4.034,1.0,10.825407212127582,29.806979923338552,False,29.0,1.0,,,,9.0,,,,,,,,,,,7.0
MA010120220812381987,커피온리,교대역점,3120173,교대역(법원.검찰청),11650,서초구,11650510,서초1동,1165010800,서초동,1165010800116730001,1673.0,1.0,서울특별시 서초구 서초동 1673-1,116502121002,서울특별시 서초구 서초대로,302.0,,서울특별시 서초구 서초대로 302,6634,1,,127.014689111269,37.4937179581437,2호선 교대(법원.검찰청),27,지하철2호선교대역2,49,109,3,56958.0,10415.205128205129,10415.205128205129,11_14,7447.51282051282,11954.564102564103,10415.205128205129,10225.76923076923,11630.23076923077,5284.705128205128,693537.8,487518.0,0.702943660749277,3.7240000000000006,0.0,0.0,34.844635359660046,False,176.0,1.0,13.0,,2.0,18.0,,,,,,,,,,2.0,21.0
MA0101202406A0006355,메가엠지씨커피남부터미널역점,,3120175,남부터미널역,11650,서초구,11650510,서초1동,1165010800,서초동,1165010800114450001,1445.0,1.0,서울특별시 서초구 서초동 1445-1,116503121021,서울특별시 서초구 효령로,310.0,,서울특별시 서초구 효령로 310,6720,1,,127.018192519742,37.4851578971696,3호선 남부터미널(예술의전당),177,국제전자센터,33,67,2,,,,11_14,,,,,,,209061.8,162380.5,0.776710522917147,2.8000000000000007,0.0,0.0,0.0,True,79.0,2.0,7.0,,2.0,9.0,,,,,,,,,,1.0,14.0
MA010120220803746048,카페다인,,3130067,왕십리도선동상점가,11200,성동구,11200535,왕십리도선동,1120010400,도선동,1120010400101850027,185.0,27.0,서울특별시 성동구 도선동 185-27,112004109439,서울특별시 성동구 왕십리로24길,19.0,,서울특별시 성동구 왕십리로24길 19,4708,,,127.034216344927,37.5642803655338,5호선 왕십리(성동구청),369,코스모타워.서울신용보증재단성동지점,182,72,2,107926.75,12334.583333333334,12334.583333333334,11_14,30098.916666666668,22092.5,12334.583333333334,11900.5,17402.75,14097.5,184190.8,187082.5,1.0156994811901572,3.607,0.0,11.837733822969346,39.427940439830735,False,35.0,,1.0,,,2.0,,1.0,,1.0,,,,,,,1.0
MA010120220805528341,남산#52LAB,,3120027,명동역(명동재미로),11140,중구,11140550,명동,1114012300,회현동3가,1114012300100090015,9.0,15.0,서울특별시 중구 회현동3가 9-15,111404103325,서울특별시 중구 퇴계로14길,19.0,,서울특별시 중구 퇴계로14길 19,4631,1,,126.983781338379,37.559689126884,4호선 명동,266,남산3호터널.서울애니메이션센터,97,123,3,30275.5,6461.25,6461.25,11_14,3103.25,6300.833333333333,6461.25,6397.791666666667,5785.291666666667,2227.0416666666665,110974.2,85870.5,0.7737879615261926,4.726,1.0,0.0,19.40736636404688,False,47.0,1.0,2.0,,,2.0,,1.0,,,2.0,,,,3.0,,5.0
MA010120220812223813,베비아모,,3110433,공릉역 2번,11350,노원구,11350595,공릉1동,1135010300,공릉동,1135010300105130047,513.0,47.0,서울특별시 노원구 공릉동 513-47,113504130179,서울특별시 노원구 동일로184길,37.0,,서울특별시 노원구 동일로184길 37,1844,1,,127.075737561419,37.6244202326764,7호선 공릉(서울과학기술대),290,공릉시장,232,90,3,69895.25,10131.45,,21_24,21438.6,14442.05,6810.5,6441.2,10631.45,10131.45,197451.2,205323.5,1.0398695981589374,4.07,1.0,4.416717441535147,30.786422226943543,False,7.0,,,,,2.0,,,,,,,,,,,
MA010120220813622947,오루베,,3110110,상왕십리역 6번,11200,성동구,11200520,왕십리2동,1120010200,하왕십리동,1120010200108900381,890.0,381.0,서울특별시 성동구 하왕십리동 890-381,112004109447,서울특별시 성동구 왕십리로31길,8.0,,서울특별시 성동구 왕십리로31길 8,4710,2,,127.027866490253,37.5640657959461,2호선 상왕십리,134,상왕십리역,102,34,1,,,,14_17,,,,,,,146728.2,165284.0,1.1264637608857735,3.97,1.0,4.6792469614842185,23.75432052248945,False,10.0,,,,,1.0,,,,,,,,,,1.0,2.0
MA010120220812249653,프리커피,,3110900,낙성대역 1번(관악구민 종합체육센터),11620,관악구,11620625,인헌동,1162010100,봉천동,1162010100101960114,196.0,114.0,서울특별시 관악구 봉천동 196-114,116204160084,서울특별시 관악구 낙성대역길,88.0,,서울특별시 관악구 낙성대역길 88,8799,1,,126.963473208204,37.4744046121276,2호선 낙성대,281,서울미술고.인헌중고,298,23,0,222604.7142857143,20995.714285714286,,14_17,66931.57142857143,45680.42857142857,21188.14285714286,20995.714285714286,35231.0,32577.85714285714,216724.2,237306.5,1.0949700125781985,4.5415,1.0,7.623972183566723,32.54476081274675,False,10.0,,,,,,,,,,,,1.0,,,,
