articleNo,articleName,tradeTypeName,TRDAR_CD
2523592134,일반상가,월세,3120196
2523596607,일반상가,월세,3120194
2523586222,일반상가,월세,3130303
2523599729,일반상가,월세,3120203
2523504445,일반상가,월세,3120187
2523523407,일반상가,월세,3120191
2523482791,일반상가,월세,3120191
2523478943,일반상가,월세,
2523497058,일반상가,월세,3120194
2523517202,일반상가,월세,3120187
2523479920,단지내상가,월세,3120203
2523519806,일반상가,월세,3120187
2523500948,일반상가,월세,3120191
2523592474,일반상가,월세,3120187
2523610770,복합상가,월세,
2523613625,일반상가,월세,3120203
2523496849,일반상가,월세,3120185
2523513595,일반상가,월세,3120187
2523522781,복합상가,월세,3110955
2523570539,일반상가,월세,3120194
2523569069,일반상가,월세,3120194
2523571484,일반상가,월세,3130303
2523576300,일반상가,월세,
2523589539,일반상가,월세,3120194
2523592599,일반상가,월세,3120191
2523593888,일반상가,월세,3110953
2523607593,일반상가,월세,3120185
2523575981,일반상가,월세,3120194
2523576169,일반상가,월세,3120178
2523572040,복합상가,월세,3110955
2523567432,일반상가,월세,3110966
2523559162,일반상가,월세,3110955
2523561568,일반상가,월세,3110952
2523545757,일반상가,월세,3120194
2523568125,일반상가,월세,3110961
2523576866,일반상가,월세,3120191
2523571531,일반상가,월세,3120191
2523573608,일반상가,월세,3120187
2523582365,일반상가,월세,3120196
2523580463,일반상가,월세,3120203
2523570800,일반상가,월세,3120185
2523590027,복합상가,월세,3120200
2523596230,일반상가,월세,3120196
2523570210,일반상가,월세,3120191
2523579764,일반상가,월세,3120191
2523567909,일반상가,월세,3120194
2523581742,일반상가,월세,3120203
2523554346,일반상가,월세,3110966
2523554731,일반상가,월세,3110966
2523566064,일반상가,월세,3120191
2523236744,일반상가,월세,3120196
2523217197,일반상가,월세,3120203
2523236699,일반상가,월세,
2523559984,일반상가,월세,3120193
2523214615,일반상가,월세,3120178
2523236799,일반상가,월세,3120203
2523544435,일반상가,월세,3110957
2523604051,일반상가,월세,3110961
2523523140,일반상가,월세,3120185
2523220287,일반상가,월세,3120191
2523543126,일반상가,월세,3120185
2523546362,일반상가,월세,3120185
2523565971,일반상가,월세,3120191
2523565983,일반상가,월세,3120178
2523556673,일반상가,월세,3120187
2523556403,일반상가,월세,3110966
2523537009,일반상가,월세,3110952
2523286366,일반상가,월세,3120203
2523351381,단지내상가,매매,3120199
2523336438,일반상가,월세,
2523018672,일반상가,월세,3120207
2522847807,일반상가,월세,3130303
2523147263,일반상가,월세,3120200
2522935769,복합상가,월세,3120196
2523030195,일반상가,월세,3120207
2523115051,일반상가,월세,3120193
2523132727,일반상가,월세,3120194
2523023820,일반상가,매매,3120203
2522986880,일반상가,월세,3120190
2523086258,단지내상가,월세,
2523079962,일반상가,월세,3120200
2523145159,일반상가,월세,3120203
2523122319,일반상가,월세,3120178
2523175366,일반상가,월세,
2523196616,일반상가,매매,3110966
2523196974,일반상가,매매,3110966
2523105837,일반상가,월세,3120207
2523195643,단지내상가,월세,3120203
2523206033,일반상가,월세,3120194
2523204009,일반상가,월세,
2523188851,일반상가,월세,3120185
2523151274,일반상가,월세,3120187
2523153314,단지내상가,월세,
2523166493,일반상가,월세,3120187
2523176359,일반상가,월세,3110970
2523147435,일반상가,월세,3120203
2523014169,일반상가,월세,3120185
2523017986,일반상가,월세,3130303
2523161406,일반상가,월세,3120178
2523188349,일반상가,월세,3120190
2523148353,일반상가,월세,3110966
2523182249,일반상가,월세,3110955
2523160998,일반상가,월세,3120191
2523145232,일반상가,월세,3130303
2523094140,일반상가,월세,3120191
2523144440,일반상가,월세,3120203
2523180913,일반상가,월세,3120178
2523193111,일반상가,월세,3110955
2523188822,일반상가,월세,3120190
2523106460,일반상가,월세,3110955
2523180020,일반상가,월세,3110961
2523136837,단지내상가,월세,3120185
2523013404,일반상가,월세,3110955
2523030296,일반상가,월세,3120178
2523046598,일반상가,월세,3120203
2523137973,일반상가,월세,3120203
2523086224,일반상가,월세,3120194
2523144102,일반상가,월세,3120203
2523028980,일반상가,월세,3120185
2523016722,일반상가,월세,3120187
2523015054,일반상가,월세,3120191
2523015277,일반상가,월세,3120187
2523012454,일반상가,월세,3120203
2523098969,일반상가,월세,3120191
2523137947,일반상가,월세,3120190
2523073028,일반상가,월세,3120194
2523026276,일반상가,월세,3120196
2523015351,일반상가,월세,
2523010720,일반상가,월세,3120190
2523166563,일반상가,월세,3110961
2523172287,일반상가,월세,3110955
2523133312,일반상가,월세,3110966
2523162909,일반상가,월세,3120207
2522953575,단지내상가,매매,3120199
2522879412,일반상가,월세,3110961
2522785370,일반상가,월세,3110955
2522780052,일반상가,월세,3120191
2522911866,일반상가,월세,3120187
2522844903,일반상가,월세,3120187
2522887789,일반상가,월세,3120191
2522969727,일반상가,월세,3120191
2522863286,일반상가,월세,3120185
2522864183,일반상가,월세,3120196
2522865521,일반상가,월세,3120191
2522939725,일반상가,월세,3120190
2522845134,일반상가,월세,3120187
2522804511,일반상가,월세,3120185
2522790932,복합상가,매매,3120203
2522781849,일반상가,월세,3120200
2522786846,일반상가,월세,3120191
2522780436,일반상가,월세,3120187
2522789283,일반상가,월세,3120196
2522784781,일반상가,월세,3120191
2522785874,일반상가,월세,3120194
2522802702,일반상가,월세,3110957
2522799604,일반상가,월세,3120203
2522798228,일반상가,월세,3120185
2522799723,일반상가,월세,3110966
2522856646,복합상가,월세,
2522864104,일반상가,월세,3120187
2522816688,일반상가,월세,3120185
2522864339,일반상가,월세,3110955
2522798959,일반상가,월세,3120194
2522802070,일반상가,월세,3110953
2522792674,일반상가,월세,3120203
2522800712,일반상가,월세,3110955
2522793112,일반상가,월세,3120196
2522866696,일반상가,월세,3110966
2522851430,일반상가,월세,3130303
2522865896,일반상가,월세,3120187
2522865628,일반상가,월세,3120190
2522873122,일반상가,월세,3120196
2522873041,일반상가,월세,3120191
2522869408,일반상가,월세,3120194
2522867513,일반상가,월세,3110966
2522800602,일반상가,월세,3110955
2522799968,일반상가,월세,3120185
2522795217,일반상가,월세,3120191
2522792036,복합상가,매매,3120203
2522796899,일반상가,월세,3110968
2522799386,일반상가,월세,3120187
2522796247,일반상가,월세,3120185
2522795703,일반상가,월세,
2522792520,일반상가,월세,3120203
2522782767,일반상가,월세,3120200
2522989730,일반상가,월세,3120203
2522997651,일반상가,월세,3110970
2522982044,일반상가,월세,3120187
2522974197,일반상가,월세,3120185
2522978491,일반상가,월세,3110968
2522988300,일반상가,월세,3120185
2522989103,일반상가,월세,3120185
2522985985,일반상가,월세,3120178
2522930617,일반상가,월세,3120178
2522955115,일반상가,월세,3120187
2522973031,일반상가,월세,3120187
2522964452,일반상가,월세,3110957
2522954733,일반상가,월세,3120207
2522972824,일반상가,월세,3110953
2522973464,일반상가,월세,3110961
2522998508,일반상가,월세,3110968
2523008350,일반상가,월세,3120194
2523003513,일반상가,월세,3120194
2522974773,복합상가,월세,3120187
2522983317,일반상가,월세,3120196
2522997428,일반상가,월세,3110961
2522910979,일반상가,월세,3110957
2522908866,일반상가,월세,3120194
2522992956,일반상가,월세,3120185
2522995462,일반상가,월세,3110955
2522993619,일반상가,월세,3120178
2523003924,일반상가,월세,3120187
2523000802,일반상가,월세,3120203
2522998005,일반상가,월세,3110970
2522974413,일반상가,월세,3110952
2522976692,복합상가,월세,3120194
2522911033,일반상가,매매,
2522898709,일반상가,월세,3120187
2522886982,일반상가,월세,3110955
2522908931,일반상가,월세,3120200
2522974922,일반상가,월세,3110966
2522980587,일반상가,월세,3120190
2522873824,일반상가,월세,3120187
2522872084,일반상가,월세,3120194
2522967839,일반상가,월세,3110953
2522953211,일반상가,월세,3110955
2522958496,일반상가,월세,3120191
2522874019,일반상가,월세,3120196
2522959046,일반상가,월세,3110955
2522952006,일반상가,월세,3120190
2522926996,일반상가,월세,3120194
2522928862,일반상가,월세,3120185
2522908572,일반상가,월세,3120191
2522928389,일반상가,월세,
2522887960,일반상가,월세,3120185
2522909271,일반상가,월세,3120200
2522952019,일반상가,월세,3120187
2522961463,복합상가,매매,3120199
2522900671,일반상가,월세,3120203
2522883160,일반상가,월세,3110953
2522868200,일반상가,월세,
2522872686,일반상가,월세,3120185
2522868662,일반상가,월세,3110955
2522865416,일반상가,월세,3120185
2522831816,일반상가,월세,3120200
2522930804,복합상가,월세,3120196
2522882799,일반상가,월세,3120191
2522882110,일반상가,월세,3120203
2522874192,일반상가,월세,3120203
2522872651,일반상가,월세,3120196
2522863327,일반상가,월세,3120207
2522884088,일반상가,월세,3120200
2522927724,일반상가,월세,3120200
2522865483,일반상가,월세,3130303
2522855235,일반상가,월세,3120185
2522818072,일반상가,월세,3120178
2522854612,일반상가,월세,3120187
2522852356,일반상가,월세,3120191
2522802375,일반상가,월세,3120194
2522905264,일반상가,월세,3110966
2522798053,일반상가,월세,3120190
2522854254,일반상가,월세,3120185
2522585932,일반상가,월세,3110961
2522660080,일반상가,월세,3120200
2522470417,일반상가,월세,3120194
2522700434,일반상가,월세,3110957
2522761063,일반상가,월세,3110966
2522470404,일반상가,월세,3120194
2522770957,일반상가,월세,3130303
2522782205,일반상가,월세,3110955
2522727608,단지내상가,월세,
2522642840,일반상가,월세,3120194
2522676508,일반상가,월세,3120191
2522534821,일반상가,월세,3110955
2522094281,일반상가,월세,3120191
2522532627,일반상가,월세,
2522761071,일반상가,월세,3120187
2522769057,일반상가,월세,3120200
2522760593,복합상가,월세,3110955
2522525878,일반상가,월세,
2522496053,일반상가,월세,3120200
2522094291,일반상가,월세,3120196
2522768795,일반상가,월세,3120200
2522760352,일반상가,월세,3120196
2522664090,일반상가,월세,3120191
2522690479,일반상가,월세,3120185
2522719009,일반상가,월세,3120207
2522692463,일반상가,월세,3120194
2522688458,일반상가,월세,3120203
2522748243,단지내상가,매매,3120199
2522758873,일반상가,월세,3110955
2522763876,일반상가,월세,3120187
2522753980,일반상가,월세,3120185
2522741274,일반상가,월세,3120191
2522752600,일반상가,월세,3120194
2522740507,일반상가,월세,3110953
2522744604,일반상가,월세,3120187
2522752396,일반상가,월세,3120187
2522736211,일반상가,월세,3120191
2522770582,일반상가,월세,3110968
2522770714,일반상가,월세,3120191
2522571578,일반상가,월세,3110957
2522552257,일반상가,월세,3120185
2522593771,일반상가,월세,3120203
2522587783,일반상가,월세,3120193
2522587975,일반상가,월세,3120203
2522561682,일반상가,월세,3110955
2522476669,일반상가,월세,3120185
2522483680,일반상가,월세,3120190
2522479638,일반상가,월세,3120191
2522503285,일반상가,월세,3120185
2522637253,단지내상가,월세,3120194
2522603063,일반상가,월세,3120196
2522666043,일반상가,월세,3120194
2522721647,일반상가,월세,3120191
2522713749,일반상가,월세,3120191
2522682420,일반상가,월세,3120207
2522711694,일반상가,월세,3120199
2522748296,일반상가,월세,3120178
2522641361,일반상가,월세,3110955
2522663656,일반상가,월세,3120194
2522665707,일반상가,월세,3120194
2522604741,일반상가,월세,
2522612844,일반상가,월세,3130303
2522622778,일반상가,월세,3120194
2522627288,일반상가,월세,3120185
2522635274,일반상가,월세,3120191
2522702995,일반상가,월세,3120190
2522720501,일반상가,월세,
2522679168,일반상가,월세,3120190
2522700291,일반상가,월세,3120200
2522635182,일반상가,월세,3120203
2522603958,일반상가,월세,3120194
2522595777,일반상가,월세,3120200
