"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20222","R","전통시장","3130294","관악중부시장","415341","191483","223859","71416","69458","62855","56686","51944","102983","85239","85885","60081","60149","75756","48232","59794","60056","60172","59897","60321","57615","57487"
"20222","R","전통시장","3130293","봉천중앙시장","117609","55521","62088","11656","28428","21163","16261","15255","24846","16595","23584","18919","19889","26451","12173","16781","16402","16717","16501","16968","17524","16716"
"20222","R","전통시장","3130292","봉천현대시장","85197","39902","45294","16050","10877","14428","14800","10085","18956","17178","15704","11441","13075","18314","9485","11503","11302","11316","11263","11237","14189","14388"
"20222","R","전통시장","3130291","봉천제일종합시장","21610","10373","11237","1777","5852","4071","2561","2705","4645","5350","4219","2508","2539","3984","3009","3024","3042","3053","3047","3043","3163","3237"
"20222","R","전통시장","3130290","영림시장","591821","280197","311624","54371","144418","105864","72923","76582","137665","137950","120793","70001","71704","110970","80402","84897","86099","85223","85090","85139","83377","81994"
"20222","R","전통시장","3130289","봉일시장","61875","29488","32387","6514","11990","10429","9094","9374","14474","13790","11651","7228","7878","12479","8847","8838","8593","8655","8670","8655","9113","9350"
"20222","R","전통시장","3130288","신림현대종합상가","13603","6920","6680","1148","2806","2372","1979","1975","3322","3239","2715","1476","1677","2620","1874","1879","1857","1867","1866","1837","2091","2205"
"20222","R","전통시장","3130287","삼성동 시장(삼성동시장)","1321654","686588","635066","106443","312525","230800","181017","178346","312523","275939","245409","170097","178116","273182","178912","189535","189259","187897","187399","187007","190471","190087"
"20222","R","전통시장","3130286","신신림시장(삼성동시장)","123625","64271","59354","10323","28934","21366","16733","16541","29728","26721","22495","15156","15490","26111","17651","17616","17637","17514","17450","17481","17851","18076"
"20222","R","전통시장","3130285","서원동상점가","952582","495439","457143","75272","332027","198467","115034","99039","132743","116053","144973","126867","155408","255125","154156","125668","126796","133196","132555","140401","153263","140702"
"20222","R","전통시장","3130284","관악종합시장(신원시장)","75414","38898","36516","4501","22862","16193","9457","8688","13711","19465","12936","7694","8580","14129","12609","10066","9903","10316","10305","10475","12064","12286"
"20222","R","전통시장","3130283","신원시장","778855","397195","381661","48424","229278","159187","97387","98836","145742","157800","131889","90181","103944","169840","125202","104003","102638","106934","107395","108467","124425","124992"
"20222","R","전통시장","3130282","난곡 골목형상점가","92010","44343","47668","14540","12527","12464","14001","13748","24732","23728","18692","10710","11000","15996","11883","12953","12833","12778","12668","12695","13671","14411"
"20222","R","전통시장","3130281","우림시장","62580","30198","32382","9705","8840","8866","9588","9345","16236","17999","12202","6295","6315","10643","9123","8846","8756","8755","8626","8708","9221","9667"
"20222","R","전통시장","3130280","신림종합시장","33060","15970","17090","3153","7094","6685","4401","4416","7310","10553","6684","3095","3080","4958","4691","4649","4555","4590","4553","4591","4897","5223"
"20222","R","전통시장","3130279","관악신사시장","478319","226448","251871","36254","113524","92642","65101","64667","106131","148740","100100","46694","46763","72134","63887","68075","65115","66151","67002","65443","71078","75453"
"20222","R","전통시장","3130278","미성동 도깨비시장 골목형상점가","302422","135106","167316","51651","40104","42000","49129","45331","74206","90805","61672","32715","33304","46438","37488","42886","41413","41920","41999","41709","45703","46790"
"20222","R","전통시장","3130277","조원동 펭귄시장(신림중앙시장)","242212","117571","124640","22837","50378","45138","36065","34344","53448","69697","51317","26538","25244","38209","31206","34706","33787","34063","33732","33750","35278","36897"
"20222","R","전통시장","3130276","신림중앙시장(조원동 펭귄시장)","149992","74401","75590","12710","35578","30182","22353","19193","29975","55331","31148","11916","10817","18721","22059","21708","21216","21282","21223","21063","21266","22235"
"20222","R","전통시장","3130275","강남골목시장","207340","112544","94797","10905","43113","52969","38934","30084","31337","66999","43269","20220","18508","27421","30925","30725","31975","31763","31424","30515","25792","25147"
"20222","R","전통시장","3130274","사당1동먹자골목상점가(사당1동먹자골목)","788378","393620","394759","55011","191863","156409","107940","110734","166423","146960","152770","92243","97246","184379","114780","109327","114714","113971","113158","120323","117446","99439"
"20222","R","전통시장","3130273","남성사계시장(남성시장)","1026431","463934","562498","157794","140918","152025","145472","157378","272844","178436","194877","137158","154674","231159","130127","144493","146286","146347","145112","149737","152292","142164"
"20222","R","전통시장","3130272","사당시장","40921","18856","22065","4599","7474","7788","6412","5201","9445","8768","8336","5294","5849","7899","4775","5825","5692","5727","5727","5683","6080","6187"
"20222","R","전통시장","3130271","남성역골목시장","302832","137320","165512","33609","49799","52329","51160","40762","75175","64436","57083","34914","36832","62473","47096","42506","42657","42182","40976","42288","45912","46313"
"20222","R","전통시장","3130270","흑석시장","110349","51196","59152","16751","19335","15748","16231","15545","26739","18957","21860","16261","17086","22886","13300","15932","16106","16145","15964","16340","15465","14397"
"20222","R","전통시장","3130269","강남시장(동작구 강남시장)","43057","20542","22515","7235","10387","4778","5702","5482","9474","9423","7658","5617","6260","8767","5331","6146","6090","5933","5925","5878","6503","6583"
"20222","R","전통시장","3130268","상도전통시장","303787","140825","162962","41081","59180","38660","43461","42307","79097","79152","63569","34522","36219","54142","36181","42696","41930","42072","41460","41984","46264","47381"
"20222","R","전통시장","3130267","본동인정시장(기능상실)","214032","103422","110610","28551","36987","38211","32873","29124","48285","56693","47237","25581","25917","32805","25799","30451","29942","29983","29814","29464","31629","32752"
"20222","R","전통시장","3130266","만양로상점가","90552","52387","38166","5330","39467","19125","8802","7291","10538","20948","16576","11765","11985","17120","12160","13084","13152","13427","13365","13396","12605","11523"
"20222","R","전통시장","3130265","노량진중앙시장","171732","98761","72972","10275","81769","35346","16017","12082","16243","31014","31395","25433","26710","36082","21096","24695","24891","25435","25355","25582","24183","21591"
"20222","R","전통시장","3130264","상도약수골목형상점가","261741","117126","144614","52071","35594","44764","39988","34928","54395","43113","54468","33045","38328","55925","36862","38000","38238","37636","37663","37026","36810","36368"
"20222","R","전통시장","3130263","신노량진시장(기능상실)","20920","10059","10861","1477","3302","3765","2588","3613","6174","5198","4049","2295","2530","3942","2906","2965","2936","2931","2906","2916","3066","3203"
"20222","R","전통시장","3130262","상도도깨비 골목형상점가","225761","104860","120902","24776","36449","41455","29931","33642","59508","55501","44671","26189","26686","41425","31289","31832","31576","31868","31641","31497","33352","33996"
"20222","R","전통시장","3130261","성대전통시장(성대시장)","371991","167432","204558","40213","63892","61773","53935","56851","95324","64492","63432","48259","56341","86099","53367","52999","52483","52435","52208","52638","55408","53819"
"20222","R","전통시장","3130260","신대방1동골목상권","156499","72978","83523","16006","24891","27057","25029","27276","36244","45481","31659","17605","17494","25386","18873","21857","21475","21523","21448","21549","23663","24986"
"20222","R","전통시장","3130259","대신시장","40965","19140","21825","5782","5440","6205","6158","6257","11122","9530","8082","5408","5357","7523","5065","5912","5885","5893","5795","5864","5810","5805"
